# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,9.512808463998813927e+07,2.073593345606997845e-02,4.245690336436738765e-02,3.404698978560805917e+08,8.860747746812138939e+05,7.059961145738629624e+06,5.748540111405454576e+07,9.794068037808322697e+04,2.042929960999349952e+08,1.837358756489185180e+04,4.605228125772444182e+05,4.575152399507270706e-01,9.514614261096123737e-01,9.514614261096123737e-01,9.414994174387133485e-01,4.639827415336199301e-02,1.210230840792465845e-02,4.810150746215099971e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016155212570472344e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.100000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,9.599191854750734568e+07,2.074644920347057039e-02,4.240833940076488284e-02,3.432835814048250318e+08,8.965097354511849117e+05,7.121915384000657126e+06,5.798375426757454872e+07,1.032506388322548592e+05,2.060502509718360901e+08,1.859939368695484882e+04,4.665410848659311887e+05,4.572213703689527731e-01,9.513810595693019678e-01,9.513810595693019678e-01,9.414873863805151011e-01,4.646964976544364773e-02,1.204296385404125119e-02,4.807015069339380386e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016155212570472344e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.200000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,9.673893723581823707e+07,2.075686008074535682e-02,4.242530673376704309e-02,3.461355977862567902e+08,9.003184025819665985e+05,7.184688172214484774e+06,5.848872925867298990e+07,1.086384494493856037e+05,2.077408002182969153e+08,1.868778311051405035e+04,4.685020509910885012e+05,4.573370813269451718e-01,9.514742804515144980e-01,9.514742804515144980e-01,9.416503291733900882e-01,4.627772103854695812e-02,1.207194978806295366e-02,4.807615897299082897e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016155212570472344e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.000000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,6.680710371533706784e+07,2.083830325472007736e-02,4.317280788764379929e-02,2.409613656410191357e+08,7.516584559895620914e+05,5.021226009899043478e+06,4.084327724034692347e+07,9.827000795182678849e+04,1.446869933195859790e+08,1.566328684988515670e+04,3.880670079995871638e+05,4.537812538847682542e-01,9.471026843896415137e-01,9.471026843896415137e-01,9.362193496862334374e-01,5.037678117626967489e-02,1.340386913749688769e-02,4.793145707974676983e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.159012355427615049e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.100000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,6.740461887927158177e+07,2.085268121877931202e-02,4.319179320330868849e-02,2.432651660266622305e+08,7.560924336629535537e+05,5.072730958787410520e+06,4.125630757178859413e+07,1.035809568772751081e+05,1.460559789372777641e+08,1.576655449110461632e+04,3.903677836686469382e+05,4.539074820631860407e-01,9.471936371736148219e-01,9.471936371736148219e-01,9.363650920704654768e-01,5.028249618739270843e-02,1.335241174214181481e-02,4.793848427774010656e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.159012355427615049e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.200000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,6.791939972531986237e+07,2.086733081038392654e-02,4.322207084953394451e-02,2.452400687603918910e+08,7.588673778326079482e+05,5.117505642784398049e+06,4.161438004229360819e+07,1.089458747172286239e+05,1.472499245916756392e+08,1.583553661444164027e+04,3.917435743714370183e+05,4.539170751651019908e-01,9.473041209232030413e-01,9.473041209232030413e-01,9.366459543823477674e-01,5.000988350179648434e-02,1.334416211585574830e-02,4.792804417875812795e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.159012355427615049e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.000000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,4.674699136296957731e+07,2.098030711379854363e-02,4.412149188824743967e-02,1.708602364968762696e+08,6.378565021037063561e+05,3.584700235240714625e+06,2.911722334715012833e+07,9.832842074155635783e+04,1.025085775358620435e+08,1.338242530866904781e+04,3.262028636805191054e+05,4.512809304578914160e-01,9.424182725005120220e-01,9.424182725005120220e-01,9.308171967246448020e-01,5.439104651118253225e-02,1.479175676417266577e-02,4.789789309604499112e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301869498284758109e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.100000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,4.715542071290998161e+07,2.100069963065098744e-02,4.414410504898837878e-02,1.723992621714127958e+08,6.408095524663757533e+05,3.620505121407691389e+06,2.940210442937495932e+07,1.037441050154958939e+05,1.034533150645443350e+08,1.345744893179824430e+04,3.277971452241422376e+05,4.511279870141718940e-01,9.425361395886536764e-01,9.425361395886536764e-01,9.310721691749470619e-01,5.403600257222480191e-02,1.489182825282813621e-02,4.787216303027510000e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301869498284758109e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.200000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,4.750527490293817967e+07,2.102121667025382348e-02,4.416469300589842550e-02,1.737545707718854249e+08,6.450840368362882873e+05,3.652532479642755352e+06,2.965616593433129042e+07,1.090615753365471610e+05,1.042761915048372000e+08,1.356045130885761318e+04,3.300614715477575664e+05,4.510925434725432948e-01,9.425681521078566050e-01,9.425681521078566050e-01,9.312888329756037198e-01,5.385730207428256200e-02,1.485386495011371821e-02,4.785913859194646514e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301869498284758109e+01,5.462092499192617652e+03,9.983861226225416718e-01
2.000000000000000000e+02,4.285714285714285587e+00,2.000000000000000042e-02,4.999999999999999774e-07,9.000000000000000000e+01,3.255630020479802787e+07,2.118112332917872903e-02,4.517756641095227454e-02,1.205602099712623805e+08,5.422490499280525837e+05,2.553600675992991775e+06,2.070082926913479343e+07,9.839427148397272686e+04,7.237903743112225831e+07,1.148544400165608022e+04,2.749830604642354301e+05,4.471583318127736462e-01,9.371498332477893323e-01,9.371498332477893323e-01,9.250300081475557601e-01,5.858870822407306889e-02,1.638128362837117102e-02,4.770650217868095400e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444726641141900814e+01,5.462092499192617652e+03,9.983861226225416718e-01
