# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,2.422953673253769800e+07,5.049232923622679753e-02,6.662173826891540362e-02,1.711490652211965024e+08,2.331013741488173138e+06,8.641714949621107429e+06,5.727370195145845413e+07,7.743462834982241475e+03,1.259960911327125132e+08,1.077746473582016624e+05,1.659243041893532965e+06,2.592534333180350758e-01,8.954925764541078470e-01,8.954925764541078470e-01,8.085065346247520823e-01,1.670147293060922633e-01,2.447873606915565436e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.020393190350815615e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.100000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,2.447198978815585747e+07,5.049393061419528428e-02,6.662745068368403079e-02,1.730708152853200138e+08,2.364516553324671462e+06,8.739025738359156996e+06,5.791816154503449053e+07,8.233871846073376219e+03,1.273708236834771186e+08,1.093127500847780466e+05,1.682473448825146072e+06,2.598990598230415117e-01,8.953472243882973913e-01,8.953472243882973913e-01,8.116608227958546085e-01,1.640081298428487933e-01,2.433104736129659829e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.020393190350815615e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,5.046710519311525811e-02,1.250424901267233879e-01,4.342089908293647766e+08,1.079838216663404554e+07,2.191327081598196924e+07,1.452508723804078102e+08,7.686193979356453383e+03,1.235755595115733296e+08,3.654152834578495822e+05,2.961355118542003911e+06,6.964341773414920445e-01,8.637821107912935226e-01,8.637821107912935226e-01,7.127580697034232582e-01,1.045764844483256933e-01,1.826654458482510623e-01,9.131154978930731136e-01,4.360802324491901416e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.020393190350815615e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.000000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,5.047606060478452422e-02,8.560507056426912287e-02,1.428110447768785357e+08,4.456987535460916907e+07,7.208538951190317050e+06,4.777919504755964130e+07,3.818472310533828022e+03,5.723981735177513212e+07,1.509802534270983189e+06,1.776840676371220872e+07,5.860383086842587685e-01,6.415808507407649852e-01,6.415808507407649852e-01,7.034225331428671790e-01,1.494882481597464563e-01,1.470892186973863647e-01,7.679332849342948020e-01,3.067581075808071267e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.163250333207958320e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.100000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,5.047275200662914435e-02,7.662747679973329340e-02,5.047176400243332982e+07,1.775468185003299713e+08,2.547448827831929550e+06,1.688513058159534261e+07,6.897297889794600678e+02,1.843143647025875747e+07,4.953592403908396140e+06,6.514310635862184316e+07,6.988198305094843743e-01,3.477577002747975765e-01,3.477577002747975765e-01,7.548863396028800965e-01,1.472934174896520787e-01,9.782024290746782480e-02,8.804453307656079364e-01,2.320787862077350050e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.163250333207958320e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,5.046870513778636824e-02,9.367395027461226931e-02,1.164646071267554611e+08,1.506496670209721029e+08,5.877817916068354622e+06,3.896046259670117497e+07,1.000000000000000036e-10,3.910877485134535283e+07,4.784755724157445133e+06,5.135951293650641292e+07,8.840168440352096368e-01,4.678731185391329372e-01,4.678731185391329372e-01,9.989727083141417552e-01,6.534217951703831561e-04,3.738698906878616625e-04,8.848293918160126115e-01,1.475771049042375327e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.163250333207958320e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.000000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.141336174867886119e+07,5.053378479460417239e-02,6.820787063707005327e-02,8.313968331410583854e+07,1.593965308352172608e+06,4.201362864486567676e+06,2.783896908038002625e+07,7.859772724713315256e+03,6.124332349036283791e+07,7.482239665702106140e+04,1.131017931997681037e+06,2.525853131774463689e-01,8.783768786612684565e-01,8.783768786612684565e-01,7.777005678785356979e-01,1.927514281388545692e-01,2.954800398260973293e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.306107476065101380e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.100000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.152867266143405251e+07,5.053715568865491115e-02,6.820258742264792562e-02,8.398018951125036180e+07,1.598753092756909318e+06,4.244119912092803977e+06,2.812179863402691111e+07,8.371882918261761006e+03,6.186191817736646533e+07,7.504407148418390716e+04,1.134402594168165931e+06,2.526350339114551979e-01,8.787534679420929695e-01,8.787534679420929695e-01,7.779270869337060468e-01,1.925690783134317297e-01,2.950383475286222357e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.306107476065101380e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,5.047971672434400231e-02,8.937216021667507282e-02,5.556119678607338667e+07,1.174186317758683413e+08,2.804713474626516923e+06,1.858968070545251295e+07,1.196154178023503391e+03,1.706279807055096328e+07,3.211407365278708283e+06,3.621661595480552316e+07,7.719530461791219711e-01,4.075433809873905133e-01,4.075433809873905133e-01,7.793661321109872642e-01,9.176189229774432687e-02,1.288719755912683951e-01,9.558236741777348389e-01,2.944190183812539496e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.306107476065101380e+01,2.945028830006158842e+03,9.886909480353387458e-01
2.000000000000000000e+02,4.285714285714285587e+00,5.000000000000000278e-02,4.999999999999999774e-08,9.000000000000000000e+01,7.774930005281249993e+06,5.056798384259935525e-02,6.913008605697845699e-02,5.772128794802829623e+07,1.321190244025522145e+06,2.918849156329919584e+06,1.933741660754282773e+07,7.874090298149417322e+03,4.252848865420249104e+07,6.255578385861864808e+04,9.357300325024513295e+05,2.491359320519495879e-01,8.685897155507126266e-01,8.685897155507126266e-01,7.619350901832555589e-01,2.055540499697269818e-01,3.251085984701745923e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.448964618922244085e+01,2.945028830006158842e+03,9.886909480353387458e-01
