# dt (s),ls (dB),Pec,QBERI,SKL (b),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,2.000572799738318253e+01
2.100000000000000000e+02,0.000000000000000000e+00,9.999999999999999547e-08,2.999999999999999889e-02,6.409027450362774730e+07,2.000572799738318253e+01
2.200000000000000000e+02,0.000000000000000000e+00,9.999999999999999547e-08,2.999999999999999889e-02,6.463066806243301183e+07,2.000572799738318253e+01
2.000000000000000000e+02,1.428571428571428603e+00,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,2.143429942595460957e+01
2.100000000000000000e+02,1.428571428571428603e+00,9.999999999999999547e-08,2.999999999999999889e-02,4.453355846450642496e+07,2.143429942595460957e+01
2.200000000000000000e+02,1.428571428571428603e+00,9.999999999999999547e-08,2.999999999999999889e-02,4.491012604577787966e+07,2.143429942595460957e+01
2.000000000000000000e+02,2.857142857142857206e+00,9.999999999999999547e-08,2.999999999999999889e-02,3.088714705173876509e+07,2.286287085452604018e+01
2.100000000000000000e+02,2.857142857142857206e+00,9.999999999999999547e-08,2.999999999999999889e-02,3.117963476677681506e+07,2.286287085452604018e+01
2.200000000000000000e+02,2.857142857142857206e+00,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,2.286287085452604018e+01
2.000000000000000000e+02,4.285714285714285587e+00,9.999999999999999547e-08,2.999999999999999889e-02,2.157212133057406545e+07,2.429144228309746723e+01
2.100000000000000000e+02,4.285714285714285587e+00,9.999999999999999547e-08,2.999999999999999889e-02,2.177559947004918754e+07,2.429144228309746723e+01
2.200000000000000000e+02,4.285714285714285587e+00,9.999999999999999547e-08,2.999999999999999889e-02,2.195201961896410212e+07,2.429144228309746723e+01
2.000000000000000000e+02,5.714285714285714413e+00,9.999999999999999547e-08,2.999999999999999889e-02,1.501091189809738658e+07,2.572001371166889783e+01
2.100000000000000000e+02,5.714285714285714413e+00,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,2.572001371166889783e+01
2.200000000000000000e+02,5.714285714285714413e+00,9.999999999999999547e-08,2.999999999999999889e-02,1.527288364440207742e+07,2.572001371166889783e+01
2.000000000000000000e+02,7.142857142857143238e+00,9.999999999999999547e-08,2.999999999999999889e-02,1.039832883018441312e+07,2.714858514024032488e+01
2.100000000000000000e+02,7.142857142857143238e+00,9.999999999999999547e-08,2.999999999999999889e-02,1.049435313250717148e+07,2.714858514024032488e+01
2.200000000000000000e+02,7.142857142857143238e+00,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,2.714858514024032488e+01
2.000000000000000000e+02,8.571428571428571175e+00,9.999999999999999547e-08,2.999999999999999889e-02,7.162945084178169258e+06,2.857715656881175192e+01
2.100000000000000000e+02,8.571428571428571175e+00,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,2.857715656881175192e+01
2.200000000000000000e+02,8.571428571428571175e+00,9.999999999999999547e-08,2.999999999999999889e-02,7.282963237550955266e+06,2.857715656881175192e+01
2.000000000000000000e+02,1.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,4.899507832782482728e+06,3.000572799738318253e+01
2.100000000000000000e+02,1.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,4.942218259321455844e+06,3.000572799738318253e+01
2.200000000000000000e+02,1.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,4.978365002019695006e+06,3.000572799738318253e+01
2.000000000000000000e+02,1.142857142857142883e+01,9.999999999999999547e-08,2.999999999999999889e-02,3.321229593716829084e+06,3.143429942595461313e+01
2.100000000000000000e+02,1.142857142857142883e+01,9.999999999999999547e-08,2.999999999999999889e-02,3.348471390942584258e+06,3.143429942595461313e+01
2.200000000000000000e+02,1.142857142857142883e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.143429942595461313e+01
2.000000000000000000e+02,1.285714285714285765e+01,9.999999999999999547e-08,2.999999999999999889e-02,2.225126619910102338e+06,3.286287085452603662e+01
2.100000000000000000e+02,1.285714285714285765e+01,9.999999999999999547e-08,2.999999999999999889e-02,2.241668232622357551e+06,3.286287085452603662e+01
2.200000000000000000e+02,1.285714285714285765e+01,9.999999999999999547e-08,2.999999999999999889e-02,2.255091750859356951e+06,3.286287085452603662e+01
2.000000000000000000e+02,1.428571428571428648e+01,9.999999999999999547e-08,2.999999999999999889e-02,1.467367548287417041e+06,3.429144228309746723e+01
2.100000000000000000e+02,1.428571428571428648e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.429144228309746723e+01
2.200000000000000000e+02,1.428571428571428648e+01,9.999999999999999547e-08,2.999999999999999889e-02,1.483565360100860707e+06,3.429144228309746723e+01
2.000000000000000000e+02,1.571428571428571530e+01,9.999999999999999547e-08,2.999999999999999889e-02,9.464860769901641179e+05,3.572001371166889783e+01
2.100000000000000000e+02,1.571428571428571530e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.572001371166889783e+01
2.200000000000000000e+02,1.571428571428571530e+01,9.999999999999999547e-08,2.999999999999999889e-02,9.533745584638081491e+05,3.572001371166889783e+01
2.000000000000000000e+02,1.714285714285714235e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.714858514024032843e+01
2.100000000000000000e+02,1.714285714285714235e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.714858514024032843e+01
2.200000000000000000e+02,1.714285714285714235e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.714858514024032843e+01
2.000000000000000000e+02,1.857142857142857295e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.857715656881175903e+01
2.100000000000000000e+02,1.857142857142857295e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.857715656881175903e+01
2.200000000000000000e+02,1.857142857142857295e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,3.857715656881175903e+01
2.000000000000000000e+02,2.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,1.931192405098413292e+05,4.000572799738318253e+01
2.100000000000000000e+02,2.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.000572799738318253e+01
2.200000000000000000e+02,2.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.000572799738318253e+01
2.000000000000000000e+02,2.142857142857143060e+01,9.999999999999999547e-08,2.999999999999999889e-02,9.135459498757966503e+04,4.143429942595461313e+01
2.100000000000000000e+02,2.142857142857143060e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.143429942595461313e+01
2.200000000000000000e+02,2.142857142857143060e+01,9.999999999999999547e-08,2.999999999999999889e-02,8.566435816866274399e+04,4.143429942595461313e+01
2.000000000000000000e+02,2.285714285714285765e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.286287085452603662e+01
2.100000000000000000e+02,2.285714285714285765e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.286287085452603662e+01
2.200000000000000000e+02,2.285714285714285765e+01,9.999999999999999547e-08,2.999999999999999889e-02,2.455614938071299184e+04,4.286287085452603662e+01
2.000000000000000000e+02,2.428571428571428470e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.429144228309746723e+01
2.100000000000000000e+02,2.428571428571428470e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.429144228309746723e+01
2.200000000000000000e+02,2.428571428571428470e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.429144228309746723e+01
2.000000000000000000e+02,2.571428571428571530e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.572001371166889783e+01
2.100000000000000000e+02,2.571428571428571530e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.572001371166889783e+01
2.200000000000000000e+02,2.571428571428571530e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.572001371166889783e+01
2.000000000000000000e+02,2.714285714285714235e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.714858514024032843e+01
2.100000000000000000e+02,2.714285714285714235e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.714858514024032843e+01
2.200000000000000000e+02,2.714285714285714235e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.714858514024032843e+01
2.000000000000000000e+02,2.857142857142857295e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.857715656881175903e+01
2.100000000000000000e+02,2.857142857142857295e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.857715656881175903e+01
2.200000000000000000e+02,2.857142857142857295e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,4.857715656881175903e+01
2.000000000000000000e+02,3.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,5.000572799738318253e+01
2.100000000000000000e+02,3.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,5.000572799738318253e+01
2.200000000000000000e+02,3.000000000000000000e+01,9.999999999999999547e-08,2.999999999999999889e-02,0.000000000000000000e+00,5.000572799738318253e+01
