# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.878449433993785977e+08,5.498767105406423931e-03,1.774040996194035241e-02,5.406305167440167665e+08,7.008297558925307821e+05,2.972801301650876179e+06,3.084775103558324277e+07,1.000000000000000036e-10,2.509553543512072563e+08,3.853699608191861444e+03,2.486426884135911241e+05,6.934990715946867113e-01,9.652468340606255026e-01,9.652468340606255026e-01,9.620265125678346685e-01,2.803377469936976091e-02,9.939712732795570604e-03,7.179591051821944125e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.029742870109349440e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.332817274182950556e+08,5.500259915715529843e-03,1.817872770570579458e-02,3.846430545500786304e+08,5.921301874533641385e+05,2.115636774800179526e+06,2.195228168327239156e+07,1.000000000000000036e-10,1.786537630517598987e+08,3.256869934934862613e+03,2.074023535051127838e+05,6.894421045380703106e-01,9.622457660513173971e-01,9.622457660513173971e-01,9.583521003987609532e-01,3.052098444435804442e-02,1.112691515688100236e-02,7.162190241019290582e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.172600012966492145e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,9.444476512397018075e+07,5.502348188636538469e-03,1.864258710712347542e-02,2.732545904734084606e+08,5.060560618728113477e+05,1.503541900927978102e+06,1.560010177760881372e+07,1.000000000000000036e-10,1.270361726986669451e+08,2.784496655394403206e+03,1.748785015211610007e+05,6.852369496857985132e-01,9.587411653237556397e-01,9.587411653237556397e-01,9.548504780613277232e-01,3.295044185140186960e-02,1.219908008727040721e-02,7.141871121908355269e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.315457155823635205e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,6.682466957031192631e+07,5.505256968654725046e-03,1.918028220178299992e-02,1.941653255487724841e+08,4.327813765087230713e+05,1.068930011548493057e+06,1.108980836626624316e+07,1.000000000000000036e-10,9.026402653346315026e+07,2.382572688928632488e+03,1.472063712900910759e+05,6.817645880501601585e-01,9.549168749712171333e-01,9.549168749712171333e-01,9.510553527854407330e-01,3.572553886225193764e-02,1.321910835230732939e-02,7.130941770924829060e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.458314298680777910e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,4.720213087669168413e+07,5.509332356467698706e-03,1.977695027876020042e-02,1.377996419604800344e+08,3.657189293983337120e+05,7.591840261625365820e+05,7.875349659483624622e+06,1.000000000000000036e-10,6.405776042942065001e+07,2.014867131106964962e+03,1.224235599566514720e+05,6.776880113882850498e-01,9.510070691559652234e-01,9.510070691559652234e-01,9.463764720347632720e-01,3.880005541429490390e-02,1.482347255094182414e-02,7.119872754213024679e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.601171441537920970e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,3.327740499097337201e+07,5.515040539922223817e-03,2.035897031486730291e-02,9.762008747979183495e+07,3.111797459751350107e+05,5.383787399618058698e+05,5.583903745648839511e+06,1.000000000000000036e-10,4.536994475463051349e+07,1.716168914255569234e+03,1.027516425805167528e+05,6.732487851622139807e-01,9.465579310015087566e-01,9.465579310015087566e-01,9.407279766140425048e-01,4.282784370691479492e-02,1.644417967904270028e-02,7.111152399223082954e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.744028584395063675e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,8.571428571428571175e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,2.340907762958759442e+07,5.523106586662772030e-03,2.107002566987553963e-02,6.891425028398260474e+07,2.623670872874767520e+05,3.806207496583911125e+05,3.946751399861706421e+06,1.000000000000000036e-10,3.208574989008866623e+07,1.449081387920989073e+03,8.519682370800970239e+04,6.668746219236816319e-01,9.418837651299808433e-01,9.418837651299808433e-01,9.350179154391339287e-01,4.693711970534723832e-02,1.804496485551883300e-02,7.082013071826026573e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.886885727252206379e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,1.000000000000000000e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.642604354774059542e+07,5.534269375567940977e-03,2.183811260030829940e-02,4.875003733215104043e+07,2.248392017677758704e+05,2.697958386651173350e+05,2.796666122109812219e+06,1.014398299535343710e+02,2.265885956859251484e+07,1.244320708770543206e+03,7.169094670366753417e+04,6.631122582135204890e-01,9.364064680785101347e-01,9.364064680785101347e-01,9.292430922427515894e-01,5.068456442590700550e-02,2.007234333134140514e-02,7.081503292994349996e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.029742870109349440e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,1.142857142857142883e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.149290934910584241e+07,5.550018860892607514e-03,2.265799691043944922e-02,3.436627141488739103e+07,1.909134660751516058e+05,1.907334545311795082e+05,1.976206841064187000e+06,2.041969863403598140e+02,1.596090525086861849e+07,1.059573337515472303e+03,5.987587298278560047e+04,6.575526107833965517e-01,9.306363281581220281e-01,9.306363281581220281e-01,9.217422823606801208e-01,5.594684339749204927e-02,2.231087424182782997e-02,7.073104260487147465e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.172600012966492500e+01,2.583009153637717077e+02,9.676334616071228245e-01
2.200000000000000000e+02,1.285714285714285765e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,8.014561871721209027e+06,5.572206439706184344e-03,2.359165400563041290e-02,2.414998065548950434e+07,1.626194750469692226e+05,1.345686777272984036e+05,1.393377407299511600e+06,2.894131334441527770e+02,1.121534246849309281e+07,9.061492860783610013e+02,5.007991491749928537e+04,6.510222429714694892e-01,9.241637558633462035e-01,9.241637558633462035e-01,9.142752154265616493e-01,6.113249132239876454e-02,2.459229325103958613e-02,7.053773119490531762e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.315457155823635560e+01,2.583009153637717077e+02,9.676334616071228245e-01
