# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,4.080675855237285048e+07,4.046692112818357778e-02,5.680266426581252748e-02,2.203459690996184051e+08,2.339630343761458062e+06,8.916722952467434108e+06,6.247635681281691045e+07,1.249494474012812901e+02,1.506948010704156458e+08,8.483204834194151044e+04,1.536966920194326201e+06,3.260700976229476966e-01,9.065824691154584780e-01,9.065824691154584780e-01,8.574393090879746104e-01,1.189202293552001494e-01,2.364046155682524020e-02,3.664143588443674604e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,4.121456124835708737e+07,4.046719186213938724e-02,5.676780251914879255e-02,2.227145287946674526e+08,2.349243869273457676e+06,9.012631567219775170e+06,6.314825190124970675e+07,1.952100125060818243e+02,1.522386326166392267e+08,8.510252662780467654e+04,1.542742125254957704e+06,3.264183055397192890e-01,9.068612079075463184e-01,9.068612079075463184e-01,8.569382320010715537e-01,1.195042667425545851e-01,2.355750125637386116e-02,3.669667977482308774e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,4.157022191960745305e+07,4.046748161804303995e-02,5.674233833640138225e-02,2.243189423443974853e+08,2.353845783781390637e+06,9.077622675900761038e+06,6.360351007166235894e+07,2.754785260963732298e+02,1.533983331892455518e+08,8.527288695776088571e+04,1.546478609245706582e+06,3.260595457687052723e-01,9.070814712936352553e-01,9.070814712936352553e-01,8.568590307459262867e-01,1.195127666107113629e-01,2.362820264336235043e-02,3.665810335618353566e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.000000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,2.826509682328099385e+07,4.046975237104073753e-02,5.759789062832584849e-02,1.537463753578556478e+08,1.910846111242628889e+06,6.222077738677497953e+06,4.359517729333066195e+07,2.278825944260051415e+02,1.053414810988608599e+08,7.003062298269175517e+04,1.254969801898094825e+06,3.208854299931003240e-01,8.996985037421408871e-01,8.996985037421408871e-01,8.437201390893795949e-01,1.302798050517114670e-01,2.600005585890893811e-02,3.648810016792976563e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.100000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,2.854995079260693863e+07,4.047011812959450117e-02,5.760913250719994910e-02,1.554701021544044018e+08,1.942923688083042623e+06,6.291893399808870628e+06,4.408424570673919469e+07,2.887505339288248933e+02,1.064829760194072425e+08,7.120665238043248246e+04,1.275457616345457500e+06,3.217507280647654566e-01,8.994501289366511054e-01,8.994501289366511054e-01,8.467372570859963421e-01,1.275255453387345861e-01,2.573719757526907181e-02,3.649280469768079738e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.200000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.046415681203315018e-02,9.008429488875563385e-02,5.218572303124093264e+07,2.242888146378060877e+08,2.111651280085463077e+06,1.479584785825130343e+07,1.000000000000000036e-10,1.554115259630218148e+07,6.091238095570726320e+06,6.812504648141361773e+07,8.196550596630410856e-01,3.254004209855293483e-01,3.254004209855293483e-01,9.468811634575846625e-01,2.823295661482140562e-02,2.488587992759393186e-02,8.529210049856301712e-01,4.264599804086589563e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.000000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,1.951295555311033502e+07,4.047372180377575152e-02,5.851438134186061346e-02,1.072104497824369520e+08,1.580894392008985626e+06,4.339205918952023610e+06,3.040205146586637944e+07,3.093587592350667137e+02,7.356869684692659974e+07,5.863130918958317488e+04,1.037340533981216489e+06,3.164306231073362174e-01,8.917170806601276700e-01,8.917170806601276700e-01,8.325861983381758202e-01,1.390559590043333460e-01,2.835784265749083377e-02,3.633558036522059886e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.100000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,1.971141006597430259e+07,4.047425950061644961e-02,5.848098323088515849e-02,1.083015657921807766e+08,1.596922799220425542e+06,4.383425678195809945e+06,3.071177166461220756e+07,3.884466621726024300e+02,7.430290794179315865e+07,5.919417294968500210e+04,1.047722810632821172e+06,3.167834518069022609e-01,8.917189210102890451e-01,8.917189210102890451e-01,8.337832630475319196e-01,1.377737602800402084e-01,2.844297667242787209e-02,3.634110796028590662e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.200000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.046723416579414007e-02,1.020857311735007822e-01,1.528307320098340809e+08,1.963046929272813722e+07,6.184637019971685484e+06,4.333350520308826864e+07,8.686737757110710163e+02,4.587703021994088590e+07,5.788316144762749318e+05,5.733558038039500825e+06,6.513152992503317140e-01,7.361637691917169990e-01,7.361637691917169990e-01,7.294045692377419954e-01,7.647480682995440315e-02,1.941206239323036153e-01,8.437865187901949504e-01,4.688283432121355121e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.000000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,1.000000000000000021e-08,9.000000000000000000e+01,1.356365073707762174e+07,4.048203428762007366e-02,6.502764021200632683e-02,7.057415666790808737e+07,5.733833798132722732e+05,2.856985430050126277e+06,2.001607449443792924e+07,1.000000000000000036e-10,5.143106730008299649e+07,2.321172564155237706e+04,3.770912052559694275e+05,2.734351790224613388e-01,9.173164904300247224e-01,9.173164904300247224e-01,8.762767405397972054e-01,1.055215686052195928e-01,1.820169085498320183e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
