# dt (s),ls (dB),Pec,QBERI,SKL (b),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000082e-05,1.000000000000000021e-02,1.230506329790088087e+08,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000082e-05,1.000000000000000021e-02,1.233355975857175291e+08,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000082e-05,1.000000000000000021e-02,1.234494621045662612e+08,2.015453748339971440e+01
2.000000000000000000e+02,1.428571428571428603e+00,1.000000000000000082e-05,1.000000000000000021e-02,8.086648540412154794e+07,2.158310891197114145e+01
2.100000000000000000e+02,1.428571428571428603e+00,1.000000000000000082e-05,1.000000000000000021e-02,8.079966240259605646e+07,2.158310891197114145e+01
2.200000000000000000e+02,1.428571428571428603e+00,1.000000000000000082e-05,1.000000000000000021e-02,8.061481090665075183e+07,2.158310891197114145e+01
2.000000000000000000e+02,2.857142857142857206e+00,1.000000000000000082e-05,1.000000000000000021e-02,5.125917286634639651e+07,2.301168034054257205e+01
2.100000000000000000e+02,2.857142857142857206e+00,1.000000000000000082e-05,1.000000000000000021e-02,5.096766618249632418e+07,2.301168034054257205e+01
2.200000000000000000e+02,2.857142857142857206e+00,1.000000000000000082e-05,1.000000000000000021e-02,5.059659679626300186e+07,2.301168034054257205e+01
2.000000000000000000e+02,4.285714285714285587e+00,1.000000000000000082e-05,1.000000000000000021e-02,3.069216390432700142e+07,2.444025176911399910e+01
2.100000000000000000e+02,4.285714285714285587e+00,1.000000000000000082e-05,1.000000000000000021e-02,3.034374059905583411e+07,2.444025176911399910e+01
2.200000000000000000e+02,4.285714285714285587e+00,1.000000000000000082e-05,1.000000000000000021e-02,3.000111716423999146e+07,2.444025176911399910e+01
2.000000000000000000e+02,5.714285714285714413e+00,1.000000000000000082e-05,1.000000000000000021e-02,1.729867283562287688e+07,2.586882319768542970e+01
2.100000000000000000e+02,5.714285714285714413e+00,1.000000000000000082e-05,1.000000000000000021e-02,1.694698358177303895e+07,2.586882319768542970e+01
2.200000000000000000e+02,5.714285714285714413e+00,1.000000000000000082e-05,1.000000000000000021e-02,1.656284706354959123e+07,2.586882319768542970e+01
2.000000000000000000e+02,7.142857142857143238e+00,1.000000000000000082e-05,1.000000000000000021e-02,8.499568804882798344e+06,2.729739462625685675e+01
2.100000000000000000e+02,7.142857142857143238e+00,1.000000000000000082e-05,1.000000000000000021e-02,8.144759604345629923e+06,2.729739462625685675e+01
2.200000000000000000e+02,7.142857142857143238e+00,1.000000000000000082e-05,1.000000000000000021e-02,7.774234954828937538e+06,2.729739462625685675e+01
2.000000000000000000e+02,8.571428571428571175e+00,1.000000000000000082e-05,1.000000000000000021e-02,3.030452457984074019e+06,2.872596605482828380e+01
2.100000000000000000e+02,8.571428571428571175e+00,1.000000000000000082e-05,1.000000000000000021e-02,2.730531338662727736e+06,2.872596605482828380e+01
2.200000000000000000e+02,8.571428571428571175e+00,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,2.872596605482828380e+01
2.000000000000000000e+02,1.000000000000000000e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.015453748339971440e+01
2.100000000000000000e+02,1.000000000000000000e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.015453748339971440e+01
2.200000000000000000e+02,1.000000000000000000e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.015453748339971440e+01
2.000000000000000000e+02,1.142857142857142883e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.158310891197114501e+01
2.100000000000000000e+02,1.142857142857142883e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.158310891197114501e+01
2.200000000000000000e+02,1.142857142857142883e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.158310891197114501e+01
2.000000000000000000e+02,1.285714285714285765e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.301168034054256850e+01
2.100000000000000000e+02,1.285714285714285765e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.301168034054256850e+01
2.200000000000000000e+02,1.285714285714285765e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.301168034054256850e+01
2.000000000000000000e+02,1.428571428571428648e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.444025176911399910e+01
2.100000000000000000e+02,1.428571428571428648e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.444025176911399910e+01
2.200000000000000000e+02,1.428571428571428648e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.444025176911399910e+01
2.000000000000000000e+02,1.571428571428571530e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.586882319768542970e+01
2.100000000000000000e+02,1.571428571428571530e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.586882319768542970e+01
2.200000000000000000e+02,1.571428571428571530e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.586882319768542970e+01
2.000000000000000000e+02,1.714285714285714235e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.729739462625686031e+01
2.100000000000000000e+02,1.714285714285714235e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.729739462625686031e+01
2.200000000000000000e+02,1.714285714285714235e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.729739462625686031e+01
2.000000000000000000e+02,1.857142857142857295e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.872596605482829091e+01
2.100000000000000000e+02,1.857142857142857295e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.872596605482829091e+01
2.200000000000000000e+02,1.857142857142857295e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,3.872596605482829091e+01
2.000000000000000000e+02,2.000000000000000000e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,4.015453748339971440e+01
2.100000000000000000e+02,2.000000000000000000e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,4.015453748339971440e+01
2.200000000000000000e+02,2.000000000000000000e+01,1.000000000000000082e-05,1.000000000000000021e-02,0.000000000000000000e+00,4.015453748339971440e+01
