# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,5.609903686011092365e+07,3.320708519752284954e-02,5.048977689706191790e-02,2.842246365509090424e+08,2.880458284406288061e+06,9.438271721181003377e+06,6.931250157524566352e+07,1.065159393366565928e+06,1.747604606495178044e+08,8.247017254714369483e+04,1.681830266482308507e+06,4.157443023438220919e-01,9.085375526856438455e-01,9.085375526856438455e-01,8.832813406450671367e-01,9.117009909387883970e-02,2.554856026105402356e-02,4.603598805081415835e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015410432692763720e+01
2.100000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,5.636931562538941205e+07,3.331698187017170104e-02,5.063395033816397300e-02,2.869429548514323235e+08,2.901091040681581479e+06,9.560073224558668211e+06,7.015322441804641485e+07,1.119447338214244926e+06,1.763968223843215406e+08,8.329144722369621741e+04,1.693490310237976490e+06,4.157782995195126174e-01,9.086364338836409038e-01,9.086364338836409038e-01,8.832430052895188233e-01,9.120843433835296166e-02,2.554856037212821507e-02,4.604140125087985425e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015410432692763720e+01
2.200000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,5.656162804270450771e+07,3.342731847221639546e-02,5.072636407605989745e-02,2.891604968316984177e+08,2.945499849885706324e+06,9.665860017177503556e+06,7.087510855327244103e+07,1.172519887226868654e+06,1.777057648170678914e+08,8.473289021520144888e+04,1.719226143842641730e+06,4.159295228243759524e-01,9.083249290145757326e-01,9.083249290145757326e-01,8.832911326181841494e-01,9.121129729987864643e-02,2.549757008193720420e-02,4.605598064689698234e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015410432692763720e+01
2.000000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,3.697784990255560726e+07,3.429432116074597470e-02,5.282276669480413800e-02,1.989536996036526263e+08,2.537714954753987025e+06,6.822982070326242596e+06,4.973220166286637634e+07,1.047382983295860118e+06,1.220737293612311929e+08,7.554356647150991193e+04,1.474493259189688833e+06,4.123057479784197898e-01,8.985215327194997492e-01,8.985215327194997492e-01,8.747347153445782508e-01,9.700115123175979959e-02,2.826413342366194958e-02,4.602602661043904697e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158267575549906425e+01
2.100000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,3.707525642948582768e+07,3.444744102819027182e-02,5.299164073242796508e-02,2.007594542137587965e+08,2.570222863469957840e+06,6.915649459880121052e+06,5.035518105601671338e+07,1.100123764974534744e+06,1.231484999810721725e+08,7.676299803753277229e+04,1.493148769680105150e+06,4.123473871765495069e-01,8.983530325666330141e-01,8.983530325666330141e-01,8.747560937728663388e-01,9.687552860431661306e-02,2.836837762281704811e-02,4.603109794633450935e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158267575549906425e+01
2.200000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,3.711861125237569958e+07,3.459768635998412140e-02,5.314996585862695466e-02,2.025052239982137680e+08,2.609754217361592688e+06,7.006212226148528978e+06,5.096266884071635455e+07,1.151928550952753751e+06,1.241195497777510434e+08,7.814898192901481525e+04,1.515164061224811245e+06,4.128537449950324123e-01,8.980510592266595093e-01,8.980510592266595093e-01,8.747848341015065365e-01,9.682823220961353505e-02,2.838693368887992841e-02,4.608800999484276573e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158267575549906425e+01
2.000000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,0.000000000000000000e+00,3.539239304727405389e-02,9.934214074743596967e-02,9.225394895131735504e+07,1.790816001647330076e+07,3.265088021448179614e+06,2.362369243936673179e+07,6.241728127141373698e+05,3.892471464813181013e+07,6.296531450805852655e+05,6.407529692854777910e+06,4.439747541711956402e-01,6.941608310612445987e-01,6.941608310612445987e-01,7.903051029657816029e-01,3.633062555640175634e-02,1.733642714778166338e-01,5.390912279062749501e-01,4.934736332834291916e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301124718407049485e+01
2.100000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,0.000000000000000000e+00,3.333277942802198579e-02,8.734454246272525813e-02,2.216015998160000741e+08,1.372588393261586688e+07,7.386597247563527897e+06,5.419797792014109343e+07,5.919289027247908525e+05,6.793263761924894154e+07,3.407120072996567469e+05,3.956829372262367047e+06,7.982218621538047509e-01,8.007197512256338801e-01,8.007197512256338801e-01,9.406723155405516401e-01,3.578233121585654153e-02,2.354535324359181836e-02,8.314427480327939435e-01,4.501296191473274089e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301124718407049485e+01
2.200000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,0.000000000000000000e+00,3.316306616785802408e-02,9.620898890037125895e-02,7.241146869925181568e+07,1.234003649485906214e+08,2.401386327785068192e+06,1.764065136524832994e+07,1.662053343526144745e+05,1.693495891270537674e+07,2.804750239938993007e+06,2.938231332401631400e+07,8.824046166038151950e-01,4.337580212353738807e-01,4.337580212353738807e-01,9.516108991522753691e-01,8.550003567460166126e-03,3.983909728026446828e-02,9.228475852299671267e-01,4.927245011514591599e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301124718407049485e+01
2.000000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,0.000000000000000000e+00,3.905626516704748669e-02,5.000000000000000000e-01,1.048967348360656500e+08,5.498632016324461438e+04,4.096874690914847422e+06,2.895360479561403021e+07,1.348460221730031073e+06,5.954814848282673955e+07,2.147560300855850983e+03,1.000000000000000036e-10,3.507268381162676474e-01,9.776171615564068773e-01,9.776171615564068773e-01,6.920321472720155631e-01,1.636560175558404995e-01,1.443118351721439374e-01,4.190010313937652109e-01,3.712949609745808122e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.443981861264192190e+01
2.100000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,5.000000000000000409e-06,9.000000000000000000e+01,1.447033614477585815e+07,3.820379319154158793e-02,5.956832211618431905e-02,9.673729457989260554e+07,2.176052064392510336e+06,3.695731596039453987e+06,2.625782714033837989e+07,1.040631979824468610e+06,5.886028582601582259e+07,7.216823914754683210e+04,1.250042363821968669e+06,4.059232937316225032e-01,8.695792116104975600e-01,8.695792116104975600e-01,8.569901457592410399e-01,1.083670238878040731e-01,3.464283035295488700e-02,4.604319846900413182e-01,1.046224179010910443e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.443981861264192190e+01
