# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.875798906978116930e+08,5.498765308848075663e-03,1.773394192566841304e-02,5.407710576133911610e+08,7.054111964476992143e+05,2.973573131633599289e+06,3.085576168394965306e+07,1.000000000000000036e-10,2.506496185575974286e+08,3.878890615499622982e+03,2.502539164620688825e+05,6.947664495700707210e-01,9.651417517993411410e-01,9.651417517993411410e-01,9.620309374199800256e-01,2.789337072115570179e-02,1.007569185886427257e-02,7.192877958309032982e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016170247870608634e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.330936593444507718e+08,5.500272569105750867e-03,1.817191291089196442e-02,3.837656677117626071e+08,5.888811654596711742e+05,2.110815775079560466e+06,2.190224985105950013e+07,1.000000000000000036e-10,1.783716905258409679e+08,3.239006920840854036e+03,2.064216178203182644e+05,6.887109576028764835e-01,9.623041842047602712e-01,9.623041842047602712e-01,9.581171249345420415e-01,3.073533825828646607e-02,1.114753680717149240e-02,7.156091942557546437e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.159027390727751339e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,9.431073094282704592e+07,5.502340434019243817e-03,1.866102401987351431e-02,2.734932089670358300e+08,5.087561425239018863e+05,1.504852742128995713e+06,1.561370605917261913e+07,1.000000000000000036e-10,1.269125918570155650e+08,2.799349494064922510e+03,1.755676405119362171e+05,6.868873387258784824e-01,9.586530920888696183e-01,9.586530920888696183e-01,9.549155355654913579e-01,3.289714138633063889e-02,1.218732304817800316e-02,7.158723459058876637e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301884533584894399e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,6.672981225777749717e+07,5.505280740549904801e-03,1.920771525978688665e-02,1.938261306812281609e+08,4.266036551565405680e+05,1.067067264254674315e+06,1.107047522417976335e+07,1.000000000000000036e-10,9.014799676921458542e+07,2.348572886581496277e+03,1.450654633894044382e+05,6.811038702734972805e-01,9.551879355881540690e-01,9.551879355881540690e-01,9.505933873602181450e-01,3.595982328730080307e-02,1.344678935248105195e-02,7.127210192637624120e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444741676442037104e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,4.713474387220500410e+07,5.509368542205431325e-03,1.973927061303767244e-02,1.374386584639238417e+08,3.655102024783950765e+05,7.572002214240583126e+05,7.854762434782322496e+06,1.000000000000000036e-10,6.393965986153534055e+07,2.013730411389607752e+03,1.225943957984926092e+05,6.768917622390958622e-01,9.509592390413966756e-01,9.509592390413966756e-01,9.461407196274220777e-01,3.897964359854167588e-02,1.487963677403624646e-02,7.113041262448338564e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.587598819299180164e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,3.322961877971845493e+07,5.515091874911844973e-03,2.040035125369943358e-02,9.737709795998531580e+07,3.100179276714451844e+05,5.370436417616098188e+05,5.570048116340919398e+06,1.000000000000000036e-10,4.531020933509800583e+07,1.709777353977795428e+03,1.021960902027595876e+05,6.724333869263203756e-01,9.465894965276117068e-01,9.465894965276117068e-01,9.410966287329154412e-01,4.270429320328293643e-02,1.619907806380162241e-02,7.099833717453658544e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.730455962156322869e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,8.571428571428571175e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,2.337516978049623966e+07,5.523142824523628175e-03,2.109582569266136437e-02,6.883247337054622173e+07,2.615989460720006318e+05,3.801715813907460542e+05,3.942089676236325409e+06,1.000000000000000036e-10,3.204588135440698639e+07,1.444848341900514015e+03,8.486840333814687619e+04,6.669141760024479559e-01,9.419314974326945533e-01,9.419314974326945533e-01,9.349665354685215979e-01,4.704887993063153889e-02,1.798458460084686322e-02,7.082705774892197326e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.873313105013465929e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.100000000000000000e+02,1.000000000000000000e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.626664480344619043e+07,5.532846978289263952e-03,2.186728249475694552e-02,4.826416671562695503e+07,2.243634954305594147e+05,2.670382489722058526e+05,2.768196524257185869e+06,3.451532630577134597e+01,2.244172131645637378e+07,1.241368887731387986e+03,7.144333022085747507e+04,6.628537322352066052e-01,9.361708850058921838e-01,9.361708850058921838e-01,9.294622092264245294e-01,5.064337023341353855e-02,1.989442054016193201e-02,7.077096719826102555e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.016170247870608634e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,1.142857142857142883e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.147603270707658678e+07,5.550150066853645238e-03,2.263870277961756855e-02,3.426883853098700941e+07,1.916287572263711190e+05,1.901971964637543133e+05,1.970643076289180201e+06,1.950526155458004212e+02,1.593234581579464674e+07,1.063568359731024429e+03,6.012768016624311713e+04,6.568728861625100501e-01,9.304236875393511186e-01,9.304236875393511186e-01,9.222323874972669921e-01,5.563580610914796443e-02,2.213180639358504342e-02,7.062312215244397340e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.159027390727751339e+01,4.259484415015840568e+03,9.983515590354071767e-01
2.200000000000000000e+02,1.285714285714285765e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,8.002652092299117707e+06,5.572406979860351946e-03,2.358365839178298493e-02,2.408682959653474391e+07,1.622458249621617142e+05,1.342216173664371017e+05,1.389775700298299547e+06,2.842858092055414545e+02,1.119628381208902784e+07,9.040997674723510045e+02,4.999716896018941770e+04,6.502113577982661097e-01,9.241526102413394339e-01,9.241526102413394339e-01,9.141076857583898541e-01,6.142914296280809622e-02,2.446317127880204972e-02,7.045870563571879908e-01,1.000000000000001998e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.301884533584894399e+01,4.259484415015840568e+03,9.983515590354071767e-01
