# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.872994630118311346e+08,5.498784269347348728e-03,1.769605313608318270e-02,5.380948529544727802e+08,7.005400694471189054e+05,2.958867512842829805e+06,3.070314933496793732e+07,1.000000000000000036e-10,2.500897277997747958e+08,3.852118713923316136e+03,2.491710030160887691e+05,6.922681198637686828e-01,9.651748443767056429e-01,9.651748443767056429e-01,9.617194435848769318e-01,2.840721584611713771e-02,9.873340569005930462e-03,7.168695640687764437e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.006957159378539757e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.328939716904096603e+08,5.500273313772641517e-03,1.815967697866426381e-02,3.834172659509654045e+08,6.003793523704328109e+05,2.108899755949762650e+06,2.188236837131399289e+07,1.000000000000000036e-10,1.781045712271962464e+08,3.302250529983193701e+03,2.103105246930370922e+05,6.896037893719123568e-01,9.619352585243663434e-01,9.619352585243663434e-01,9.589530234037050294e-01,3.005239206910137809e-02,1.099458452719359255e-02,7.159876796967503676e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.149814302235682462e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,9.416860420845407248e+07,5.502362562520315276e-03,1.869840592547901414e-02,2.727208603612090945e+08,5.050625663653830998e+05,1.500609052069847472e+06,1.556966522534352727e+07,1.000000000000000036e-10,1.267289128249180913e+08,2.779037356899316364e+03,1.740395491803111800e+05,6.858046412065945674e-01,9.587413630681547172e-01,9.587413630681547172e-01,9.551654735139220032e-01,3.279020446325049687e-02,1.204432202282749997e-02,7.145627011091092440e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.292671445092825522e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,6.662859207124602795e+07,5.505299223000852983e-03,1.915221818370843945e-02,1.933458423609055579e+08,4.320675071010788670e+05,1.064426715719938744e+06,1.104307439651563391e+07,1.000000000000000036e-10,8.996612381867735088e+07,2.378660911127484724e+03,1.471997551450473838e+05,6.808585246507277144e-01,9.548613367622910131e-01,9.548613367622910131e-01,9.509565601513638722e-01,3.569631526235781532e-02,1.334712458627831250e-02,7.122185402629619411e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.435528587949968227e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,4.706288958171204478e+07,5.509385888119333607e-03,1.978942568455223025e-02,1.372956402050113678e+08,3.638966777869959478e+05,7.564146626457989914e+05,7.846609500323782675e+06,1.000000000000000036e-10,6.386760874607348442e+07,2.004847221333183825e+03,1.217901427129346266e+05,6.770480663030615798e-01,9.510380651223252491e-01,9.510380651223252491e-01,9.461981685711579049e-01,3.913470070138115597e-02,1.466713072746093915e-02,7.114097433198540710e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.578385730807111287e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,3.317871944913568720e+07,5.515104792160016242e-03,2.039301813893045282e-02,9.731480471398435533e+07,3.098024979995487374e+05,5.367013458262112690e+05,5.566495820805413648e+06,1.000000000000000036e-10,4.524445697339166701e+07,1.708593241340454824e+03,1.021686531506792380e+05,6.729686057273430722e-01,9.465908924023002102e-01,9.465908924023002102e-01,9.407587886219440643e-01,4.292761477027798311e-02,1.631359660777795262e-02,7.107835210658139946e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.721242873664253992e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,8.571428571428571175e+00,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,2.333916467293753102e+07,5.523156689151441194e-03,2.102851799458508447e-02,6.874637277759149671e+07,2.646987096906013903e+05,3.796969886614530114e+05,3.937166911655462813e+06,1.000000000000000036e-10,3.198388250951766595e+07,1.461972449037400565e+03,8.604968098408744845e+04,6.675452828625387802e-01,9.415740859960106679e-01,9.415740859960106679e-01,9.352657571067152231e-01,4.656658362370495741e-02,1.816765926957981947e-02,7.087703355577164022e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.864100016521396697e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,1.000000000000000000e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.637662830161874183e+07,5.534389447431856124e-03,2.185460463210323057e-02,4.860072416880033910e+07,2.242004527751940186e+05,2.689753349773549708e+05,2.788151101827740669e+06,9.737392181667117086e+01,2.259298820285807550e+07,1.240812619948478186e+03,7.145603612088701630e+04,6.629352400231361964e-01,9.363998406804966423e-01,9.363998406804966423e-01,9.291245562584137252e-01,5.087402028951464733e-02,2.000142345207162747e-02,7.080297615244818266e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.006957159378539757e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,1.142857142857142883e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,1.145803312337945588e+07,5.550287979602348994e-03,2.266290976828181855e-02,3.419595537403762341e+07,1.902092583097847819e+05,1.897974000635393604e+05,1.966492850397476694e+06,1.956822218659963823e+02,1.590857908856089413e+07,1.055716160005876645e+03,5.966941838266878767e+04,6.561772078921792595e-01,9.305952362469323003e-01,9.305952362469323003e-01,9.218353244595358653e-01,5.603253659744796694e-02,2.213213894301616774e-02,7.057377136354157088e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.149814302235682817e+01,4.030098058219158247e+03,1.019756750633103781e+00
2.200000000000000000e+02,1.285714285714285765e+01,5.000000000000000104e-03,1.000000000000000021e-08,9.000000000000000000e+01,7.989979085574587807e+06,5.572458010726707468e-03,2.355298874145840896e-02,2.406224162039041147e+07,1.628552927584594581e+05,1.340858310735861305e+05,1.388367662714862032e+06,2.875863764867694954e+02,1.117729898956685700e+07,9.075042807211206082e+02,5.022850340057836729e+04,6.507184205998842730e-01,9.239852396502628018e-01,9.239852396502628018e-01,9.140546824501686318e-01,6.138760314255498063e-02,2.455771440727638755e-02,7.051871979450957673e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.292671445092825877e+01,4.030098058219158247e+03,1.019756750633103781e+00
