# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,4.064351414874951541e+07,4.052883541076612167e-02,5.689646945975698061e-02,2.204032203956608474e+08,2.339640056247764733e+06,8.932685843418549746e+06,6.256487295486882329e+07,1.766659800637632725e+04,1.506437248074258566e+08,8.490285257543245098e+04,1.535692823063356802e+06,3.261035509081478545e-01,9.065932936979979040e-01,9.065932936979979040e-01,8.558653593043022978e-01,1.204058160479193340e-01,2.372882464777836820e-02,3.669537105212959949e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.049773851906381117e-02,7.363307448431556657e-02,2.720539673292557597e+08,3.811137943516023457e+07,1.101757043197412789e+07,7.718193159948070347e+07,1.124389321930400001e+04,1.031602165112024993e+08,1.035659235373057309e+06,1.418433072069918364e+07,6.200522964959767069e-01,7.276523014530256184e-01,7.276523014530256184e-01,7.907113185794654164e-01,2.689380865573423943e-02,1.823948727648003476e-01,7.733654098263789134e-01,3.176758508910688672e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.050044474383596160e-02,1.080159195427703722e-01,4.698796074781988859e+08,5.364269170614663744e+05,1.903033307892612368e+07,1.333119620415965021e+08,2.358213973120533410e+04,1.514383805131291151e+08,1.504590466834444123e+04,1.488764594456547056e+05,6.015836056455300396e-01,9.673163529349717571e-01,9.673163529349717571e-01,6.176691352069744179e-01,6.000409066427012800e-02,3.223267741287554333e-01,9.486947828449632247e-01,2.600509294877935140e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.000000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.050729667868451650e-02,6.314482976402946424e-02,5.236731517732005566e+07,1.568021830644316971e+08,2.121258372153881937e+06,1.485930109695404768e+07,1.770558796825967192e+03,2.174361905816085264e+07,4.156446714637655765e+06,6.635144242567810416e+07,6.600274716162798372e-01,3.662470289010887337e-01,3.662470289010887337e-01,9.198252327333309442e-01,6.580967743991641798e-03,7.359379952267741665e-02,7.158955440918888247e-01,2.322889609357646212e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.100000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.049412565681470566e-02,8.182078781774602960e-02,1.067504105999216139e+08,1.824339982359690070e+08,4.322764540749790147e+06,3.028313528630982339e+07,1.000000000000000036e-10,3.045681498742385581e+07,4.344495925551560707e+06,5.343532290054573864e+07,9.526804859049410323e-01,4.334110554609192922e-01,4.334110554609192922e-01,9.955076272694300954e-01,7.874713977446782132e-04,3.704901332825226608e-03,9.567874238942954968e-01,2.429392905551117643e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.200000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,2.862434743322250620e+07,4.056480718618594994e-02,5.775191612526263396e-02,1.566389705117695332e+08,1.960152507510341937e+06,6.354029636652598158e+06,4.449423596339493245e+07,1.978948954301373305e+04,1.072549861573848426e+08,7.197803986755100777e+04,1.285864950601518620e+06,3.216319337735507600e-01,8.993895985679410954e-01,8.993895985679410954e-01,8.463815164825850834e-01,1.277033902393919507e-01,2.591509327802296592e-02,3.649200611482949497e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.000000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.935823996123274043e+07,4.059680026240167910e-02,5.876374937631898693e-02,1.071422578214734644e+08,1.595415180828929413e+06,4.349632840441102162e+06,3.045254366765564680e+07,1.773529441121580021e+04,7.349758314913356304e+07,5.936886832863009477e+04,1.045702045312566450e+06,3.164803580264659577e-01,8.912440321081167571e-01,8.912440321081167571e-01,8.336559319104861476e-01,1.376261603225396590e-01,2.871790776697419334e-02,3.631207197200347347e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.100000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.954945051021477208e+07,4.060223857761530858e-02,5.873196911360976935e-02,1.082274101442319304e+08,1.605607447259938344e+06,4.394275127313528210e+06,3.076408654481682181e+07,1.876822647149640397e+04,7.422421533804896474e+07,5.971425335663290025e+04,1.052248195812719408e+06,3.166881103696131960e-01,8.914236571338916004e-01,8.914236571338916004e-01,8.336407066764157658e-01,1.377060784802540683e-01,2.865321484333016588e-02,3.633669758393499594e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.200000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.971524444761555269e+07,4.060781225616196671e-02,5.873305293814230083e-02,1.091759931903361976e+08,1.608300015809971141e+06,4.433398234353189357e+06,3.103694565267080814e+07,1.979622438868932295e+04,7.487053138894902170e+07,5.981481610483358236e+04,1.053968218867375050e+06,3.167399181465277436e-01,8.917644090347216501e-01,8.917644090347216501e-01,8.333868714577707948e-01,1.382019458648275911e-01,2.841118267740161407e-02,3.634803162067743454e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.000000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.339851950440266915e+07,4.068037485341767512e-02,6.535964216466649823e-02,7.042452101251721382e+07,5.745471768079425674e+05,2.864895913661589846e+06,2.004757364856038988e+07,1.821132465242392936e+04,5.129871948867519945e+07,2.337279452351994041e+04,3.777045346693553147e+05,2.728313459142467368e-01,9.171589657256122852e-01,9.171589657256122852e-01,8.735313940543317779e-01,1.077192769794695915e-01,1.874932896619863065e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
