# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,2.353792308285420015e+07,5.087219522138266420e-02,6.729533046503174964e-02,1.707818079713461697e+08,2.408739687326008920e+06,8.688045475379008800e+06,5.746892683895935863e+07,1.102962659774131171e+05,1.255670909717539996e+08,1.122353786833467311e+05,1.709733859494542936e+06,2.596828651457837589e-01,8.938458977064563937e-01,8.938458977064563937e-01,8.109876160053098859e-01,1.638658034419056553e-01,2.514658055278445881e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,2.374921158363443986e+07,5.088925447651010403e-02,6.729362490935673902e-02,1.723869956819223762e+08,2.424421136942194775e+06,8.772645691698396578e+06,5.802348102175412327e+07,1.161710391731363343e+05,1.267454316997946352e+08,1.129754255277424381e+05,1.720907743665274000e+06,2.596839299521604416e-01,8.939817931641601545e-01,8.939817931641601545e-01,8.109543648193331400e-01,1.639762050636029145e-01,2.506943011706394553e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,2.392920918182385340e+07,5.090664611434465858e-02,6.728532042294801951e-02,1.737528549672252536e+08,2.436297145792618394e+06,8.845175099173588678e+06,5.849800919753281027e+07,1.221759699988023494e+05,1.277458024475454986e+08,1.135238631436160504e+05,1.729369451732634101e+06,2.596179985789531242e-01,8.941241350110560315e-01,8.941241350110560315e-01,8.107697983128538954e-01,1.638705908509675846e-01,2.535961083617851997e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.000000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,5.078436295487543523e-02,8.225893790576688236e-02,2.090802773681703210e+08,3.879710385405765846e+06,1.061800869257118925e+07,7.026659345146748424e+07,9.939552513727702899e+04,9.824983723277623951e+07,1.418573215604273137e+05,1.762746751329970313e+06,4.559739343231798414e-01,8.801107008730151282e-01,8.801107008730151282e-01,6.458517377943703286e-01,1.081371163454329792e-01,2.460111458601966783e-01,6.657587655053378572e-01,2.403659312191420705e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.100000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,5.079276543085986528e-02,7.327612882844927733e-02,5.037258630124996603e+07,9.080167250275680423e+07,2.558562960145134479e+06,1.693102625602208078e+07,2.349919694739102124e+04,2.371754015521741658e+07,3.128884349559206981e+06,4.302644927696933597e+07,4.627738000799263562e-01,4.268743424718532409e-01,4.268743424718532409e-01,7.179881364530444898e-01,1.580726721114740149e-02,2.662045963358081191e-01,6.399342522836601876e-01,2.093087177001433929e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,5.079851440186147066e-02,1.146588146187497020e-01,6.707859371283974499e+07,7.543915967249469459e+07,3.407492908778304234e+06,2.254807017973266542e+07,2.822696606060910926e+04,2.927069803974752501e+07,3.786708593324298505e+06,3.322011587635356188e+07,4.729116615131535029e-01,4.853215281102041256e-01,4.853215281102041256e-01,8.445753357105477699e-01,1.019814569619896388e-01,5.344320732746259128e-02,5.023527661143956102e-01,4.769191074127661079e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.000000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,5.091708119585577896e-02,9.403246374582001355e-02,7.063912954542306066e+07,3.019783102246415615e+07,3.596738294668880757e+06,2.378594288771256804e+07,4.424609925927540462e+04,3.461881445577844977e+07,1.366357153272959869e+06,1.464924000628933869e+07,4.531159170530287272e-01,6.046568693971374753e-01,6.046568693971374753e-01,7.036843811506668933e-01,1.597350920833411347e-01,1.365805267659919719e-01,5.537134788989683809e-01,3.973853803277412888e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.100000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,1.087406095082343183e+07,5.131832410128407684e-02,6.939124405410790342e-02,8.346753865181533992e+07,1.713828726301430259e+06,4.283414200470315292e+06,2.826930966346821561e+07,1.131044757709482510e+05,6.133477847291850299e+07,8.159436543605859333e+04,1.210760827330348780e+06,2.532473541075954682e-01,8.746664416828282551e-01,8.746664416828282551e-01,7.817259132991019044e-01,1.872958011786468313e-01,3.097828552225126431e-02,3.000000000000002109e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,5.081980482760638240e-02,7.196385657950017667e-02,9.525075257446371019e+07,4.386351853292962164e+07,4.840624655516872182e+06,3.202790920589787886e+07,4.253023977940726036e+04,3.778694886118216813e+07,1.235392314400014002e+06,1.731795646190885454e+07,6.193504219273255895e-01,5.957325056411280073e-01,5.957325056411280073e-01,7.411761094769969693e-01,5.941483242890380212e-02,1.994090580940992286e-01,8.212903064414029952e-01,1.789059636015202237e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.000000000000000000e+02,4.285714285714285587e+00,5.000000000000000278e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,5.140645430151769002e-02,8.335848845635210336e-02,3.153961349467577785e+07,1.678540443253233656e+07,1.621339699801580980e+06,1.069559915716084465e+07,4.779473207393988559e+04,1.813776778574044630e+07,7.877758235671087168e+05,9.557205738843129948e+06,3.069873380299346644e-01,5.781948148691414824e-01,5.781948148691414824e-01,6.158802661932051281e-01,1.040383753858564464e-01,2.800813584209383977e-01,4.448069096696868341e-01,3.175707038432141749e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
