# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,3.925485917080757767e+07,4.114717975760116830e-02,5.789244033294549396e-02,2.197428800879064202e+08,2.438436609579730779e+06,9.041799787430083379e+06,6.309518224870350212e+07,2.197912204461684159e+05,1.499760556148849726e+08,8.979110459017123503e+04,1.594875166898248252e+06,3.260515646833029302e-01,9.046980110667469654e-01,9.046980110667469654e-01,8.558404497056003590e-01,1.195458366518125926e-01,2.461371364258704841e-02,3.670041315833664219e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,3.959000123643262684e+07,4.117455049048024396e-02,5.791698606499520730e-02,2.219432793768686354e+08,2.453644324802997522e+06,9.138414762725640088e+06,6.375899275354601443e+07,2.312719752115256561e+05,1.514481002267681360e+08,9.037953436050936580e+04,1.604497078452833230e+06,3.262267239166051214e-01,9.048593957811894573e-01,9.048593957811894573e-01,8.560948739478660974e-01,1.193053861116374764e-01,2.459973994049642620e-02,3.671277505214698422e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,3.987328049963102490e+07,4.120184378052636764e-02,5.792971510779807570e-02,2.239522334737359881e+08,2.473510086341483518e+06,9.227244937884837389e+06,6.436831419546366483e+07,2.427124495408947405e+05,1.527537397542531192e+08,9.110653091687257984e+04,1.616865173005242599e+06,3.265766860738580912e-01,9.049001555308110456e-01,9.049001555308110456e-01,8.564041145442494729e-01,1.188800840465527725e-01,2.471580140919775459e-02,3.674534864147283031e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.000000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,2.676508928702269122e+07,4.142535637412597671e-02,5.915145372023522530e-02,1.535543948286762238e+08,2.051507196995893260e+06,6.361045528591159731e+06,4.431518443526643515e+07,2.173865896985601867e+05,1.048375662845358998e+08,7.681988449281170324e+04,1.338524231966105523e+06,3.221852257385944829e-01,8.963898446743895354e-01,8.963898446743895354e-01,8.457213283506481716e-01,1.271696071750930135e-01,2.710906447425881494e-02,3.659222661732082771e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.100000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,2.697992957989376411e+07,4.146445222617828330e-02,5.916225581274265483e-02,1.549805562413322031e+08,2.064999130765411071e+06,6.426183870255256072e+06,4.475861946847999096e+07,2.288344154677099141e+05,1.058012555073817819e+08,7.734640133376498125e+04,1.347310835236939136e+06,3.221442705104053394e-01,8.965146827072161262e-01,8.965146827072161262e-01,8.455091453091004849e-01,1.271646239062134420e-01,2.732623078468607303e-02,3.659662462984520914e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.200000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,2.715856115890813991e+07,4.150434831424928278e-02,5.919667386600988013e-02,1.561507227437160909e+08,2.079278304497001227e+06,6.480933986276960000e+06,4.512930286057209969e+07,2.401263616130014998e+05,1.066189445620716661e+08,7.795060668217261264e+04,1.356884591486133402e+06,3.220093641386055916e-01,8.965439493393942971e-01,8.965439493393942971e-01,8.456556371871866151e-01,1.272026502904153866e-01,2.714171252239799825e-02,3.657388250119387729e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.000000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.101621370159060781e-02,5.000000000000000000e-01,3.267313777120898962e+08,1.879659439636693787e+04,1.340128401125419885e+07,9.358939541550470889e+07,1.569958686766840401e+05,1.381223641094371378e+08,7.709651326235070883e+02,1.000000000000000036e-10,7.781086101236043273e-01,9.924722956217124636e-01,9.924722956217124636e-01,9.825100844226273278e-01,1.096790946418246641e-02,6.522006113190205803e-03,7.908094521746906747e-01,1.030596130400774219e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.100000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,1.819818796669172496e+07,4.187372763503222073e-02,6.061975435001507040e-02,1.078780706860138029e+08,1.737475197883966379e+06,4.517256949698895216e+06,3.138702544795670733e+07,2.259879695919185178e+05,7.365989836119969189e+07,6.635146071785209642e+04,1.130764424802575028e+06,3.176669768028165253e-01,8.873830294585804968e-01,8.873830294585804968e-01,8.326348244830611423e-01,1.371516222798797591e-01,3.021355323705909868e-02,3.650481647384086759e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.200000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,1.830408242747190222e+07,4.192809544224546103e-02,6.065848274307857058e-02,1.087920590851608217e+08,1.755872281372777652e+06,4.561443836681030691e+06,3.168392846386103332e+07,2.369986573091094033e+05,7.426153527665151656e+07,6.709411346162474365e+04,1.142481776816722238e+06,3.179110206434704877e-01,8.872782554471033700e-01,8.872782554471033700e-01,8.329420121572295166e-01,1.369286343974392139e-01,3.012935344533126947e-02,3.652332968724130713e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.000000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.130881433041760920e-02,9.865450471440352642e-02,1.417301642934671342e+08,8.051952840335520916e+06,5.854705041818417609e+06,4.081587773613541573e+07,1.221698564169167657e+05,4.727181703711653501e+07,2.517246579834772856e+05,2.594095305082386825e+06,7.077062431062577375e-01,8.075246012555614694e-01,8.075246012555614694e-01,7.372009044612766182e-01,2.294007274998899892e-01,3.339836803883339256e-02,8.218211773341492776e-01,4.440218171066631081e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
2.100000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,1.210427896756261401e+07,4.244758681850082510e-02,6.232281884581686998e-02,7.480789386508277059e+07,1.493393355374014936e+06,3.175414569547296036e+06,2.198966842502073571e+07,2.219492059326226881e+05,5.105837304457218200e+07,5.832550018966366042e+04,9.689781479032237548e+05,3.135054195915072395e-01,8.762009996795018241e-01,8.762009996795018241e-01,8.209246045820122184e-01,1.456362909178514076e-01,3.343910450013637403e-02,3.641525529033611819e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
2.200000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.235865024656934597e-02,5.000000000000000000e-01,7.130223353033074737e+07,3.582741841572064906e+06,3.020266371910489630e+06,2.092610360330108553e+07,1.984870991894473264e+05,3.585833737417822331e+07,1.517601085909008398e+05,6.918658839246720891e+04,3.411861109804424919e-01,8.168873452630189824e-01,8.168873452630189824e-01,9.263660080277309472e-01,2.014625538470273675e-02,5.348773658756631605e-02,3.608406600984981338e-01,3.432692090340772051e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
2.000000000000000000e+02,5.714285714285714413e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.225760641375916199e-02,8.327559233198636446e-02,3.717035347222618759e+07,1.626876536461984552e+07,1.570730167289640522e+06,1.088931641900309548e+07,8.882775422880417318e+04,1.757681170147544891e+07,6.195505429499475285e+05,7.531656538750654086e+06,4.631362737413726727e-01,6.018386904631096712e-01,6.018386904631096712e-01,7.927429575328044375e-01,6.692549818984908083e-02,1.403315442773464816e-01,5.501407298480219810e-01,4.036740141367194390e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.586882319768542970e+01
2.100000000000000000e+02,5.714285714285714413e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,7.915199240368609317e+06,4.365819636070595450e-02,7.080372227665672480e-02,4.918382171115217358e+07,5.907466277120680315e+05,2.147276946035434492e+06,1.476654735747646354e+07,2.419661131728621549e+05,3.555791590133461356e+07,2.579093227207832388e+04,3.837062712805400952e+05,2.699557734838593515e-01,9.012299844120805759e-01,9.012299844120805759e-01,8.609883856202371621e-01,1.146157678496981941e-01,2.439584653006464376e-02,3.002295977694007245e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.586882319768542970e+01
2.200000000000000000e+02,5.714285714285714413e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.198051346264927708e-02,1.012249802965909107e-01,7.756118747939847410e+07,7.530262271333632059e+06,3.256058475157951936e+06,2.260972671342065558e+07,1.457572028399088595e+05,2.564855883326253667e+07,2.394045933437554340e+05,2.406220181107444689e+06,5.926026185300050653e-01,7.624336679750666201e-01,7.624336679750666201e-01,6.459349534656139147e-01,1.522846418350534969e-01,2.017804046993325884e-01,8.117278174278106384e-01,4.483659529303306579e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.586882319768542970e+01
2.000000000000000000e+02,7.142857142857143238e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.210296379569621050e-02,5.000000000000000000e-01,1.068242448003198653e+08,6.795718361071149411e+04,4.497617311330456287e+06,3.120858345218470693e+07,1.654795568382359634e+05,3.589699077573764324e+07,2.861198841219266797e+03,1.000000000000000036e-10,7.043286318965783499e-01,9.753983195401878525e-01,9.753983195401878525e-01,7.812555538877928862e-01,2.110420027566199119e-01,7.702443355587201834e-03,7.668946592202237067e-01,4.984217300818466478e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.729739462625685675e+01
2.100000000000000000e+02,7.142857142857143238e+00,4.000000000000000083e-02,9.999999999999999547e-07,9.000000000000000000e+01,5.047450272228094749e+06,4.493569802630131838e-02,7.347349437382671988e-02,3.419572314092423022e+07,5.333549663101014448e+05,1.536608688851575134e+06,1.049120004837809689e+07,2.371120605438294006e+05,2.463082838607007265e+07,2.396667770693882630e+04,3.442843019881994114e+05,2.672654277536530842e-01,8.889770359052836524e-01,8.889770359052836524e-01,8.482373801064105878e-01,1.240300584045263277e-01,2.773256148906308449e-02,3.004612009449856291e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.729739462625685675e+01
