# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,0.000000000000000000e+00,1.056044979160248101e-02,5.000000000000000000e-01,2.476487400877850354e+08,9.314107523733060807e+05,2.615282085650666617e+06,2.427053139323564246e+07,2.184399031899534384e+04,8.588401844130171835e+07,9.836116485796992492e+03,1.000000000000000036e-10,3.392420641908343026e-01,9.422165722668169874e-01,9.422165722668169874e-01,8.255073009006901330e-01,1.050951356169470968e-01,6.939756348236277017e-02,3.647951792723564401e-01,3.625380008737911774e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.479280177876712680e+08,1.053183091865083493e-02,2.737341191067236418e-02,4.546012507178071737e+08,7.900149517025311943e+05,4.787783507967141457e+06,4.445379621581773460e+07,1.369824044151046837e+04,2.348945145483774543e+08,8.320303894537164524e+03,3.334452395776347839e+05,5.950120059983360354e-01,9.599811107888280848e-01,9.599811107888280848e-01,9.549010667277985087e-01,3.425431479582807109e-02,1.084461847637342019e-02,6.195265615797969083e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.491241978269107938e+08,1.053348365015992563e-02,2.734873915929449811e-02,4.580858204545827508e+08,7.963887988844952779e+05,4.825239500128442422e+06,4.480029521607188880e+07,1.452875117912879068e+04,2.367404701520621181e+08,8.388748392220328242e+03,3.363669339941174258e+05,5.949240690248086549e-01,9.599734313880117220e-01,9.599734313880117220e-01,9.550860183251700386e-01,3.413290742930894656e-02,1.078107424552101484e-02,6.193272301474431751e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.000000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.036877984922705293e+08,1.054619247914324355e-02,2.789022477108749412e-02,3.198553545960122943e+08,6.675599829230052419e+05,3.373256135054159909e+06,3.131240452071880922e+07,1.323542190028189907e+04,1.653644207811197937e+08,7.040216071279590324e+03,2.791073450253632036e+05,5.911579426064951237e-01,9.563114442856850417e-01,9.563114442856850417e-01,9.507523162192814681e-01,3.709546288368661265e-02,1.215222089703191927e-02,6.178774285338027861e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.100000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.046610319781604707e+08,1.054845616260888068e-02,2.790903383594501436e-02,3.228834171542423964e+08,6.699756572927091038e+05,3.405921571484882385e+06,3.161439311149466038e+07,1.401980420441731439e+04,1.669453607813456357e+08,7.067208850967211220e+03,2.799357166662921663e+05,5.912474432203317365e-01,9.564326605521976665e-01,9.564326605521976665e-01,9.510486488179014097e-01,3.702615249091426031e-02,1.192519869118432996e-02,6.177863022060171572e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.200000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,1.055077366847903877e+08,1.055079066219937606e-02,2.785752060277968054e-02,3.252150146347186565e+08,6.755861708606976317e+05,3.431275539615022950e+06,3.184845587071545422e+07,1.491344743994640157e+04,1.682140076056040525e+08,7.127968263028078582e+03,2.827468060392026673e+05,5.909208621258300598e-01,9.564088172509986885e-01,9.564088172509986885e-01,9.511091440124765928e-01,3.687954065738148490e-02,1.201131533014192232e-02,6.174190541189755743e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158310891197114145e+01
2.000000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,7.323196010054086149e+07,1.056843447493296430e-02,2.856564776654205162e-02,2.273077996426627338e+08,5.657144061987686437e+05,2.402287586164671928e+06,2.229082958735394105e+07,1.342843051619943617e+04,1.174992277489947826e+08,5.978715633437297583e+03,2.333533616210688779e+05,5.881926697297314988e-01,9.524830344137392713e-01,9.524830344137392713e-01,9.470051076404037982e-01,3.991019093854216576e-02,1.308470142105403605e-02,6.168938751465635750e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.100000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,7.391957032211092114e+07,1.057165871404392755e-02,2.855285701702961823e-02,2.293272187995938659e+08,5.651759144610157236e+05,2.424369090990184806e+06,2.249447970794299245e+07,1.433910159405813829e+04,1.185850722022358030e+08,5.974846881079542072e+03,2.333147348217564868e+05,5.878184542143539693e-01,9.527042493118309530e-01,9.527042493118309530e-01,9.468656728641063891e-01,3.992123977652106692e-02,1.321308735937254397e-02,6.165883366230050511e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.200000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,7.451737473393198848e+07,1.057486128312218505e-02,2.853492815698090851e-02,2.311806542259400487e+08,5.683894119023216190e+05,2.444703349780750461e+06,2.268190506821028143e+07,1.520714308466971488e+04,1.195365276062327474e+08,6.010639185662446835e+03,2.347858630688807170e+05,5.879014643749658209e-01,9.527578368507544360e-01,9.527578368507544360e-01,9.469294869928568392e-01,3.984799464557970544e-02,1.322251836156345534e-02,6.166421818426408574e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301168034054257205e+01
2.000000000000000000e+02,4.285714285714285587e+00,1.000000000000000021e-02,9.999999999999999547e-08,9.000000000000000000e+01,5.161495223867639154e+07,1.059975037963500032e-02,2.921580383791039584e-02,1.610331630374696851e+08,4.777414255639025941e+05,1.706911331040244084e+06,1.582993546435100399e+07,1.375813078290543490e+04,8.329425968209406734e+07,5.063939856988341489e+03,1.950217657393633272e+05,5.838633092915854750e-01,9.483458141865471758e-01,9.483458141865471758e-01,9.419453455934618802e-01,4.340727272360926647e-02,1.464738168292885334e-02,6.152401354604104533e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444025176911399910e+01
