timestamp,Cn2
2025-05-15 10:15:00,1.8963e-14
2025-05-15 10:16:00,2.304e-14
2025-05-15 10:17:00,2.1564e-14
2025-05-15 10:18:00,2.0285e-14
2025-05-15 10:19:00,2.6374e-14
2025-05-15 10:20:00,3.4227e-14
2025-05-15 10:21:00,2.4202e-14
2025-05-15 10:22:00,1.752e-14
2025-05-15 10:23:00,2.5861e-14
2025-05-15 10:24:00,2.6414e-14
2025-05-15 10:25:00,2.16e-14
2025-05-15 10:26:00,2.2609e-14
2025-05-15 10:27:00,2.3412e-14
2025-05-15 10:28:00,2.2095e-14
2025-05-15 10:29:00,1.7956e-14
2025-05-15 10:30:00,2.2396e-14
2025-05-15 10:31:00,2.3932e-14
2025-05-15 10:32:00,2.0901e-14
2025-05-15 10:33:00,2.0738e-14
2025-05-15 10:34:00,2.3935e-14
2025-05-15 10:35:00,3.1346e-14
2025-05-15 10:36:00,2.6793e-14
2025-05-15 10:37:00,2.3977e-14
2025-05-15 10:38:00,2.4517e-14
2025-05-15 10:39:00,2.0156e-14
2025-05-15 10:40:00,1.785e-14
2025-05-15 10:41:00,2.7487e-14
2025-05-15 10:42:00,3.1363e-14
2025-05-15 10:43:00,3.3355e-14
2025-05-15 10:44:00,2.8801e-14
2025-05-15 10:45:00,2.7679e-14
2025-05-15 10:46:00,2.0145e-14
2025-05-15 10:47:00,2.6448e-14
2025-05-15 10:48:00,2.5449e-14
2025-05-15 10:49:00,1.8911e-14
2025-05-15 10:50:00,1.8231e-14
2025-05-15 10:51:00,1.9594e-14
2025-05-15 10:52:00,1.6829e-14
2025-05-15 10:53:00,1.6928e-14
2025-05-15 10:54:00,2.1251e-14
2025-05-15 10:55:00,2.2096e-14
2025-05-15 10:56:00,2.378e-14
2025-05-15 10:57:00,1.9586e-14
2025-05-15 10:58:00,1.7166e-14
2025-05-15 10:59:00,1.5917e-14
2025-05-15 11:00:00,1.7113e-14
2025-05-15 11:01:00,1.859e-14
2025-05-15 11:02:00,1.6787e-14
2025-05-15 11:03:00,1.448e-14
2025-05-15 11:04:00,2.1805e-14
2025-05-15 11:05:00,1.2687e-14
2025-05-15 11:06:00,1.2381e-14
2025-05-15 11:07:00,1.6328e-14
2025-05-15 11:08:00,2.1571e-14
2025-05-15 11:09:00,2.0558e-14
2025-05-15 11:10:00,2.3253e-14
2025-05-15 11:11:00,2.4073e-14
2025-05-15 11:12:00,1.9525e-14
2025-05-15 11:13:00,1.924e-14
2025-05-15 11:14:00,1.7849e-14
2025-05-15 11:15:00,1.3957e-14
2025-05-15 11:16:00,1.538e-14
2025-05-15 11:17:00,2.1599e-14
2025-05-15 11:18:00,2.2499e-14
2025-05-15 11:19:00,2.0564e-14
2025-05-15 11:20:00,2.7996e-14
2025-05-15 11:21:00,2.396e-14
2025-05-15 11:22:00,3.3794e-14
2025-05-15 11:23:00,2.329e-14
2025-05-15 11:24:00,3.3319e-14
2025-05-15 11:25:00,2.8471e-14
2025-05-15 11:26:00,2.9613e-14
2025-05-15 11:27:00,3.3219e-14
2025-05-15 11:28:00,2.3534e-14
2025-05-15 11:29:00,2.8767e-14
2025-05-15 11:30:00,2.4677e-14
2025-05-15 11:31:00,2.436e-14
2025-05-15 11:32:00,2.691e-14
2025-05-15 11:33:00,2.4003e-14
2025-05-15 11:34:00,2.6519e-14
2025-05-15 11:35:00,2.9028e-14
2025-05-15 11:36:00,3.1563e-14
2025-05-15 11:37:00,2.5767e-14
2025-05-15 11:38:00,2.4873e-14
2025-05-15 11:39:00,3.3195e-14
2025-05-15 11:40:00,3.1052e-14
2025-05-15 11:41:00,3.0226e-14
2025-05-15 11:42:00,3.2166e-14
2025-05-15 11:43:00,2.7584e-14
2025-05-15 11:44:00,3.2109e-14
2025-05-15 11:45:00,2.9446e-14
