timestamp,Cn2
2025-05-15 11:46:00,2.3778e-14
2025-05-15 11:47:00,1.7519e-14
2025-05-15 11:48:00,1.4531e-14
2025-05-15 11:49:00,1.231e-14
2025-05-15 11:50:00,1.2466e-14
2025-05-15 11:51:00,1.4867e-14
2025-05-15 11:52:00,1.3288e-14
2025-05-15 11:53:00,1.0827e-14
2025-05-15 11:54:00,1.1998e-14
2025-05-15 11:55:00,1.026e-14
2025-05-15 11:56:00,1.1843e-14
2025-05-15 11:57:00,9.2852e-15
2025-05-15 11:58:00,1.0716e-14
2025-05-15 11:59:00,1.1377e-14
2025-05-15 12:00:00,1.1361e-14
2025-05-15 12:01:00,1.141e-14
2025-05-15 12:02:00,1.0521e-14
2025-05-15 12:03:00,1.1749e-14
2025-05-15 12:04:00,1.0547e-14
2025-05-15 12:05:00,1.1974e-14
2025-05-15 12:06:00,1.1322e-14
2025-05-15 12:07:00,7.3031e-15
2025-05-15 12:08:00,8.6069e-15
2025-05-15 12:09:00,1.0302e-14
2025-05-15 12:10:00,1.5751e-14
2025-05-15 12:11:00,8.8311e-15
2025-05-15 12:12:00,9.6704e-15
2025-05-15 12:13:00,1.8509e-14
2025-05-15 12:14:00,1.2206e-14
2025-05-15 12:15:00,2.3442e-14
2025-05-15 12:16:00,3.0662e-14
2025-05-15 12:17:00,2.5682e-14
2025-05-15 12:18:00,2.2095e-14
2025-05-15 12:19:00,2.8807e-14
2025-05-15 12:20:00,3.1881e-14
2025-05-15 12:21:00,3.1062e-14
2025-05-15 12:22:00,2.6596e-14
2025-05-15 12:23:00,3.3995e-14
2025-05-15 12:24:00,3.7954e-14
2025-05-15 12:25:00,2.4886e-14
2025-05-15 12:26:00,4.1373e-14
2025-05-15 12:27:00,2.9887e-14
2025-05-15 12:28:00,2.9352e-14
2025-05-15 12:29:00,2.5818e-14
2025-05-15 12:30:00,3.6351e-14
2025-05-15 12:31:00,3.2667e-14
2025-05-15 12:32:00,2.578e-14
2025-05-15 12:33:00,3.299e-14
2025-05-15 12:34:00,3.022e-14
2025-05-15 12:35:00,2.7988e-14
2025-05-15 12:36:00,1.6816e-14
2025-05-15 12:37:00,1.4272e-14
2025-05-15 12:38:00,1.5906e-14
2025-05-15 12:39:00,1.5582e-14
2025-05-15 12:40:00,2.0846e-14
2025-05-15 12:41:00,2.5874e-14
2025-05-15 12:42:00,2.0982e-14
2025-05-15 12:43:00,1.8383e-14
2025-05-15 12:44:00,2.1976e-14
2025-05-15 12:45:00,2.6143e-14
2025-05-15 12:46:00,3.4324e-14
2025-05-15 12:47:00,3.0711e-14
2025-05-15 12:48:00,2.9492e-14
2025-05-15 12:49:00,2.356e-14
2025-05-15 12:50:00,2.5512e-14
2025-05-15 12:51:00,3.1212e-14
2025-05-15 12:52:00,3.1945e-14
2025-05-15 12:53:00,2.4762e-14
2025-05-15 12:54:00,2.9955e-14
2025-05-15 12:55:00,1.7721e-14
2025-05-15 12:56:00,3.1005e-14
2025-05-15 12:57:00,3.8061e-14
2025-05-15 12:58:00,3.5153e-14
2025-05-15 12:59:00,2.5531e-14
2025-05-15 13:00:00,1.8195e-14
2025-05-15 13:01:00,2.4508e-14
2025-05-15 13:02:00,2.6809e-14
2025-05-15 13:03:00,2.8909e-14
2025-05-15 13:04:00,3.5289e-14
2025-05-15 13:05:00,2.7143e-14
2025-05-15 13:06:00,1.9552e-14
2025-05-15 13:07:00,3.2205e-14
2025-05-15 13:08:00,2.8675e-14
2025-05-15 13:09:00,3.4118e-14
2025-05-15 13:10:00,2.7075e-14
2025-05-15 13:11:00,3.5158e-14
2025-05-15 13:12:00,2.7781e-14
2025-05-15 13:13:00,2.971e-14
2025-05-15 13:14:00,3.1609e-14
2025-05-15 13:15:00,3.3223e-14
2025-05-15 13:16:00,3.2573e-14
