timestamp,Cn2
2025-03-28 10:50:00,3.5818e-14
2025-03-28 10:51:00,3.2264e-14
2025-03-28 10:52:00,2.8397e-14
2025-03-28 10:53:00,2.0645e-14
2025-03-28 10:54:00,1.8747e-14
2025-03-28 10:55:00,2.3523e-14
2025-03-28 10:56:00,2.7094e-14
2025-03-28 10:57:00,3.9052e-14
2025-03-28 10:58:00,4.4147e-14
2025-03-28 10:59:00,3.0748e-14
2025-03-28 11:00:00,2.0884e-14
2025-03-28 11:01:00,2.4355e-14
2025-03-28 11:02:00,2.313e-14
2025-03-28 11:03:00,3.1574e-14
2025-03-28 11:04:00,4.1286e-14
2025-03-28 11:05:00,3.1631e-14
2025-03-28 11:06:00,3.0598e-14
2025-03-28 11:07:00,3.0845e-14
2025-03-28 11:08:00,3.7006e-14
2025-03-28 11:09:00,4.6066e-14
2025-03-28 11:10:00,4.272e-14
2025-03-28 11:11:00,2.4284e-14
2025-03-28 11:12:00,1.8928e-14
2025-03-28 11:13:00,2.1121e-14
2025-03-28 11:14:00,2.2351e-14
2025-03-28 11:15:00,2.2978e-14
2025-03-28 11:16:00,3.4047e-14
2025-03-28 11:17:00,3.9038e-14
2025-03-28 11:18:00,3.0371e-14
2025-03-28 11:19:00,3.0982e-14
2025-03-28 11:20:00,3.2767e-14
2025-03-28 11:21:00,3.9924e-14
2025-03-28 11:22:00,3.4301e-14
2025-03-28 11:23:00,3.9544e-14
2025-03-28 11:24:00,3.9832e-14
2025-03-28 11:25:00,3.7244e-14
2025-03-28 11:26:00,2.4292e-14
2025-03-28 11:27:00,2.5835e-14
2025-03-28 11:28:00,3.0751e-14
2025-03-28 11:29:00,3.2675e-14
2025-03-28 11:30:00,3.3967e-14
2025-03-28 11:31:00,3.2681e-14
2025-03-28 11:33:00,3.5522e-14
2025-03-28 11:34:00,3.1072e-14
2025-03-28 11:35:00,2.8827e-14
2025-03-28 11:36:00,4.1571e-14
2025-03-28 11:37:00,3.033e-14
2025-03-28 11:38:00,2.8861e-14
2025-03-28 11:39:00,3.191e-14
2025-03-28 11:40:00,3.2631e-14
2025-03-28 11:41:00,2.6507e-14
2025-03-28 11:42:00,3.6345e-14
2025-03-28 11:43:00,4.4664e-14
2025-03-28 11:44:00,3.4548e-14
2025-03-28 11:45:00,2.8592e-14
2025-03-28 11:46:00,2.1627e-14
2025-03-28 11:47:00,3.5387e-14
2025-03-28 11:48:00,4.6583e-14
2025-03-28 11:49:00,4.5421e-14
2025-03-28 11:50:00,4.0869e-14
2025-03-28 11:51:00,3.5144e-14
2025-03-28 11:52:00,2.5896e-14
2025-03-28 11:53:00,3.3015e-14
2025-03-28 11:54:00,3.3125e-14
2025-03-28 11:55:00,3.0172e-14
2025-03-28 11:56:00,3.2799e-14
2025-03-28 11:57:00,4.8248e-14
2025-03-28 11:58:00,3.1408e-14
2025-03-28 11:59:00,2.9857e-14
2025-03-28 12:00:00,2.3383e-14
