timestamp,Cn2
2025-04-01 12:16:00,3.2069e-14
2025-04-01 12:17:00,3.2613e-14
2025-04-01 12:18:00,3.6772e-14
2025-04-01 12:19:00,3.1511e-14
2025-04-01 12:20:00,3.2187e-14
2025-04-01 12:21:00,3.2639e-14
2025-04-01 12:22:00,3.1241e-14
2025-04-01 12:23:00,3.5366e-14
2025-04-01 12:24:00,3.4686e-14
2025-04-01 12:25:00,2.9373e-14
2025-04-01 12:26:00,2.9006e-14
2025-04-01 12:27:00,2.7763e-14
2025-04-01 12:28:00,3.2172e-14
2025-04-01 12:29:00,3.2519e-14
2025-04-01 12:30:00,3.6419e-14
2025-04-01 12:31:00,3.2668e-14
2025-04-01 12:32:00,3.1001e-14
2025-04-01 12:33:00,3.2296e-14
2025-04-01 12:34:00,3.3834e-14
2025-04-01 12:36:00,3.7042e-14
2025-04-01 12:37:00,3.1281e-14
2025-04-01 12:38:00,2.5859e-14
2025-04-01 12:39:00,3.5574e-14
2025-04-01 12:40:00,3.6433e-14
2025-04-01 12:41:00,4.3686e-14
2025-04-01 12:42:00,3.9266e-14
2025-04-01 12:43:00,3.4168e-14
2025-04-01 12:44:00,3.3955e-14
2025-04-01 12:45:00,3.9501e-14
2025-04-01 12:46:00,3.7568e-14
2025-04-01 12:47:00,4.0451e-14
2025-04-01 12:48:00,3.7992e-14
2025-04-01 12:49:00,2.5394e-14
2025-04-01 12:50:00,3.2915e-14
2025-04-01 12:51:00,3.395e-14
2025-04-01 12:52:00,3.6659e-14
2025-04-01 12:53:00,3.5257e-14
2025-04-01 12:54:00,3.8814e-14
2025-04-01 12:55:00,4.5485e-14
2025-04-01 12:56:00,3.2535e-14
2025-04-01 12:57:00,3.5545e-14
2025-04-01 12:58:00,2.8409e-14
2025-04-01 12:59:00,3.1601e-14
2025-04-01 13:00:00,2.7651e-14
2025-04-01 13:01:00,3.1291e-14
2025-04-01 13:02:00,2.8651e-14
2025-04-01 13:03:00,3.0261e-14
2025-04-01 13:04:00,3.3299e-14
2025-04-01 13:05:00,3.2272e-14
2025-04-01 13:06:00,2.9576e-14
2025-04-01 13:07:00,3.9107e-14
2025-04-01 13:08:00,3.655e-14
2025-04-01 13:09:00,3.4278e-14
2025-04-01 13:10:00,3.3506e-14
2025-04-01 13:11:00,3.4319e-14
2025-04-01 13:12:00,2.5866e-14
2025-04-01 13:13:00,3.3523e-14
2025-04-01 13:14:00,3.7272e-14
2025-04-01 13:15:00,3.5236e-14
2025-04-01 13:16:00,3.1516e-14
2025-04-01 13:17:00,3.7012e-14
2025-04-01 13:18:00,3.8013e-14
2025-04-01 13:19:00,3.7752e-14
2025-04-01 13:20:00,3.7486e-14
2025-04-01 13:21:00,4.0993e-14
2025-04-01 13:22:00,4.6583e-14
2025-04-01 13:23:00,3.8809e-14
2025-04-01 13:24:00,3.8128e-14
2025-04-01 13:25:00,3.7258e-14
2025-04-01 13:26:00,3.6409e-14
2025-04-01 13:27:00,3.306e-14
2025-04-01 13:28:00,3.3881e-14
2025-04-01 13:29:00,3.9328e-14
2025-04-01 13:30:00,3.4655e-14
2025-04-01 13:31:00,3.2201e-14
2025-04-01 13:32:00,3.4029e-14
2025-04-01 13:33:00,3.6671e-14
2025-04-01 13:36:00,3.9395e-14
2025-04-01 13:37:00,4.0137e-14
2025-04-01 13:38:00,3.8869e-14
2025-04-01 13:39:00,3.9839e-14
2025-04-01 13:40:00,3.223e-14
2025-04-01 13:41:00,4.2823e-14
2025-04-01 13:42:00,3.8789e-14
2025-04-01 13:43:00,2.9422e-14
2025-04-01 13:44:00,3.0546e-14
2025-04-01 13:45:00,2.9597e-14
2025-04-01 13:46:00,3.5389e-14
2025-04-01 13:47:00,3.6728e-14
2025-04-01 13:48:00,4.1006e-14
2025-04-01 13:49:00,3.6769e-14
