timestamp,Cn2
2025-05-14 11:24:00,3.3497e-14
2025-05-14 11:25:00,3.392e-14
2025-05-14 11:26:00,3.8666e-14
2025-05-14 11:27:00,3.3898e-14
2025-05-14 11:28:00,2.6699e-14
2025-05-14 11:29:00,3.3e-14
2025-05-14 11:30:00,3.538e-14
2025-05-14 11:31:00,2.7087e-14
2025-05-14 11:32:00,3.3379e-14
2025-05-14 11:33:00,3.7822e-14
2025-05-14 11:34:00,3.6769e-14
2025-05-14 11:35:00,4.0819e-14
2025-05-14 11:36:00,4.0742e-14
2025-05-14 11:40:00,3.0435e-14
2025-05-14 11:41:00,4.1836e-14
2025-05-14 11:42:00,4.3578e-14
2025-05-14 11:43:00,3.2732e-14
2025-05-14 11:44:00,3.2893e-14
2025-05-14 11:45:00,3.7356e-14
2025-05-14 11:46:00,3.5216e-14
2025-05-14 11:47:00,3.8587e-14
2025-05-14 11:48:00,2.9459e-14
2025-05-14 11:49:00,3.9577e-14
2025-05-14 11:50:00,3.1418e-14
2025-05-14 11:51:00,3.7778e-14
2025-05-14 11:52:00,3.6623e-14
2025-05-14 11:53:00,3.7702e-14
2025-05-14 11:54:00,3.7612e-14
2025-05-14 11:55:00,3.0414e-14
2025-05-14 11:56:00,2.8649e-14
2025-05-14 11:57:00,3.7977e-14
2025-05-14 11:58:00,3.9576e-14
2025-05-14 11:59:00,3.2999e-14
2025-05-14 12:00:00,3.364e-14
2025-05-14 12:01:00,3.1622e-14
2025-05-14 12:02:00,3.7131e-14
2025-05-14 12:03:00,4.4864e-14
2025-05-14 12:04:00,3.7775e-14
2025-05-14 12:05:00,3.3352e-14
2025-05-14 12:06:00,4.2146e-14
2025-05-14 12:07:00,4.596e-14
2025-05-14 12:08:00,3.3981e-14
2025-05-14 12:09:00,3.6108e-14
2025-05-14 12:10:00,3.7217e-14
2025-05-14 12:12:00,4.9702e-14
2025-05-14 12:13:00,4.4898e-14
2025-05-14 12:14:00,4.5263e-14
2025-05-14 12:15:00,3.7838e-14
2025-05-14 12:16:00,3.4932e-14
2025-05-14 12:17:00,3.117e-14
2025-05-14 12:18:00,2.6733e-14
2025-05-14 12:19:00,2.5819e-14
2025-05-14 12:20:00,3.0517e-14
2025-05-14 12:21:00,3.2755e-14
2025-05-14 12:22:00,3.4203e-14
2025-05-14 12:23:00,3.609e-14
2025-05-14 12:24:00,3.2871e-14
2025-05-14 12:25:00,4.1912e-14
2025-05-14 12:26:00,3.8458e-14
2025-05-14 12:27:00,3.784e-14
2025-05-14 12:28:00,4.1128e-14
2025-05-14 12:29:00,3.5299e-14
2025-05-14 12:30:00,4.0665e-14
2025-05-14 12:31:00,3.9545e-14
2025-05-14 12:32:00,4.5478e-14
2025-05-14 12:34:00,3.6649e-14
2025-05-14 12:35:00,4.191e-14
2025-05-14 12:36:00,2.9285e-14
2025-05-14 12:37:00,2.1322e-14
2025-05-14 12:38:00,2.8822e-14
2025-05-14 12:39:00,2.7016e-14
2025-05-14 12:40:00,2.6405e-14
2025-05-14 12:41:00,3.0301e-14
2025-05-14 12:42:00,2.6382e-14
2025-05-14 12:43:00,2.4674e-14
2025-05-14 12:44:00,2.2036e-14
2025-05-14 12:45:00,2.3135e-14
2025-05-14 12:46:00,2.0816e-14
2025-05-14 12:47:00,2.2602e-14
2025-05-14 12:48:00,2.8863e-14
2025-05-14 12:49:00,3.1538e-14
2025-05-14 12:50:00,3.0726e-14
2025-05-14 12:51:00,3.7361e-14
2025-05-14 12:52:00,3.0332e-14
2025-05-14 12:53:00,2.4646e-14
2025-05-14 12:54:00,2.6034e-14
2025-05-14 12:55:00,2.3707e-14
2025-05-14 12:56:00,2.5418e-14
2025-05-14 12:57:00,2.5762e-14
2025-05-14 12:58:00,2.8955e-14
2025-05-14 12:59:00,3.0908e-14
