timestamp,Cn2
2025-05-15 13:17:00,3.8165e-14
2025-05-15 13:18:00,4.0273e-14
2025-05-15 13:19:00,3.5559e-14
2025-05-15 13:20:00,3.1282e-14
2025-05-15 13:21:00,4.041e-14
2025-05-15 13:22:00,3.738e-14
2025-05-15 13:23:00,2.8891e-14
2025-05-15 13:24:00,3.2782e-14
2025-05-15 13:25:00,2.3994e-14
2025-05-15 13:26:00,2.8618e-14
2025-05-15 13:27:00,3.4184e-14
2025-05-15 13:28:00,4.4773e-14
2025-05-15 13:29:00,3.4755e-14
2025-05-15 13:30:00,2.7264e-14
2025-05-15 13:31:00,2.6634e-14
2025-05-15 13:32:00,3.4122e-14
2025-05-15 13:33:00,3.8803e-14
2025-05-15 13:34:00,3.6257e-14
2025-05-15 13:35:00,3.1595e-14
2025-05-15 13:36:00,3.2442e-14
2025-05-15 13:38:00,3.7505e-14
2025-05-15 13:39:00,3.6054e-14
2025-05-15 13:40:00,2.5794e-14
2025-05-15 13:41:00,2.778e-14
2025-05-15 13:42:00,3.0592e-14
2025-05-15 13:43:00,2.708e-14
2025-05-15 13:44:00,3.9423e-14
2025-05-15 13:45:00,3.6003e-14
2025-05-15 13:46:00,4.4789e-14
2025-05-15 13:47:00,3.4221e-14
2025-05-15 13:48:00,2.0188e-14
2025-05-15 13:49:00,1.6794e-14
2025-05-15 13:50:00,1.9287e-14
2025-05-15 13:51:00,2.3763e-14
2025-05-15 13:52:00,3.8963e-14
2025-05-15 13:53:00,4.4352e-14
2025-05-15 13:54:00,4.0578e-14
2025-05-15 13:55:00,3.4184e-14
2025-05-15 13:56:00,2.9237e-14
2025-05-15 13:57:00,3.2923e-14
2025-05-15 13:58:00,3.2222e-14
2025-05-15 13:59:00,2.5619e-14
2025-05-15 14:00:00,3.305e-14
2025-05-15 14:01:00,2.4932e-14
2025-05-15 14:02:00,2.3612e-14
2025-05-15 14:03:00,3.4811e-14
2025-05-15 14:04:00,3.1332e-14
2025-05-15 14:05:00,1.9875e-14
2025-05-15 14:06:00,1.4312e-14
2025-05-15 14:07:00,1.7306e-14
2025-05-15 14:08:00,2.1187e-14
2025-05-15 14:09:00,2.3965e-14
2025-05-15 14:10:00,2.1629e-14
2025-05-15 14:11:00,2.4109e-14
2025-05-15 14:14:00,1.6206e-14
2025-05-15 14:15:00,2.2197e-14
2025-05-15 14:16:00,3.842e-14
2025-05-15 14:17:00,4.8108e-14
2025-05-15 14:18:00,4.2464e-14
2025-05-15 14:19:00,2.8037e-14
2025-05-15 14:20:00,2.4735e-14
2025-05-15 14:21:00,1.947e-14
2025-05-15 14:22:00,1.3496e-14
2025-05-15 14:23:00,1.6299e-14
2025-05-15 14:24:00,2.0842e-14
2025-05-15 14:25:00,1.1648e-14
2025-05-15 14:26:00,9.5342e-15
2025-05-15 14:27:00,1.0516e-14
2025-05-15 14:28:00,8.4999e-15
2025-05-15 14:29:00,6.043e-15
2025-05-15 14:30:00,8.0175e-15
2025-05-15 14:31:00,8.3152e-15
2025-05-15 14:32:00,8.1287e-15
2025-05-15 14:33:00,9.0529e-15
2025-05-15 14:34:00,9.8928e-15
2025-05-15 14:35:00,1.4463e-14
2025-05-15 14:36:00,1.3653e-14
2025-05-15 14:37:00,1.5761e-14
2025-05-15 14:38:00,1.128e-14
2025-05-15 14:39:00,7.8816e-15
2025-05-15 14:40:00,8.834e-15
2025-05-15 14:41:00,5.2001e-15
2025-05-15 14:42:00,1.078e-14
2025-05-15 14:43:00,1.1703e-14
2025-05-15 14:44:00,2.0167e-14
2025-05-15 14:45:00,1.4679e-14
2025-05-15 14:46:00,7.0676e-15
2025-05-15 14:47:00,2.5014e-15
2025-05-15 14:48:00,4.4073e-15
2025-05-15 14:49:00,4.2092e-15
2025-05-15 14:50:00,4.7999e-15
