timestamp,Cn2
2025-04-03 17:00:00,6.24e-15
2025-04-03 17:01:00,5.3251e-15
2025-04-03 17:02:00,5.4553e-15
2025-04-03 17:03:00,5.0713e-15
2025-04-03 17:04:00,4.5897e-15
2025-04-03 17:05:00,2.5317e-15
2025-04-03 17:06:00,3.094e-15
2025-04-03 17:07:00,1.9811e-15
2025-04-03 17:08:00,2.0732e-15
2025-04-03 17:09:00,2.0234e-15
2025-04-03 17:10:00,2.454e-15
2025-04-03 17:11:00,3.2721e-15
2025-04-03 17:12:00,2.6191e-15
2025-04-03 17:13:00,2.3816e-15
2025-04-03 17:14:00,3.1616e-15
2025-04-03 17:15:00,2.3495e-15
2025-04-03 17:16:00,2.7421e-15
2025-04-03 17:17:00,1.8728e-15
2025-04-03 17:18:00,2.0427e-15
2025-04-03 17:19:00,2.5783e-15
2025-04-03 17:20:00,2.3855e-15
2025-04-03 17:21:00,2.7191e-15
2025-04-03 17:24:00,2.9626e-15
2025-04-03 17:25:00,2.9626e-15
2025-04-03 17:26:00,3.3152e-15
2025-04-03 17:27:00,2.2439e-15
2025-04-03 17:28:00,1.8858e-15
2025-04-03 17:29:00,2.3834e-15
2025-04-03 17:30:00,1.6269e-15
2025-04-03 17:31:00,1.7656e-15
2025-04-03 17:32:00,1.7758e-15
2025-04-03 17:33:00,1.7157e-15
2025-04-03 17:34:00,2.2831e-15
2025-04-03 17:35:00,2.2863e-15
2025-04-03 17:36:00,1.7725e-15
2025-04-03 17:37:00,2.0424e-15
2025-04-03 17:38:00,2.2079e-15
2025-04-03 17:39:00,1.6555e-15
2025-04-03 17:40:00,1.2992e-15
2025-04-03 17:41:00,1.2072e-15
2025-04-03 17:42:00,1.0629e-15
2025-04-03 17:43:00,9.9039e-16
2025-04-03 17:44:00,1.0282e-15
2025-04-03 17:45:00,1.2338e-15
2025-04-03 17:46:00,1.0435e-15
2025-04-03 17:47:00,1.0453e-15
2025-04-03 17:48:00,8.002e-16
2025-04-03 17:49:00,6.3489e-16
2025-04-03 17:50:00,1.0155e-15
2025-04-03 17:51:00,9.1339e-16
2025-04-03 17:52:00,1.0317e-15
2025-04-03 17:53:00,7.0986e-16
2025-04-03 17:54:00,9.256e-16
2025-04-03 17:55:00,7.3926e-16
2025-04-03 17:56:00,7.9968e-16
2025-04-03 17:57:00,9.0162e-16
2025-04-03 17:58:00,7.2358e-16
2025-04-03 18:01:00,5.9421e-16
2025-04-03 18:02:00,4.9154e-16
2025-04-03 18:03:00,4.2034e-16
2025-04-03 18:04:00,6.3874e-16
2025-04-03 18:05:00,6.0902e-16
2025-04-03 18:06:00,4.621e-16
2025-04-03 18:07:00,4.5232e-16
2025-04-03 18:08:00,6.2326e-16
2025-04-03 18:09:00,7.0791e-16
2025-04-03 18:10:00,6.1718e-16
2025-04-03 18:11:00,4.9901e-16
2025-04-03 18:12:00,5.5977e-16
2025-04-03 18:13:00,4.4831e-16
2025-04-03 18:14:00,5.5e-16
2025-04-03 18:15:00,3.6816e-16
2025-04-03 18:16:00,3.4026e-16
2025-04-03 18:17:00,2.9527e-16
2025-04-03 18:18:00,3.2425e-16
2025-04-03 18:19:00,3.4444e-16
2025-04-03 18:20:00,4.3956e-16
2025-04-03 18:21:00,4.1386e-16
2025-04-03 18:22:00,3.8269e-16
2025-04-03 18:23:00,5.3946e-16
2025-04-03 18:24:00,5.7913e-16
2025-04-03 18:25:00,4.3459e-16
2025-04-03 18:26:00,3.1726e-16
2025-04-03 18:27:00,3.6991e-16
2025-04-03 18:28:00,3.9788e-16
2025-04-03 18:29:00,5.0311e-16
2025-04-03 18:30:00,4.1659e-16
2025-04-03 18:31:00,3.6687e-16
2025-04-03 18:32:00,5.198e-16
2025-04-03 18:33:00,5.0818e-16
2025-04-03 18:34:00,4.8105e-16
