timestamp,Cn2
2025-03-26 16:08:00,5.5528e-15
2025-03-26 16:09:00,6.2251e-15
2025-03-26 16:10:00,7.3146e-15
2025-03-26 16:11:00,5.8426e-15
2025-03-26 16:12:00,5.2806e-15
2025-03-26 16:13:00,6.9212e-15
2025-03-26 16:14:00,7.4392e-15
2025-03-26 16:15:00,5.5774e-15
2025-03-26 16:16:00,7.5053e-15
2025-03-26 16:17:00,8.5961e-15
2025-03-26 16:18:00,6.9029e-15
2025-03-26 16:19:00,6.5769e-15
2025-03-26 16:20:00,8.4751e-15
2025-03-26 16:21:00,1.77e-15
2025-03-26 16:22:00,8.2567e-15
2025-03-26 16:24:00,1.2668e-14
2025-03-26 16:25:00,1.1274e-14
2025-03-26 16:26:00,1.1026e-14
2025-03-26 16:27:00,1.6224e-14
2025-03-26 16:28:00,2.086e-14
2025-03-26 16:29:00,1.8499e-14
2025-03-26 16:30:00,1.6823e-14
2025-03-26 16:31:00,1.1218e-14
2025-03-26 16:32:00,8.6052e-15
2025-03-26 16:33:00,1.0032e-14
2025-03-26 16:34:00,7.1698e-15
2025-03-26 16:35:00,6.0654e-15
2025-03-26 16:36:00,6.4486e-15
2025-03-26 16:37:00,8.6593e-15
2025-03-26 16:38:00,6.9773e-15
2025-03-26 16:39:00,7.7674e-15
2025-03-26 16:40:00,6.8076e-15
2025-03-26 16:41:00,6.8658e-15
2025-03-26 16:42:00,6.5076e-15
2025-03-26 16:43:00,8.0301e-15
2025-03-26 16:44:00,6.3409e-15
2025-03-26 16:45:00,6.6985e-15
2025-03-26 16:46:00,6.7256e-15
2025-03-26 16:47:00,5.3604e-15
2025-03-26 16:48:00,5.1363e-15
2025-03-26 16:50:00,6.4968e-15
2025-03-26 16:51:00,6.6536e-15
2025-03-26 16:52:00,5.9719e-15
2025-03-26 16:53:00,9.8034e-15
2025-03-26 16:54:00,8.6724e-15
2025-03-26 16:55:00,8.5576e-15
2025-03-26 16:56:00,1.1571e-14
2025-03-26 16:57:00,1.4e-14
2025-03-26 16:58:00,1.6514e-14
2025-03-26 16:59:00,1.5064e-14
2025-03-26 17:00:00,1.4941e-14
2025-03-26 17:01:00,1.4802e-14
2025-03-26 17:02:00,1.1499e-14
2025-03-26 17:03:00,8.2639e-15
2025-03-26 17:04:00,7.426e-15
2025-03-26 17:05:00,7.6261e-15
2025-03-26 17:06:00,4.9124e-15
2025-03-26 17:07:00,4.3169e-15
2025-03-26 17:08:00,4.63e-15
2025-03-26 17:09:00,4.3685e-15
2025-03-26 17:10:00,3.9886e-15
2025-03-26 17:11:00,4.2673e-15
2025-03-26 17:12:00,4.1217e-15
2025-03-26 17:13:00,3.8893e-15
2025-03-26 17:14:00,5.6516e-15
2025-03-26 17:15:00,7.0532e-15
2025-03-26 17:16:00,6.6082e-15
2025-03-26 17:17:00,4.8931e-15
2025-03-26 17:18:00,6.6246e-15
2025-03-26 17:19:00,5.3824e-15
2025-03-26 17:20:00,4.0615e-15
2025-03-26 17:21:00,4.982e-15
2025-03-26 17:22:00,5.4584e-15
2025-03-26 17:23:00,4.5147e-15
2025-03-26 17:24:00,3.6176e-15
2025-03-26 17:25:00,2.4516e-15
2025-03-26 17:26:00,1.8053e-15
2025-03-26 17:27:00,2.0309e-15
2025-03-26 17:28:00,2.016e-15
2025-03-26 17:29:00,1.9438e-15
2025-03-26 17:30:00,2.0877e-15
