timestamp,Cn2
2025-03-27 16:02:00,8.304e-15
2025-03-27 16:03:00,7.5552e-15
2025-03-27 16:04:00,5.6843e-15
2025-03-27 16:05:00,5.8492e-15
2025-03-27 16:06:00,4.7712e-15
2025-03-27 16:07:00,7.9094e-15
2025-03-27 16:08:00,6.0345e-15
2025-03-27 16:09:00,7.1537e-15
2025-03-27 16:10:00,5.6103e-15
2025-03-27 16:11:00,5.4946e-15
2025-03-27 16:12:00,7.8534e-15
2025-03-27 16:13:00,6.9156e-15
2025-03-27 16:14:00,8.3191e-15
2025-03-27 16:15:00,9.0774e-15
2025-03-27 16:16:00,8.7478e-15
2025-03-27 16:17:00,9.5959e-15
2025-03-27 16:18:00,9.9374e-15
2025-03-27 16:19:00,8.3879e-15
2025-03-27 16:20:00,5.9922e-15
2025-03-27 16:21:00,6.8876e-15
2025-03-27 16:22:00,6.4265e-15
2025-03-27 16:23:00,6.1476e-15
2025-03-27 16:24:00,4.5728e-15
2025-03-27 16:25:00,4.2064e-15
2025-03-27 16:26:00,4.2877e-15
2025-03-27 16:27:00,3.7616e-15
2025-03-27 16:28:00,5.6926e-15
2025-03-27 16:29:00,5.439e-15
2025-03-27 16:30:00,5.5473e-15
2025-03-27 16:31:00,5.3954e-15
2025-03-27 16:32:00,3.2837e-15
2025-03-27 16:33:00,3.5616e-15
2025-03-27 16:34:00,5.5355e-15
2025-03-27 16:35:00,5.5241e-15
2025-03-27 16:36:00,4.783e-15
2025-03-27 16:37:00,7.0794e-15
2025-03-27 16:38:00,7.2186e-15
2025-03-27 16:39:00,8.7209e-15
2025-03-27 16:40:00,1.1317e-14
2025-03-27 16:41:00,8.8202e-15
2025-03-27 16:42:00,1.1584e-14
2025-03-27 16:43:00,1.1081e-14
2025-03-27 16:44:00,1.0358e-14
2025-03-27 16:45:00,8.3353e-15
2025-03-27 16:46:00,7.1688e-15
2025-03-27 16:47:00,5.227e-15
2025-03-27 16:48:00,7.1424e-15
2025-03-27 16:49:00,7.632e-15
2025-03-27 16:50:00,8.3319e-15
2025-03-27 16:51:00,1.2232e-14
2025-03-27 16:52:00,1.1316e-14
2025-03-27 16:53:00,7.9508e-15
2025-03-27 16:54:00,9.3941e-15
2025-03-27 16:55:00,1.1222e-14
2025-03-27 16:56:00,1.0293e-14
2025-03-27 16:57:00,1.4583e-14
2025-03-27 16:58:00,1.3938e-14
2025-03-27 16:59:00,1.5583e-14
2025-03-27 17:00:00,1.1863e-14
2025-03-27 17:01:00,1.1275e-14
2025-03-27 17:02:00,1.3064e-14
