# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,4.076575421665800363e+07,4.049446287804403521e-02,5.682559913860384809e-02,2.203229413555767238e+08,2.329586095218406525e+06,8.921859169904874638e+06,6.250197461019273847e+07,7.419708180414746494e+03,1.506821455115073323e+08,8.449724570290668635e+04,1.530369913662569597e+06,3.256443637025449034e-01,9.067600756834853781e-01,9.067600756834853781e-01,8.555687748177176477e-01,1.207678135274581344e-01,2.366341165482421793e-02,3.665019009332193822e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016008307527617660e+01
2.100000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.048210638319073296e-02,7.017068464503770087e-02,1.694533971126933694e+08,6.292135161559458077e+07,6.859830448909118772e+06,4.806003426319620013e+07,4.131821228382411391e+03,7.040965029747906327e+07,1.813459517371548340e+06,2.602446822291427478e+07,5.291410668972620357e-01,6.213650476538818967e-01,6.213650476538818967e-01,6.762783731722979974e-01,1.222176511279842170e-01,2.015039756997177856e-01,7.227612730794756857e-01,3.301752944415372037e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016008307527617660e+01
2.200000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.048434028525295381e-02,7.883998897585309251e-02,4.242125018794632703e+07,1.937367316247281432e+08,1.717396327934669796e+06,1.203193233458481357e+07,2.392816937890307258e+02,1.960442282084449008e+07,7.311052787432158366e+06,9.339350801214481890e+07,4.991515073037891548e-01,3.187710350415370875e-01,3.187710350415370875e-01,9.164510555969593852e-01,3.960620725698035111e-02,4.394273714606026365e-02,5.256952469594291522e-01,4.387580762975822335e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.016008307527617660e+01
2.000000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,2.821551793540878966e+07,4.050855204989180919e-02,5.768035305663230666e-02,1.539034697600957751e+08,1.912955822092828341e+06,6.234406715435789898e+06,4.367135451032606512e+07,7.536350425254726360e+03,1.054211302241838127e+08,7.017436227850511204e+04,1.255704915897885337e+06,3.209479270862963807e-01,8.996947944160520461e-01,8.996947944160520461e-01,8.436030130906517766e-01,1.303193723023776673e-01,2.607761460697055611e-02,3.650010550910284257e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158865450384760365e+01
2.100000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,2.849711000689549372e+07,4.051042346837244873e-02,5.767950925361360615e-02,1.554951222851996422e+08,1.942941585188511759e+06,6.299173251039795578e+06,4.412454004842036963e+07,7.999504689975780821e+03,1.064975703959716111e+08,7.127850510682276217e+04,1.275164936924060341e+06,3.215295665662213365e-01,8.994569889233563487e-01,8.994569889233563487e-01,8.461719825122624439e-01,1.279653995945413958e-01,2.586261789319616033e-02,3.648584838393572061e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158865450384760365e+01
2.200000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,2.874204713948592916e+07,4.051241044745532843e-02,5.765010371310130138e-02,1.567881285869692266e+08,1.948371810793772573e+06,6.351865018603701144e+06,4.449310387590403110e+07,8.504451305321203108e+03,1.073779426697859168e+08,7.144709739474381786e+04,1.278784317847482394e+06,3.215125040470040441e-01,8.997049622118337142e-01,8.997049622118337142e-01,8.458393549300173841e-01,1.282589981824284464e-01,2.590164688755416944e-02,3.649470817709836723e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.158865450384760365e+01
2.000000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.945810133848333359e+07,4.052842906096763148e-02,5.861866099771115279e-02,1.072502659182096869e+08,1.580354496682159137e+06,4.346684794036075473e+06,3.044442083214310184e+07,7.604649489808562976e+03,7.358485791193740070e+07,5.868974443792001694e+04,1.036507014007078600e+06,3.162484311787259195e-01,8.917514931302901182e-01,8.917514931302901182e-01,8.319338684532110451e-01,1.395266907949727908e-01,2.853944075181616413e-02,3.633651346125357229e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301722593241903425e+01
2.100000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.965329140603454784e+07,4.053106008607670896e-02,5.860930585374114071e-02,1.084288276505995989e+08,1.597579951411179034e+06,4.394735328569307923e+06,3.078048205283124000e+07,8.078643416056722344e+03,7.436353292373159528e+07,5.930766866782555007e+04,1.047395794997157645e+06,3.168540108458286486e-01,8.917557494443848487e-01,8.917557494443848487e-01,8.334198373871998244e-01,1.381895742852614906e-01,2.839058832753868500e-02,3.636043202035217914e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301722593241903425e+01
2.200000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.982289729999063537e+07,4.053385171003275056e-02,5.858817398424299994e-02,1.093128930514711738e+08,1.606664226615240332e+06,4.430872596943002194e+06,3.103306412225018442e+07,8.559758765934055191e+03,7.497606748428125679e+07,5.963783629695338459e+04,1.053504600633974886e+06,3.168768340425116570e-01,8.918739479872016540e-01,8.918739479872016540e-01,8.337269489421638147e-01,1.380525543033258029e-01,2.822049675451038242e-02,3.635141925023744336e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.301722593241903425e+01
2.000000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,4.050850495592019790e-02,8.332534796251031550e-02,6.664837332505544275e+07,3.171641674270397052e+07,2.699825961142027751e+06,1.891199844290918857e+07,1.000000000000000036e-10,2.772174593342072889e+07,1.077796096828495385e+06,1.305676176635072753e+07,6.202188218247339790e-01,5.917726096846216421e-01,5.917726096846216421e-01,8.695156709491587144e-01,1.252176051009682434e-01,5.266723949873042265e-03,6.513429336021578919e-01,4.301785987060361416e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.444579736099046130e+01
