# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,3.396571724541685294e-02,7.750307880533884031e-02,2.079890289291656017e+08,7.743571443538074195e+07,7.064496546756865457e+06,5.160839940505000204e+07,8.133393929884452373e+05,7.227826255260333419e+07,2.058712526321743382e+06,2.673652840026574954e+07,6.517875195842549596e-01,6.210526575721619924e-01,6.210526575721619924e-01,7.001211289032025498e-01,2.262235177198526903e-01,7.365535337694475992e-02,7.796667060472797228e-01,4.682377245559750101e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.014991334333377182e+01
2.100000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,3.353207252866082649e-02,7.316095116678716925e-02,9.200964918318933249e+07,2.506149388550591171e+08,3.085274229747343343e+06,2.260640196319364011e+07,2.612790047379774041e+05,2.909210419299995154e+07,5.798477111206544563e+06,7.976731322713366151e+07,7.751360487473202276e-01,3.773028511470750135e-01,3.773028511470750135e-01,8.415754621952136194e-01,1.423520641751140625e-01,1.607247362967231807e-02,8.486123888104288859e-01,4.282669574401369861e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.014991334333377182e+01
2.200000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,4.915537223717156053e+07,3.630987330270781660e-02,5.429743870058216515e-02,2.875736339245576262e+08,3.543365612955854274e+06,1.044176221299996600e+07,7.509321007063923776e+07,2.318936117324484978e+06,1.752820914739420116e+08,1.086589405862450949e+05,2.052623393261504360e+06,4.194207476125655365e-01,9.000878406589007952e-01,9.000878406589007952e-01,8.846844594027538644e-01,8.801697908177881502e-02,2.729856151546732057e-02,4.641418138864952248e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.014991334333377182e+01
2.000000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,3.058629747309280559e+07,3.798817117626258899e-02,5.721350357384898111e-02,1.970546956248266399e+08,3.225979079756877385e+06,7.485747508482236415e+06,5.325782741861794889e+07,2.051374042264214018e+06,1.196298791428425610e+08,1.035847805593938247e+05,1.858218562960481970e+06,4.169144018443622368e-01,8.865647948276156320e-01,8.865647948276156320e-01,8.767806013442848156e-01,9.310125911129035758e-02,3.011813954442482677e-02,4.648874248680822663e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.157848477190519887e+01
2.100000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,3.040701311059910432e+07,3.828220971484991991e-02,5.753290955851064065e-02,1.987021889886973798e+08,3.309933187971114181e+06,7.606758869665055536e+06,5.401869484403812140e+07,2.150050724326630123e+06,1.205636188381042629e+08,1.068915819170587347e+05,1.906107980884212535e+06,4.171895209243151603e-01,8.856886468442832783e-01,8.856886468442832783e-01,8.774457328581158899e-01,9.229112129850919333e-02,3.026314584337491675e-02,4.649409000663884406e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.157848477190519887e+01
2.200000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,3.017666157402179763e+07,3.857732288511650509e-02,5.786526064069730940e-02,2.001975374505767226e+08,3.388522375243493821e+06,7.723085043036101386e+06,5.474356334505857527e+07,2.248284565942585003e+06,1.213825227625353038e+08,1.100543895579227392e+05,1.950500021358822938e+06,4.175644346391839123e-01,8.848777923863856421e-01,8.848777923863856421e-01,8.777815581415102653e-01,9.200957687000094198e-02,3.020886498848879276e-02,4.652222106565948589e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.157848477190519887e+01
2.000000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,1.778576770989943668e+07,4.090128594288831854e-02,6.141809292533371989e-02,1.356815907488744259e+08,3.217685012753156479e+06,5.549551540405663662e+06,3.878253454601340741e+07,1.966427299720111303e+06,8.186824185184419155e+07,1.103432920547489339e+05,1.842499179040341871e+06,4.147616662098727036e-01,8.665536348641725839e-01,8.665536348641725839e-01,8.699119413450926430e-01,9.660586860372002982e-02,3.348219005118732716e-02,4.656805592565118612e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.300705620047662947e+01
2.100000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,1.752432520408233628e+07,4.131323704185402290e-02,6.182510325460330997e-02,1.365683715983128548e+08,3.322385726600738242e+06,5.642081508261103183e+06,3.933254763783626258e+07,2.058505120597342029e+06,8.236031297420640290e+07,1.147520248030787479e+05,1.902559748925008345e+06,4.147758770676455709e-01,8.650719642582697100e-01,8.650719642582697100e-01,8.701689450027771944e-01,9.623398634341995272e-02,3.359706865380285290e-02,4.656020888357610410e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.300705620047662947e+01
2.200000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,1.723053238640172407e+07,4.171623588655010845e-02,6.223248513799594511e-02,1.373894195198124051e+08,3.440367909899374004e+06,5.731369433004686609e+06,3.985990122743748128e+07,2.147655841722166166e+06,8.277595544186425209e+07,1.196240831525528483e+05,1.969342166235928889e+06,4.152943807651676700e-01,8.633763325628709406e-01,8.633763325628709406e-01,8.708358264032257656e-01,9.560784189375490238e-02,3.355633170301933199e-02,4.659128440449854525e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.300705620047662947e+01
2.000000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,9.215790791536798701e+06,4.491289207412844930e-02,6.653032630703145656e-02,9.130870213397327065e+07,3.489600909560324624e+06,4.100937884371883702e+06,2.800272940291963890e+07,1.837754953817169415e+06,5.467121434950727224e+07,1.292369396202206553e+05,1.988486103320671711e+06,4.125077156613987106e-01,8.364748098807773813e-01,8.364748098807773813e-01,8.639366181580605542e-01,9.923264215891144935e-02,3.683073968302799650e-02,4.659884104737104238e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.443562762904805652e+01
2.100000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,8.925245778785170987e+06,4.547061557293756440e-02,6.703088139029664272e-02,9.161293470597690344e+07,3.662960925779083744e+06,4.165696535524105653e+06,2.835688384404725581e+07,1.915473075259758160e+06,5.481071112490051985e+07,1.367897510929642303e+05,2.087617379795562243e+06,4.127351339305869171e-01,8.333628332553619789e-01,8.333628332553619789e-01,8.649552583859529964e-01,9.810418275250615272e-02,3.694055886154085089e-02,4.658330147702814950e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.443562762904805652e+01
2.200000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,8.616960536213004962e+06,4.603576265206547891e-02,6.753447981687009383e-02,9.175688769184008241e+07,3.844104872702653520e+06,4.224098303473778069e+06,2.866505818201270700e+07,1.991155721144719049e+06,5.485564317683489621e+07,1.447547604889746872e+05,2.191319635136955883e+06,4.128981040826500970e-01,8.300950276368526115e-01,8.300950276368526115e-01,8.657812613348292441e-01,9.729266207813586087e-02,3.692607658703489504e-02,4.656705519974477236e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.443562762904805652e+01
2.000000000000000000e+02,5.714285714285714413e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,3.730049519198640250e+06,5.040964841240886535e-02,7.241779844865570137e-02,5.793722979985424876e+07,4.454832545837499201e+06,2.920595384199590422e+06,1.936471393770448491e+07,1.612881008424973115e+06,3.436495103693430871e+07,1.799116817307727179e+05,2.534699029067353345e+06,4.100896807008604372e-01,7.829065363135352396e-01,7.829065363135352396e-01,8.616777407559208513e-01,9.885571007957065504e-02,3.946654916450849371e-02,4.644475431636632679e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.586419905761948712e+01
2.100000000000000000e+02,5.714285714285714413e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,3.460239573413918726e+06,5.117785869695698486e-02,7.297291380445299069e-02,5.752843367214642465e+07,4.798371774660834111e+06,2.944182049530372024e+06,1.944462335145529732e+07,1.663627143604879035e+06,3.409118705173503608e+07,1.955732506522543845e+05,2.732249361733085010e+06,4.101530008943954919e-01,7.759121841125081742e-01,7.759121841125081742e-01,8.630024603608328349e-01,9.735416883020021894e-02,3.964337080896694621e-02,4.639819727095048085e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.586419905761948712e+01
2.200000000000000000e+02,5.714285714285714413e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,3.185555548505759798e+06,5.195580582941690395e-02,7.352775459475674458e-02,5.691685406574434042e+07,5.187650135762463324e+06,2.957161018261070829e+06,1.945368684773370624e+07,1.707984722385133617e+06,3.370357660301990807e+07,2.134211292248861864e+05,2.956790410400458612e+06,4.101564926013690493e-01,7.681074185219843864e-01,7.681074185219843864e-01,8.646029986884766760e-01,9.592131039806614523e-02,3.947569091345717873e-02,4.632928201373135990e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.586419905761948712e+01
2.000000000000000000e+02,7.142857142857143238e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,5.391981681037614355e-02,1.545483937751079284e-01,4.900159308720928431e+07,3.861316902311680373e+06,2.642156922678918578e+06,1.721286421367037296e+07,1.547928840791533468e+06,1.950018953816864640e+07,1.925173167624643247e+05,1.268903957468792330e+06,4.807286013664681668e-01,7.808150231096275817e-01,7.808150231096275817e-01,7.649107823476751777e-01,3.497664211927645900e-02,2.001125755330483702e-01,6.068101556772218519e-01,4.738296602164701055e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.729277048619091417e+01
2.100000000000000000e+02,7.142857142857143238e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,4.610052876830362384e-02,9.107950679050384746e-02,6.426035543046295643e+07,1.046700416464608721e+07,2.962436364183473401e+06,2.009618697575412691e+07,1.077310900969033130e+06,1.868941646665385365e+07,2.652131648976318538e+05,2.961652667402733117e+06,7.637287244989284796e-01,7.124591249983824870e-01,7.124591249983824870e-01,7.617253254420469633e-01,5.791892682671277021e-02,1.803557477312402735e-01,9.801495095825560888e-01,2.956550003339413202e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.729277048619091417e+01
2.200000000000000000e+02,7.142857142857143238e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,5.629066684837707307e-02,9.984891019434846693e-02,1.224822175616786443e+07,2.981020698296042904e+07,6.894605703614891972e+05,4.440559652732226066e+06,3.904059275779037271e+05,5.800884489373600110e+06,1.466897846244141925e+06,1.487598356845218875e+07,4.695989229942900134e-01,3.906132832983525982e-01,3.906132832983525982e-01,9.712914051262073745e-01,1.560575528919456827e-02,1.310283958459805727e-02,4.783577919081000163e-01,3.187356873554009207e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.729277048619091417e+01
2.000000000000000000e+02,8.571428571428571175e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,5.631347181887413900e-02,2.193013693602213210e-01,1.045066073716362379e+07,2.816542493792482466e+07,5.885129889108781936e+05,3.789983147832274437e+06,2.392517171631850360e+05,1.412148993938793195e+06,1.586092863508444512e+06,7.341031076028421521e+06,6.027881921334665716e-01,3.785481921596210442e-01,3.785481921596210442e-01,9.978345848811620566e-01,5.619138699129105170e-04,1.603501248925032728e-03,6.038777584959378331e-01,3.881015888425448646e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.872134191476234122e+01
2.100000000000000000e+02,8.571428571428571175e+00,2.999999999999999889e-02,1.000000000000000082e-05,9.000000000000000000e+01,0.000000000000000000e+00,5.620269909514163248e-02,1.590432217781403701e-01,3.654342339920566231e+07,7.419795563680440187e+06,2.053839029211913701e+06,1.323354762356018461e+07,1.118099986342513002e+06,1.073669717088413984e+07,3.201547137257091235e+05,2.043516123066579225e+06,6.300887745066734436e-01,6.893698333403047718e-01,6.893698333403047718e-01,7.556710231389873744e-01,4.680674794396226523e-02,1.975222289170503465e-01,8.028624606302650069e-01,4.996902897487683903e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.872134191476234122e+01
