# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.469099830602655709e+08,1.051001025899214736e-02,2.737848869129105855e-02,4.525815774436827302e+08,7.921640522584228311e+05,4.756637021963954903e+06,4.418120358105216175e+07,4.601694017198524307e+03,2.333371312629782856e+08,8.325652316040816004e+03,3.335880627735633752e+05,5.971089521537545908e-01,9.598431712219729350e-01,9.598431712219729350e-01,9.550459135868389904e-01,3.416348308009740931e-02,1.079060333306360031e-02,6.216377614936127172e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.482923131071804762e+08,1.051093731753902083e-02,2.727159248572208830e-02,4.542908772336636186e+08,7.870473088509801310e+05,4.775022934532852843e+06,4.435126938867550343e+07,5.013683311462301390e+03,2.350741287997548878e+08,8.272604929270430148e+03,3.328597801674716757e+05,5.937390525105950001e-01,9.600402420355336197e-01,9.600402420355336197e-01,9.546624748896830326e-01,3.453718154215023456e-02,1.080034356816673285e-02,6.183183584591935844e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.494962827538472116e+08,1.051175681922050971e-02,2.726902812881019239e-02,4.580280743615398407e+08,7.896611030864559580e+05,4.814679734064355493e+06,4.471897733949834853e+07,5.409446198322748387e+03,2.369877151870616078e+08,8.300725485242242939e+03,3.339710147270854795e+05,5.938611813401128980e-01,9.601336905978599123e-01,9.601336905978599123e-01,9.547861751427353383e-01,3.440899565380212827e-02,1.080482920346253345e-02,6.183795881695376417e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.039819736803280115e+08,1.051806505252076210e-02,2.781854517138790395e-02,3.203604111163066626e+08,6.642007558460624423e+05,3.369571644373608753e+06,3.129334280818673596e+07,4.927144353763593244e+03,1.656370790133624673e+08,6.986106757922343604e+03,2.777819400773293455e+05,5.911339417699736920e-01,9.564495805110713178e-01,9.564495805110713178e-01,9.505046022900873748e-01,3.740214991956162388e-02,1.209324779035100134e-02,6.179809391377876215e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.049619354881440401e+08,1.051919673442893582e-02,2.781478491155349453e-02,3.233821518136994839e+08,6.664134190459005767e+05,3.401720475331270136e+06,3.159129452041545510e+07,5.338925255200640095e+03,1.671974155019484460e+08,7.010133861407259246e+03,2.787277821938582347e+05,5.912047862033100731e-01,9.565756654340301646e-01,9.565756654340301646e-01,9.506909973701539451e-01,3.715585100162491217e-02,1.215315162822114270e-02,6.179602023457546611e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,1.058164910575941950e+08,1.052035088768030549e-02,2.779934962125246017e-02,3.258784363873081803e+08,6.706172152754236013e+05,3.428355497523087543e+06,3.183801738054834679e+07,5.694484203274339052e+03,1.685291161744014919e+08,7.055128416016497795e+03,2.805845199824287556e+05,5.911094106062280140e-01,9.566047619115919387e-01,9.566047619115919387e-01,9.508819908693005862e-01,3.713489710191458792e-02,1.198311202878482584e-02,6.177379806710152632e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,7.348105901084765792e+07,1.052922221516136916e-02,2.841107969191299099e-02,2.273971358461552262e+08,5.612721225194088183e+05,2.394314974415405188e+06,2.223182553707700223e+07,5.136449060464469767e+03,1.176293979032778442e+08,5.909758901182132831e+03,2.320611908516972035e+05,5.874232689761746951e-01,9.526699765646439166e-01,9.526699765646439166e-01,9.462460205946691127e-01,4.056742114875561134e-02,1.318655825657527592e-02,6.165061877826253367e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,1.058602508307671802e-02,5.000000000000000000e-01,1.068541703944140524e+08,7.654933190980223117e+02,1.131160928026620764e+06,1.049287870486465283e+07,1.510001963016576155e+04,7.102343907570329309e+07,8.103531476899309638e+00,1.000000000000000036e-10,2.494807209118474756e-01,9.973305972290069654e-01,9.973305972290069654e-01,6.299592311433566127e-01,7.369294502878286079e-02,2.963478238278605126e-01,3.782771500756216265e-01,1.517314620380755263e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,7.478031550772184134e+07,1.053239577498162917e-02,2.835663052905770462e-02,2.313356422061195076e+08,5.720239940307145007e+05,2.436518540574395098e+06,2.262246108570399508e+07,5.925377818731029038e+03,1.196645620584305823e+08,6.024783097917214945e+03,2.367908358028464718e+05,5.876974150883643722e-01,9.526293020299682057e-01,9.526293020299682057e-01,9.469019838748232720e-01,3.994288628583672618e-02,1.315512983934000180e-02,6.164345797135261096e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,4.285714285714285587e+00,1.000000000000000021e-02,4.999999999999999774e-08,9.000000000000000000e+01,5.183107368904393166e+07,1.054466930783499144e-02,2.909583979564506553e-02,1.616911758098275959e+08,4.775861356014559278e+05,1.704979978909640573e+06,1.582696903837897442e+07,5.370238527515140959e+03,8.350533812430702150e+07,5.035987865924194011e+03,1.948076604404298414e+05,5.853687749813472063e-01,9.484535498522663755e-01,9.484535498522663755e-01,9.418636371923506667e-01,4.347092978296283883e-02,1.466543302468649446e-02,6.168851403320422255e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.440528584527559275e+01,1.616344857169283614e+03,1.008083699579749304e+00
