# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,9.423634460913866758e+07,2.099013134768197564e-02,4.295004203467948228e-02,3.411689654264284968e+08,9.119638389461335028e+05,7.161181396053505130e+06,5.816201590939509124e+07,2.064150515988701954e+05,2.044654931112210453e+08,1.914224076381563282e+04,4.736782716176311951e+05,4.580149514568857549e-01,9.508400410135342540e-01,9.508400410135342540e-01,9.411664346422899952e-01,4.642105838492781300e-02,1.241250697278219184e-02,4.817137850763949514e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,9.504870936153009534e+07,2.101206124274094048e-02,4.298392643047035944e-02,3.436325775677520037e+08,9.070224728279234841e+05,7.220428764854531735e+06,5.863046157361391932e+07,2.175211277865510201e+05,2.062133312193989754e+08,1.905841174760266222e+04,4.712941185764490510e+05,4.568820269581041482e-01,9.511343451583911257e-01,9.511343451583911257e-01,9.412288487352563626e-01,4.654765190218079773e-02,1.222349936256283964e-02,4.804647269105178919e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,9.574453950041106343e+07,2.103291967957534800e-02,4.299573888372115738e-02,3.463748638176885247e+08,9.143549598927426850e+05,7.285274689701292664e+06,5.914478977193284780e+07,2.284715854511323269e+05,2.078395261038495898e+08,1.923155443004539848e+04,4.753144107555080554e+05,4.569378823383986599e-01,9.511319511246415503e-01,9.511319511246415503e-01,9.412147799796732883e-01,4.655121263314993679e-02,1.223400738717677488e-02,4.805308742440819181e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,6.587839499947321415e+07,2.119503942151985953e-02,4.393434907783572846e-02,2.412225786735824943e+08,7.678904940488667926e+05,5.112722064347256906e+06,4.144073228026987612e+07,2.065914266473987664e+05,1.447565955134656727e+08,1.627546929277609524e+04,3.957329584540082724e+05,4.536346870427526157e-01,9.465923279730807938e-01,9.465923279730807938e-01,9.360628508446839913e-01,5.028430137718732651e-02,1.365284777812868222e-02,4.792480082936960151e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,6.642569844013358653e+07,2.122187227783949720e-02,4.399797464897731158e-02,2.440871301325975657e+08,7.773551940914533334e+05,5.179985900338374078e+06,4.197484779814267159e+07,2.173550135952942655e+05,1.462593942135193646e+08,1.649693264352395636e+04,4.003598722968485090e+05,4.548957343627755279e-01,9.465810767344124965e-01,9.465810767344124965e-01,9.361064127428576631e-01,5.009192203239807434e-02,1.380166522474426255e-02,4.805933770300072072e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,6.689035623998668790e+07,2.125161098262065909e-02,4.402179491493458940e-02,2.458309647617797852e+08,7.827124368705063825e+05,5.224304030599671416e+06,4.232159469345892966e+07,2.282338355230515881e+05,1.473627469182602167e+08,1.663390021963103209e+04,4.033565950878347503e+05,4.545580063998883036e-01,9.465874203864567127e-01,9.465874203864567127e-01,9.361781391752805881e-01,5.013311620687571635e-02,1.368874461784369556e-02,4.801914037164164983e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,4.579911479480684549e+07,2.147730863788982827e-02,4.513783862169890720e-02,1.710880931214158535e+08,6.606043748678390402e+05,3.674511780236683786e+06,2.970120591696556658e+07,2.060829647094831453e+05,1.024933964809714556e+08,1.418800404657684703e+04,3.373402257467072923e+05,4.515116283951251530e-01,9.414967928521211782e-01,9.414967928521211782e-01,9.301501801402914937e-01,5.455798029085409673e-02,1.529183956885440954e-02,4.795524850608131051e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,4.615822197362221032e+07,2.151750085870016496e-02,4.518122079554791337e-02,1.726509238950701952e+08,6.673921972031657351e+05,3.715016403167549521e+06,3.001685559219158441e+07,2.169458124633014377e+05,1.034239976063162088e+08,1.436061217640890936e+04,3.409718052467193338e+05,4.515467296600898517e-01,9.414656768860893976e-01,9.414656768860893976e-01,9.302980138687900746e-01,5.434862716750189782e-02,1.535335896370802755e-02,4.795365144209149943e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,0.000000000000000000e+00,2.173927662924252796e-02,5.000000000000000000e-01,1.342378700394209921e+08,1.902757835644284729e+06,2.918234190907280426e+06,2.352833019114518911e+07,2.274460086805313185e+05,5.262801645192465186e+07,4.136457894752988796e+04,1.000000000000000036e-10,3.864497707006603333e-01,8.936096837860483255e-01,8.936096837860483255e-01,8.298212698731979309e-01,1.232731337068740940e-01,4.690559641992797513e-02,4.061076150795757123e-01,4.011663560670337692e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,4.285714285714285587e+00,2.000000000000000042e-02,9.999999999999999547e-07,9.000000000000000000e+01,3.160264521480376646e+07,2.187702863818773158e-02,4.656577053656930226e-02,1.206653942307548225e+08,5.675578079614099115e+05,2.639800285224435851e+06,2.125523652159988135e+07,2.056289863727858174e+05,7.228768592015723884e+07,1.241647841859881737e+04,2.875450601298987167e+05,4.473903181046314792e-01,9.358191296935882697e-01,9.358191296935882697e-01,9.234322478314457294e-01,5.945200200154574649e-02,1.711575016700852409e-02,4.780481935097570245e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.440528584527559275e+01,1.616344857169283614e+03,1.008083699579749304e+00
