# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.063512399836996525e-02,1.023466879164981885e-01,4.272610417189014554e+08,5.216279290273997001e+06,1.736180540992028266e+07,1.215250618736151904e+08,8.315966711635685351e+04,1.559859154054500163e+08,1.759128870986157563e+05,1.752427915653766366e+06,6.404154208180834473e-01,9.005011538752625277e-01,9.005011538752625277e-01,8.276887518532841659e-01,8.024844939912169350e-02,9.206279874759414061e-02,7.290735309829463606e-01,4.606875301187632887e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.063034010902732973e-02,1.040024633240630575e-01,4.527420396915898919e+08,6.605250096362109296e+06,1.839506305432404950e+07,1.287611146281093657e+08,7.968220664974460669e+04,1.572764956741632819e+08,2.192178637964063964e+05,2.144656443911780138e+06,6.850969218330081878e-01,8.922304073138342950e-01,8.922304073138342950e-01,8.330331254110117101e-01,1.159915301458685211e-01,5.097534444311976887e-02,7.557705445423910096e-01,4.786127310284081782e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,4.075065948090022802e+07,4.083156651010246690e-02,5.736577833467093601e-02,2.241583970172320008e+08,2.408530647843408398e+06,9.152738496607063338e+06,6.398975865999606252e+07,1.174636340828221582e+05,1.531589992014094293e+08,8.803432647686444398e+04,1.578474470148936613e+06,3.258417429976713797e-01,9.060786199846402322e-01,9.060786199846402322e-01,8.563609835845933382e-01,1.194647476847409406e-01,2.417426873066572113e-02,3.665455038776763153e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.071770569508303961e-02,7.756743261088484831e-02,1.606626216346371770e+08,3.900762295051009953e+07,6.541813343919637613e+06,4.576714758439529687e+07,4.852504142649377172e+04,6.147631129618131369e+07,1.133226467271418544e+06,1.473286385604162700e+07,6.041582488026149278e-01,6.699092813594954565e-01,6.699092813594954565e-01,7.860442085680692248e-01,5.033046529298409316e-02,1.636253261389466751e-01,7.454669209278488307e-01,3.613774047653003363e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.072981079541736910e-02,8.778910007818281624e-02,1.368729844990822077e+08,5.252901875587870181e+07,5.574810761651712470e+06,3.899907439766952395e+07,1.604058355427496099e+04,5.758182143727774918e+07,1.899639078747244319e+06,2.178569394379671291e+07,6.002111404694807639e-01,6.174748202226332250e-01,6.174748202226332250e-01,8.287274252563827659e-01,1.693496609084107207e-01,1.922913835206513378e-03,6.284967132818778390e-01,4.686084227367346422e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,2.798594217211406305e+07,4.098284052433582431e-02,5.842427219037392427e-02,1.565931759122287333e+08,2.004092988856496988e+06,6.417633155610136688e+06,4.482719970264861733e+07,1.165580120507880929e+05,1.070894614943709224e+08,7.428290607993896992e+04,1.311112282862566644e+06,3.215341477085020272e-01,8.983687736451233530e-01,8.983687736451233530e-01,8.449585544389563996e-01,1.284308036247382712e-01,2.661064193630532926e-02,3.653327914420557709e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.090976686640538512e-02,5.000000000000000000e-01,2.030126306721332967e+08,5.329077657615425778e+03,8.305199391732632183e+06,5.803718584034133703e+07,1.191879836775205622e+05,1.068387340410546958e+08,2.180113245860167694e+02,1.000000000000000036e-10,4.803702020755744040e-01,9.949026426658669209e-01,9.949026426658669209e-01,8.630036280774552315e-01,2.679566559115346275e-02,1.102007063313913127e-01,5.494157816000955208e-01,2.322162593988906232e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,0.000000000000000000e+00,4.072644855190012819e-02,1.199131146152906946e-01,3.082184534181437492e+08,2.280148898028589785e+06,1.255264298588025756e+07,8.781487819500163198e+07,7.599676435060537187e+04,8.840237640308867395e+07,6.531592087347510824e+04,5.622321351228259737e+05,8.446447689961060767e-01,9.208012737307063045e-01,9.208012737307063045e-01,8.882699109802316695e-01,2.568844726334000225e-02,8.604164175642832479e-02,9.405422140956269939e-01,3.577257945577636544e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,1.908656843773253635e+07,4.119598949336628763e-02,5.963542091912520104e-02,1.090743554597120136e+08,1.680162226395679638e+06,4.493426001513996162e+06,3.134677006441983581e+07,1.153532889424712048e+05,7.465569904478482902e+07,6.327668624126390932e+04,1.097036047005460132e+06,3.171501869291991627e-01,8.895909582177905506e-01,8.895909582177905506e-01,8.337982432563264545e-01,1.368060265572206002e-01,2.939573018645294522e-02,3.639604505381338062e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,4.999999999999999774e-07,9.000000000000000000e+01,1.276489118693360873e+07,4.155861638025751259e-02,6.687836748652839503e-02,7.025322181082536280e+07,6.101078536728986073e+05,2.919626694713231176e+06,2.032399285596818477e+07,1.123891377335923607e+05,5.106063174693559855e+07,2.535523824137427800e+04,3.995519142822621507e+05,2.726981666196661158e-01,9.147539115921797803e-01,9.147539115921797803e-01,8.733504749815956814e-01,1.069302412518724626e-01,1.971928376653185599e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.440528584527559275e+01,1.616344857169283614e+03,1.008083699579749304e+00
