# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.698020178530738354e+08,7.230414408889562945e-03,2.247012910680194764e-02,5.287523946845640540e+08,8.465639767617888283e+05,3.823098933262133040e+06,3.791382645113440603e+07,8.905154874185197987e+05,2.447911153465550542e+08,6.121008375625286135e+03,3.034128215790762915e+05,6.929669278210647265e-01,9.615262206128405431e-01,9.615262206128405431e-01,9.609582213446551391e-01,2.835448559345741387e-02,1.068729306188744704e-02,7.181701180474088231e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.708403487667844296e+08,7.300536814362456640e-03,2.265610220831911978e-02,5.338237300836153030e+08,8.439011464511972154e+05,3.897199793855720665e+06,3.858550998009835184e+07,9.374097980759936618e+05,2.470551827104968429e+08,6.160931387349648503e+03,3.027790324928479386e+05,6.929032986234149316e-01,9.617603660298601476e-01,9.617603660298601476e-01,9.603460464082314019e-01,2.868933849334308686e-02,1.096461509842551127e-02,7.185267928731133846e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.716593697235667109e+08,7.366601252614951925e-03,2.280184706838393749e-02,5.391783727819143534e+08,8.634101237590414239e+05,3.971912076318142004e+06,3.926512210827162117e+07,9.809308552319436567e+05,2.490128188751844168e+08,6.360398099203785932e+03,3.100687420088377548e+05,6.946746120328142204e-01,9.615229309718776873e-01,9.615229309718776873e-01,9.602507669380508926e-01,2.878428143568172864e-02,1.096495162626737879e-02,7.204328366174335141e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.011957155956130805e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.164587663161293268e+08,7.912517313898245058e-03,2.481316124890915048e-02,3.760318459657776952e+08,7.575041843400206417e+05,2.975358491781333927e+06,2.905615776685937494e+07,8.887900770092569292e+05,1.737613732159628868e+08,5.993764973940781601e+03,2.693241797078067902e+05,6.898088602364829125e-01,9.570451098012699997e-01,9.570451098012699997e-01,9.563276322209791624e-01,3.146305840693081751e-02,1.220930937209002004e-02,7.180201964896506528e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.170179467279732227e+08,8.004170818813945154e-03,2.502476227892070151e-02,3.802189493419328332e+08,7.728362778902242426e+05,3.043337419082796201e+06,2.966112187849324197e+07,9.328519365566367051e+05,1.753429186901358366e+08,6.185913583209718126e+03,2.751488089099085191e+05,6.913785880421251528e-01,9.568604628257169065e-01,9.568604628257169065e-01,9.560471605144341689e-01,3.156314503160954910e-02,1.238969445395628199e-02,7.198622640839625886e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.174230524971702248e+08,8.102369193086985527e-03,2.528329884480380596e-02,3.832046252210336924e+08,7.825200300888329512e+05,3.104865350039347541e+06,3.019717222207181528e+07,9.776114129036763916e+05,1.767113512519958615e+08,6.340266184765262551e+03,2.787708539971703431e+05,6.914016054199013661e-01,9.567647926674153203e-01,9.567647926674153203e-01,9.560441163147065380e-01,3.177391024043608320e-02,1.218197344485737882e-02,7.198665863336698445e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.154814298813273510e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,0.000000000000000000e+00,9.481729726097967714e-03,5.000000000000000000e-01,2.479335602164083719e+08,1.035643137597076020e+03,2.350839008001219947e+06,2.224246926210999116e+07,1.178670493461485719e+06,1.047434272034436166e+08,9.819688323383566342e+00,1.000000000000000036e-10,5.791518533835089411e-01,9.979603732259014759e-01,9.979603732259014759e-01,7.383890952971431387e-01,3.890650183030770759e-02,2.227044028725491676e-01,7.763548837020115556e-01,1.516423451019652258e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,7.887615715386573970e+07,8.992423696963437740e-03,2.818387820892196555e-02,2.693649463874406219e+08,7.196795098819071427e+05,2.422243727025706787e+06,2.313384513308751956e+07,9.278942154311859049e+05,1.240579896823636889e+08,6.471663078881094407e+03,2.549679874807714077e+05,6.875210716975618253e-01,9.508513431208107658e-01,9.508513431208107658e-01,9.516533325158199608e-01,3.441955870967546016e-02,1.392710877450457907e-02,7.188322600816641206e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,7.899900589475362003e+07,9.129337129595170922e-03,2.856934644189638647e-02,2.715675068745473623e+08,7.236126559760244563e+05,2.479231323701397050e+06,2.361512918709251285e+07,9.733709355486962013e+05,1.250451859771449417e+08,6.606103887646894691e+03,2.564805288803139701e+05,6.874845392624835405e-01,9.509142393743792443e-01,9.509142393743792443e-01,9.513634765016441008e-01,3.461086415903854435e-02,1.402565933931735481e-02,7.189927611703912369e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.297671441670416570e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,5.195886772781556845e+07,1.020157847218976406e-02,3.190503193876121496e-02,1.879203376623047888e+08,6.610257473012680421e+05,1.917084071182399988e+06,1.790256454285052791e+07,8.800006112255975604e+05,8.664488221259956062e+07,6.743506033231769834e+03,2.341726923294360167e+05,6.803676003110517012e-01,9.440114089194396874e-01,9.440114089194396874e-01,9.455899755129314466e-01,3.837579836737795014e-02,1.603422611969060330e-02,7.154581139751750030e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.440528584527559275e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,5.196852475957360864e+07,1.037018264262399431e-02,3.238798767462205963e-02,1.902681962439679205e+08,6.819966276130237384e+05,1.973115946132571902e+06,1.837140629319424555e+07,9.210614869383240584e+05,8.745492323793803155e+07,7.072429590000677308e+03,2.413587286387050990e+05,6.831870474460310927e-01,9.435120929446630944e-01,9.435120929446630944e-01,9.459610838941313604e-01,3.818598584963735915e-02,1.585293025623128044e-02,7.181780100978233383e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.440528584527559275e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,5.190357744636218250e+07,1.056167717997179636e-02,3.288279304889027421e-02,1.916864457103477418e+08,6.926588309360285057e+05,2.024530359368882375e+06,1.878779831984472275e+07,9.655793815703691216e+05,8.811014925310662389e+07,7.315638968202994874e+03,2.454937310710563324e+05,6.829882769065863668e-01,9.432962115424273764e-01,9.432962115424273764e-01,9.459038259833859597e-01,3.818592548726879726e-02,1.591024852934524308e-02,7.180113513673308523e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.440528584527559275e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,3.324290987444747239e+07,1.202271807163957790e-02,3.736365102247312525e-02,1.327610953438706845e+08,6.533584293397713918e+05,1.596149220201419201e+06,1.446432579723018035e+07,8.666279777743292507e+05,6.083791850152689219e+07,7.855144195681323254e+03,2.311731959095334751e+05,6.789324873546458416e-01,9.344466561046501640e-01,9.344466561046501640e-01,9.396936425037202278e-01,4.216175386553464022e-02,1.814460363074513194e-02,7.180173212307554564e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.583385727384702335e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,3.311079923270992190e+07,1.229080137378442752e-02,3.799531349244154865e-02,1.337116250447466671e+08,6.710467149144242285e+05,1.643423024790920550e+06,1.483169710148644075e+07,9.100404198077939218e+05,6.132227757698935270e+07,8.247701885543732715e+03,2.381505921144408057e+05,6.781704528351687467e-01,9.338444426784395791e-01,9.338444426784395791e-01,9.399430059673670179e-01,4.202002892695554798e-02,1.803696510567743411e-02,7.170311877036000814e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.583385727384702335e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,3.292880895288574323e+07,1.256005986250414985e-02,3.863886729055986818e-02,1.345961541895710826e+08,6.853444744378325995e+05,1.690535753883851459e+06,1.519518972557892650e+07,9.540499450300907483e+05,6.174242037606497109e+07,8.607967625375618809e+03,2.439378245111269352e+05,6.776421278139432847e-01,9.333954623948068630e-01,9.333954623948068630e-01,9.397609139354279328e-01,4.191479219454668365e-02,1.832429387002538351e-02,7.166191300447745105e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.583385727384702335e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.000000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,2.025194021716486290e+07,1.465693007651130628e-02,4.461373907550383877e-02,9.206579059371806681e+07,6.608310287747292314e+05,1.349401855170858093e+06,1.177790116123813577e+07,8.550831973196010804e+05,4.230333266453269869e+07,9.685754181140237051e+03,2.364708617016153876e+05,6.683939356442883950e-01,9.218952167434781853e-01,9.218952167434781853e-01,9.333057686060270974e-01,4.605420280854418541e-02,2.064002858542871716e-02,7.112229857475964589e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.726242870241845040e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.100000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,2.003821311776756123e+07,1.500931281421179209e-02,4.550261338706573094e-02,9.291669851162436604e+07,6.818066419326951727e+05,1.394615793624777347e+06,1.211667539257204533e+07,8.962752827807340072e+05,4.264372403115558624e+07,1.023344916757511601e+04,2.443959689378176699e+05,6.692032210756153621e-01,9.210977395704764703e-01,9.210977395704764703e-01,9.333521986413414462e-01,4.602689113156291367e-02,2.062091022709564014e-02,7.120576058318630608e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.726242870241845040e+01,1.616344857169283614e+03,1.008083699579749304e+00
2.200000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,5.000000000000000409e-06,9.000000000000000000e+01,1.979213979952593148e+07,1.538250764637666933e-02,4.633848021825782981e-02,9.344535864423751831e+07,7.055088107464329805e+05,1.437423943863393739e+06,1.242906586657245085e+07,9.380538208684331039e+05,4.289127010852244496e+07,1.085249467589311644e+04,2.538953517939369776e+05,6.687925397223714041e-01,9.200558745427982466e-01,9.200558745427982466e-01,9.333852105604527605e-01,4.578639169170054674e-02,2.082839774784669279e-02,7.116181969011196040e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.726242870241845040e+01,1.616344857169283614e+03,1.008083699579749304e+00
