# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,1.881381391800336167e+07,5.145072578349941389e-02,6.838035717315714412e-02,1.420230713255022466e+08,2.286012400939767715e+06,7.307190097698794678e+06,4.819301838215275854e+07,2.268363313588961610e+05,1.043197247447066754e+08,1.079191245869995910e+05,1.618721549068114487e+06,2.575124741653546656e-01,8.874136026579787506e-01,8.874136026579787506e-01,8.013269023668306845e-01,1.711440345530527429e-01,2.752906308011657255e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.120156607805302684e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,0.000000000000000000e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,0.000000000000000000e+00,5.100507262252564761e-02,1.530422706838326652e-01,3.219302653965101242e+08,2.857591985257316264e+05,1.642007656593795493e+07,1.085405205131297112e+08,2.387644819691966986e+05,1.642360833394303322e+08,1.457516867335966526e+04,1.017407185289207991e+05,4.833397198502598635e-01,9.710686215310038172e-01,9.710686215310038172e-01,8.428526194633098045e-01,7.575333046035888362e-02,8.139405007633131184e-02,5.425522769218538155e-01,3.438543479553427540e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.120156607805302684e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,0.000000000000000000e+00,5.112434603176358588e-02,7.362202093160014060e-02,4.036220038661937416e+07,1.001390135761224478e+08,2.063491099168910878e+06,1.363187628559635207e+07,2.850362912682754177e+04,2.075616230496915057e+07,3.846139519161345903e+06,5.264569657969592512e+07,5.315542163544905163e-01,3.883310940836515179e-01,3.883310940836515179e-01,9.745551689545489671e-01,4.242785756022094540e-03,2.120204528942893837e-02,5.446746467413765558e-01,1.741129570684831762e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.263013750662445389e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,1.428571428571428603e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,0.000000000000000000e+00,5.124508801576560524e-02,1.245568649486420432e-01,1.644104748779208362e+08,6.840126640142907389e+06,8.425229255832873285e+06,5.562477627718733996e+07,1.547566787524053652e+05,8.407723203007186949e+07,3.500101790540069342e+05,2.848612426879521459e+06,4.683525334794169659e-01,8.305851448589030017e-01,8.305851448589030017e-01,8.037369341103970388e-01,1.885197520255405823e-01,7.743313864062378871e-03,4.803260157686893295e-01,4.365419183284244831e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.263013750662445389e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,8.244546610036942177e+06,5.242531665358539372e-02,7.118721055587964863e-02,6.827679680180425942e+07,1.677623753670290578e+06,3.579432692427095026e+06,2.349195513550151885e+07,2.181251075345743157e+05,5.005647599648293108e+07,8.163963767929603637e+04,1.180894916978155961e+06,2.512261489847087415e-01,8.644901772219252267e-01,8.644901772219252267e-01,7.731982356268820578e-01,1.926667829664389930e-01,3.413498140667894920e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.405870893519588449e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,2.857142857142857206e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,0.000000000000000000e+00,5.121246876977274959e-02,7.796068923680515850e-02,7.342430538727989793e+07,5.177744634682719409e+07,3.760239946588328574e+06,2.482984781430681795e+07,6.555748477268042916e+04,2.533059251963801309e+07,1.377745825626673875e+06,1.783115857839699462e+07,6.788830206204163886e-01,5.435518972278963190e-01,5.435518972278963190e-01,7.022267433882054544e-01,1.154710405449891758e-01,1.823022160668053560e-01,9.313181294570183066e-01,2.155217740825939865e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.405870893519588449e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,4.285714285714285587e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,0.000000000000000000e+00,5.190935418859502631e-02,1.114438997420382355e-01,4.300470743290677667e+07,2.081732559990896285e+07,2.232346589911662973e+06,1.468892587575278245e+07,8.244158606987219537e+04,1.995018079162784666e+07,1.037167888893888332e+06,9.394814907035622746e+06,4.731070231317644481e-01,5.897088695471979225e-01,5.897088695471979225e-01,7.434998505086373166e-01,1.703500718809655146e-01,8.615007761039716883e-02,5.303558030178282534e-01,4.625038428318057893e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.548728036376731154e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,4.285714285714285587e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,5.301488521391673945e+06,5.333456879274276613e-02,7.308205085314158078e-02,4.739146531244142354e+07,1.488893330762565602e+06,2.527603366895289626e+06,1.651402958843147010e+07,2.228815445120527875e+05,3.467742946402671188e+07,7.401109569241893769e+04,1.044423065547923208e+06,2.479054406441899561e-01,8.494385789150457056e-01,8.494385789150457056e-01,7.585585695041813237e-01,2.033786979293534525e-01,3.806273256646522385e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.548728036376731154e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,5.714285714285714413e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,0.000000000000000000e+00,5.160418496154834528e-02,1.204177491604302014e-01,7.617933159039084613e+07,1.426192435057642311e+07,3.931172317637652159e+06,2.590709483353279904e+07,7.950454704664784367e+04,2.233560840573503077e+07,4.834857675704848371e+05,4.065178808491281699e+06,8.318678831926168415e-01,6.979907947570589410e-01,6.979907947570589410e-01,9.009442948521465544e-01,6.613077327496266755e-02,3.292493187289077805e-02,8.935778572167834000e-01,4.053182716539918129e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.691585179233874214e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,5.714285714285714413e+00,5.000000000000000278e-02,9.999999999999999547e-07,6.000000000000029132e+01,3.261272522899850272e+06,5.450989685334452911e-02,7.527962774681437597e-02,3.222638499082411453e+07,1.332600916429351550e+06,1.756656921805992723e+06,1.141119827837643027e+07,2.146955440468269226e+05,2.352139578425654024e+07,6.789631484728858049e+04,9.315501775699586142e+05,2.440767529692355886e-01,8.310133945056504823e-01,8.310133945056504823e-01,7.416713371565044621e-01,2.157535182228403348e-01,4.257514462065520311e-02,3.000000000000002109e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.691585179233874214e+01,7.878845782697848335e+03,9.980246927554528025e-01
