# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,8.424787295977804065e+07,1.055868126253995190e-02,2.827777785071281663e-02,2.604499008563621640e+08,6.040423078483480494e+05,2.750007488002459519e+06,2.552159477211984247e+07,1.333004178483225769e+04,1.347828910568197370e+08,6.377890197659740807e+03,2.506229012485311250e+05,5.884014351147226485e-01,9.540543200253567280e-01,9.540543200253567280e-01,9.487610360476843585e-01,3.865424452436069802e-02,1.258471942795494347e-02,6.161045705432068864e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.346313475443945862e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,0.000000000000000000e+00,1.056898592755148823e-02,5.000000000000000000e-01,2.468208458782150447e+08,3.966009366699550355e+03,2.608646046713209711e+06,2.420540100508404523e+07,1.787289699997837306e+04,7.550911223148773611e+07,4.191669718518495102e+01,1.000000000000000036e-10,7.108670959244709486e-01,9.960074667302176721e-01,9.960074667302176721e-01,6.701844175011109073e-01,2.515583896667633601e-01,7.825719283212573263e-02,8.980283599879563816e-01,4.333883784630891967e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.489170618301088567e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,4.183067906779894978e+07,1.062402594029700220e-02,2.969585653135499437e-02,1.311290037914769202e+08,4.322779955378458835e+05,1.393117937805954833e+06,1.291444640769628994e+07,1.386597261617314689e+04,6.780955864822183549e+07,4.592532638013666656e+03,1.750020497949604178e+05,5.817578166430810160e-01,9.457016857364508589e-01,9.457016857364508589e-01,9.389519606650714723e-01,4.566985845317634435e-02,1.537818088175218340e-02,6.147181698081036760e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.632027761158231627e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,4.285714285714285587e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,2.935993319432931393e+07,1.067755262547763484e-02,3.053574860693046913e-02,9.275381571755664051e+07,3.659514339724121382e+05,9.903837485380655853e+05,9.172655886798631400e+06,1.408938305570854209e+04,4.797283693536665291e+07,3.907465694609434649e+03,1.462557282624123036e+05,5.774922410125381544e-01,9.408997667191147940e-01,9.408997667191147940e-01,9.334374277131960440e-01,4.959005729190793521e-02,1.697251499489602078e-02,6.133600585161680385e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.774884904015374332e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,5.714285714285714413e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,2.053795603007180244e+07,1.075253974667277589e-02,3.141765511386226256e-02,6.549601672626217455e+07,3.117700444165212102e+05,7.042485230978790205e+05,6.514259272426034324e+06,1.431370093288034150e+04,3.385916275919886678e+07,3.352319794410581835e+03,1.232020838110119221e+05,5.730779042247956534e-01,9.354591646193080035e-01,9.354591646193080035e-01,9.267830328824101516e-01,5.425085857275857570e-02,1.896610854483127273e-02,6.124980693723418579e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.917742046872517392e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,7.142857142857143238e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,1.430742602087768726e+07,1.085693700538567161e-02,3.252560432111478023e-02,4.626317460221464932e+07,2.663731645472217933e+05,5.022763723254027427e+05,4.637862207113470882e+06,1.446313393746232759e+04,2.386983825334679335e+07,2.891996667414417971e+03,1.037461311551540712e+05,5.695673997893302420e-01,9.294716584947512183e-01,9.294716584947512183e-01,9.199599321317420975e-01,5.899819572513499699e-02,2.104187214312290555e-02,6.127088371236771858e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.060599189729660097e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,8.571428571428571175e+00,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,9.915777333731459454e+06,1.100553715871408454e-02,3.379343387848181279e-02,3.246454658277101070e+07,2.265092408015310939e+05,3.572897737574907369e+05,3.290928270096848719e+06,1.460498122133645302e+04,1.676439220124281384e+07,2.492855866433367282e+03,8.704651117771351710e+04,5.630866621589781795e-01,9.229100659487357028e-01,9.229100659487357028e-01,9.126440626921715760e-01,6.409363704642113968e-02,2.326230026140728435e-02,6.099610146065228555e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.203456332586802802e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.000000000000000000e+01,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,6.827151040372605436e+06,1.121242740090620631e-02,3.536432291090625679e-02,2.279847561096404865e+07,1.940351323861942510e+05,2.556262526392651489e+05,2.346512901615194976e+06,1.467279022589417036e+04,1.175193980011547916e+07,2.175604835105427355e+03,7.339471481389670225e+04,5.580787456842442040e-01,9.155375914354307865e-01,9.155375914354307865e-01,9.044888680979327189e-01,6.988225018051479054e-02,2.562888172155249056e-02,6.092839172527260150e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.346313475443945862e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.142857142857142883e+01,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,4.660974656860080548e+06,1.150391347830948680e-02,3.713121970296293789e-02,1.596089554368002154e+07,1.657443750709651504e+05,1.836127613708304125e+05,1.677536050426611677e+06,1.475259039633263274e+04,8.202147979655367322e+06,1.906708950332858876e+03,6.195698995109108364e+04,5.521706513787008053e-01,9.075201632321774348e-01,9.075201632321774348e-01,8.936622876770432544e-01,7.769981055255149871e-02,2.863790177040524687e-02,6.089627483620542181e-01,1.024919946488368067e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.489170618301088922e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.285714285714285765e+01,1.000000000000000021e-02,9.999999999999999547e-08,3.999999999999993605e+01,3.147913739829796366e+06,1.191651933088672989e-02,3.933559753915222973e-02,1.112432329858107492e+07,1.414110436385857174e+05,1.325632136305750173e+05,1.203269835592125310e+06,1.475042358710699409e+04,5.700452169229136780e+06,1.685127435120073869e+03,5.226737820332372939e+04,5.448499391927505986e-01,8.986769057402173022e-01,8.986769057402173022e-01,8.826637488928938957e-01,8.600632126684920609e-02,3.132992984025689820e-02,6.066748254621220360e-01,1.088299470729691965e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.632027761158231272e+01,1.320934874419686093e+04,9.881662176351238003e-01
