# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,1.002923159386874735e+08,1.517703068173923385e-02,3.841170758438231664e-02,3.781635295631146431e+08,1.058645824570419267e+06,5.739399490894192830e+06,4.975739798756135255e+07,1.951952007036795141e+06,1.935825464212950170e+08,1.606710016060038288e+04,4.470933629353532451e+05,5.947124411090233265e-01,9.497490374341109876e-01,9.497490374341109876e-01,9.499663192962825020e-01,3.635117091246492516e-02,1.368250979125257283e-02,6.222087162581048103e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.120156607805302684e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,1.005268847975561917e+08,1.535945373509296774e-02,3.874194604322855201e-02,3.818446630933269262e+08,1.086041359032637207e+06,5.864925436774116009e+06,5.072746251347038895e+07,2.049516652645936701e+06,1.954209815705056190e+08,1.668100200845927975e+04,4.596497969466499053e+05,5.947059772910850972e-01,9.493691813886063757e-01,9.493691813886063757e-01,9.498245991751858019e-01,3.640598587616340753e-02,1.376941494865079052e-02,6.222889775825363179e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.120156607805302684e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,6.486538850453584641e+07,1.701130206107435289e-02,4.306817285303795456e-02,2.671493075217929780e+08,1.027604289716628264e+06,4.544557565660063177e+06,3.852399201236536354e+07,1.929324428073822986e+06,1.364056696992633343e+08,1.748088697162532844e+04,4.326090032260981388e+05,5.914106576257522896e-01,9.416013255980687502e-01,9.416013255980687502e-01,9.454021770004215064e-01,3.924506797044495510e-02,1.535275502913353851e-02,6.214140025493571917e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.263013750662445389e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,1.428571428571428603e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,6.477389971259895712e+07,1.726894016462580256e-02,4.360437366907312512e-02,2.697296712112194300e+08,1.043061790971132345e+06,4.657945552770739421e+06,3.936698661745203286e+07,2.028013199058755999e+06,1.377265756776807606e+08,1.801257165628790972e+04,4.398632793826726847e+05,5.909798579655493045e-01,9.414549476046415455e-01,9.414549476046415455e-01,9.449774536080680631e-01,3.937259707556570870e-02,1.564994931636622816e-02,6.212239202285457784e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.263013750662445389e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,0.000000000000000000e+00,2.718417469192809313e-02,8.729992606590251947e-02,2.230975418321487308e+07,3.752416066780784726e+07,6.064722550504866522e+05,4.660032129947135225e+06,5.265441323543095496e+05,4.711840151669721119e+06,1.020063338761665625e+06,1.186175499861434102e+07,3.140246024503073330e-01,4.353684992965344835e-01,4.353684992965344835e-01,9.744248011298393131e-01,3.410208160518276264e-03,2.216499070964240981e-02,3.212145233001976186e-01,3.006281186484311974e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.405870893519588449e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,2.857142857142857206e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,3.981446380269905925e+07,1.993445116262423586e-02,4.998722789230717473e-02,1.891014010109485388e+08,1.056660206466334173e+06,3.769632643236574717e+06,3.094529491418258846e+07,1.995271433847811306e+06,9.635541290802934766e+07,2.106394128129157616e+04,4.465274308638149523e+05,5.859662471246100957e-01,9.304475847368904873e-01,9.304475847368904873e-01,9.395821489305322682e-01,4.271833897497252786e-02,1.769951209449520391e-02,6.190990472618272955e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.405870893519588449e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,4.285714285714285587e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,2.339088019227979332e+07,2.204782595289563052e-02,4.477771140495136887e-02,1.321485132588612586e+08,2.381357256760947872e+06,2.913587420265293680e+06,2.342138320217681304e+07,1.649801453876360320e+06,6.134442481174656749e+07,4.375536411741589109e+04,1.017553964229522040e+06,6.372420879380455982e-01,8.816478170014921956e-01,8.816478170014921956e-01,8.926128300441538155e-01,7.542152437771819373e-02,3.196564557812799079e-02,7.042843525017160600e-01,1.138778215706791053e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.548728036376731154e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,4.285714285714285587e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,2.311057134656699002e+07,2.248939992391823031e-02,4.531755984838745088e-02,1.332337001372603774e+08,2.462172958452764899e+06,2.996345965730248019e+06,2.398609120337055996e+07,1.727795606397016207e+06,6.182452366177371889e+07,4.585417558675958571e+04,1.052663052010980668e+06,6.373302485217726687e-01,8.803269811078664464e-01,8.803269811078664464e-01,8.927974295519356396e-01,7.497133277248324568e-02,3.223123767558111474e-02,7.043099299883289754e-01,1.136988380099526186e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.548728036376731154e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,5.714285714285714413e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,0.000000000000000000e+00,5.029646830176837807e-02,5.000000000000000000e-01,3.124026234536807984e+07,2.063473806257365504e+06,1.571274864792733919e+06,1.042424451637671515e+07,1.992723437591852387e+06,1.120684530703002028e+07,1.037854448879529082e+05,1.000000000000000036e-10,2.417856115348153700e-01,7.955415698169148175e-01,7.955415698169148175e-01,7.840698503703475986e-01,2.557050448536908084e-03,2.133730991811154942e-01,3.074513898384200195e-01,2.824528974245462121e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.691585179233874214e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,5.714285714285714413e+00,1.000000000000000021e-02,1.000000000000000082e-05,6.000000000000029132e+01,1.215206862631066330e+07,2.712010164986276839e-02,5.220472409968369976e-02,9.037974668572099507e+07,2.659646158708272036e+06,2.451107917205600999e+06,1.884371998171853274e+07,1.633722170999912778e+06,4.168946707893307507e+07,5.719843022323211335e+04,1.135180059678195277e+06,6.326655342594947884e-01,8.535741870091718697e-01,8.535741870091718697e-01,8.868175443200846386e-01,7.824785532849740100e-02,3.493460035141796038e-02,7.031482315966751662e-01,1.163143217627147924e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.691585179233874214e+01,7.878845782697848335e+03,9.980246927554528025e-01
