# Time (s),Elevation (rad),eta_tot,eta_diff,eta_atm,eta_sys,Distance (m),sigma2,T_turb
3.460000000000000000e+02,9.339222932499996487e-05,0.000000000000000000e+00,1.534519886130613492e-02,1.415644172243804696e-03,3.162277660168379134e-02,2.572535456135033630e+06,inf,0.000000000000000000e+00
3.450000000000000000e+02,1.203051534044707448e-03,0.000000000000000000e+00,1.542915866582469063e-02,3.007723953219234789e-03,3.162277660168379134e-02,2.565477165148436558e+06,inf,0.000000000000000000e+00
3.440000000000000000e+02,2.315773514451786863e-03,0.000000000000000000e+00,1.551380737630534551e-02,4.604197897355204877e-03,3.162277660168379134e-02,2.558418906523576472e+06,inf,0.000000000000000000e+00
3.430000000000000000e+02,3.431583550974386543e-03,0.000000000000000000e+00,1.559915242154960059e-02,6.205102419131651795e-03,3.162277660168379134e-02,2.551360689238486812e+06,inf,0.000000000000000000e+00
3.420000000000000000e+02,4.550507301139703094e-03,0.000000000000000000e+00,1.568520132894180366e-02,7.810474330595393484e-03,3.162277660168379134e-02,2.544302522346710321e+06,inf,0.000000000000000000e+00
3.410000000000000000e+02,5.672570703307935371e-03,0.000000000000000000e+00,1.577196172599144852e-02,9.420350846717414142e-03,3.162277660168379134e-02,2.537244414978342596e+06,inf,0.000000000000000000e+00
3.400000000000000000e+02,6.797799980467264004e-03,0.000000000000000000e+00,1.585944134190325414e-02,1.103476959083768590e-02,3.162277660168379134e-02,2.530186376341077499e+06,inf,0.000000000000000000e+00
3.390000000000000000e+02,7.926221644082768678e-03,0.000000000000000000e+00,1.594764800917507913e-02,1.265376860018740425e-02,3.162277660168379134e-02,2.523128415721288882e+06,inf,0.000000000000000000e+00
3.380000000000000000e+02,9.057862498016272176e-03,0.000000000000000000e+00,1.603658966522478885e-02,1.427738633151295553e-02,3.162277660168379134e-02,2.516070542485113721e+06,inf,0.000000000000000000e+00
3.370000000000000000e+02,1.019274964250163271e-02,0.000000000000000000e+00,1.612627435404621890e-02,1.590566166677946647e-02,3.162277660168379134e-02,2.509012766079565510e+06,inf,0.000000000000000000e+00
3.360000000000000000e+02,1.133091047818775288e-02,0.000000000000000000e+00,1.621671022789505923e-02,1.753863391897148710e-02,3.162277660168379134e-02,2.501955096033657435e+06,inf,0.000000000000000000e+00
3.350000000000000000e+02,1.247237271024562340e-02,0.000000000000000000e+00,1.630790554900522077e-02,1.917634283798555841e-02,3.162277660168379134e-02,2.494897541959547903e+06,inf,0.000000000000000000e+00
3.340000000000000000e+02,1.361716435254251706e-02,0.000000000000000000e+00,1.639986869133614952e-02,2.081882861661913525e-02,3.162277660168379134e-02,2.487840113553706091e+06,inf,0.000000000000000000e+00
3.330000000000000000e+02,1.476531373188303721e-02,0.000000000000000000e+00,1.649260814235194161e-02,2.246613189665539606e-02,3.162277660168379134e-02,2.480782820598095655e+06,inf,0.000000000000000000e+00
