# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,7.696564770894806087e+07,2.499711413268928747e-02,4.238058898842326366e-02,3.553269186464887261e+08,3.216039753364233766e+06,8.882147539823079482e+06,6.951224507957683504e+07,1.963633986252277857e+06,1.934864370099096298e+08,6.752808748676725372e+04,1.645906254112907453e+06,5.219057797802232335e-01,9.131282759298178231e-01,9.131282759298178231e-01,9.009799454441204114e-01,7.357494833677556689e-02,2.544510621910402171e-02,5.710984884274079576e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.030693193894853010e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.100000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,7.712603447764807940e+07,2.517626902662090799e-02,4.259098452577959187e-02,3.586287014835170507e+08,3.265515772951834369e+06,9.028932669216746464e+06,7.055170952596572042e+07,2.061563536511445185e+06,1.952089026489076018e+08,6.891608635239237628e+04,1.670880018582542427e+06,5.220494444640297882e-01,9.128893029043524399e-01,9.128893029043524399e-01,9.010099546792489367e-01,7.340119317844405467e-02,2.558885214230700866e-02,5.712582002819459603e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.030693193894853010e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.200000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,7.717072644524763525e+07,2.536112855560141918e-02,4.283017175390451542e-02,3.612064725625147223e+08,3.313140576357570011e+06,9.160603785773253068e+06,7.146698618920423090e+07,2.159778095219885930e+06,1.966470234712547958e+08,7.035678129025491944e+04,1.695712206634482369e+06,5.218004320175679833e-01,9.125979427430438440e-01,9.125979427430438440e-01,9.012614989622639294e-01,7.310076169556795067e-02,2.563773934216811989e-02,5.708558020512457531e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.030693193894853010e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.000000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,4.945425080662798136e+07,2.676317321692571471e-02,4.568068884544178310e-02,2.492041040874354839e+08,2.948110995625826064e+06,6.669492604060821235e+06,5.142387847277531773e+07,1.924448605197222205e+06,1.351381927633684874e+08,6.625682789077523921e+04,1.498709231644876301e+06,5.191537304001140329e-01,9.019033207274993469e-01,9.019033207274993469e-01,8.939101059407488226e-01,7.781872639289082183e-02,2.827116766636035561e-02,5.720294947554751541e-01,1.003715237201278088e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.173550336751995715e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.100000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,4.937874561890441924e+07,2.701740979968148340e-02,4.599936937717823138e-02,2.512515743547171950e+08,2.997249544907475822e+06,6.788166747156537138e+06,5.223001624828531593e+07,2.020475275371574331e+06,1.362645783606102467e+08,6.788184732728672680e+04,1.524215791824975051e+06,5.188150620789088174e-01,9.015334133953737394e-01,9.015334133953737394e-01,8.940365354492858518e-01,7.769610156596847006e-02,2.826736298474567810e-02,5.715589837196032308e-01,1.006543225682940412e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.173550336751995715e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.200000000000000000e+02,1.428571428571428603e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,0.000000000000000000e+00,2.529498147752532594e-02,6.406304977758751906e-02,1.874990679646489620e+08,5.292823706233664602e+07,4.742785451219057664e+06,3.702211395050223917e+07,9.587428525901185349e+05,4.910362107664940506e+07,8.713189796112303156e+05,1.373548566292354278e+07,7.353023971702262740e-01,6.530376355291530599e-01,6.530376355291530599e-01,6.943560353357514092e-01,1.535446563771673545e-01,1.520993082870812363e-01,9.590856987704088343e-01,4.516956529859408320e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.173550336751995715e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.000000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,3.043293420794421062e+07,2.922323237022382905e-02,4.985273320988508478e-02,1.736506006946836412e+08,2.755799131121227518e+06,5.074631855329691432e+06,3.836954761993572116e+07,1.875186634114501532e+06,9.370601912587912381e+07,6.719101722381421132e+04,1.392320541687528370e+06,5.155120409336905185e-01,8.881188956165660953e-01,8.881188956165660953e-01,8.864639099256680366e-01,8.278127975653104542e-02,3.075481031780091801e-02,5.717264889120214910e-01,1.050617022380563453e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.316407479609138775e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.100000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,3.021168699226804450e+07,2.956928879533616064e-02,5.025242761465940899e-02,1.749975128660873771e+08,2.830234868476131465e+06,5.174551996402893215e+06,3.902157563048706204e+07,1.965553422208381584e+06,9.440697778116330504e+07,6.961401241123191721e+04,1.430227603358695982e+06,5.155135678646155517e-01,8.871751720765542748e-01,8.871751720765542748e-01,8.868247101417384703e-01,8.232093251965820480e-02,3.085435733860332486e-02,5.715440772809943226e-01,1.051270549517132752e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.316407479609138775e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.200000000000000000e+02,2.857142857142857206e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,2.993763256518104300e+07,2.991281377283026496e-02,5.062822542818386923e-02,1.762105060181317329e+08,2.910961695309702773e+06,5.270952051336561330e+06,3.964509852107137442e+07,2.054497561073066900e+06,9.498474725282268226e+07,7.216098406041921407e+04,1.470703681121361675e+06,5.158752074039816282e-01,8.861089796515394523e-01,8.861089796515394523e-01,8.869453744845774423e-01,8.192958340893123637e-02,3.112504210649132130e-02,5.719297876409193959e-01,1.050258937967874923e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.316407479609138775e+01,5.053860880736445324e+03,9.900007576475721160e-01
2.000000000000000000e+02,4.285714285714285587e+00,2.000000000000000042e-02,1.000000000000000082e-05,7.999999999999768363e+01,1.746072764222104475e+07,3.262158908781360306e-02,5.499794845148525679e-02,1.194871515063882023e+08,2.755746584543192759e+06,3.897860757714724168e+06,2.874298791022340208e+07,1.800159992900061421e+06,6.409880828707460314e+07,7.385848040070403658e+04,1.385230994029945228e+06,5.119561233860826510e-01,8.681569394561970965e-01,8.681569394561970965e-01,8.795968847392484635e-01,8.680630676003918411e-02,3.359680850071235236e-02,5.713249207026149801e-01,1.085232549773793020e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.459264622466281480e+01,5.053860880736445324e+03,9.900007576475721160e-01
