# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,5.312991010749008507e+07,3.047661966182897003e-02,4.690618017359932806e-02,2.381340650288608074e+08,2.193143729582036845e+06,7.257521328409837559e+06,5.435665218734224886e+07,1.746805147666414086e+02,1.478712096724191606e+08,5.881040079179292661e+04,1.298076617572373012e+06,4.094875767396726207e-01,9.124360728331677439e-01,9.124360728331677439e-01,8.775064888924793971e-01,9.804395305323225507e-02,2.444955805428834783e-02,4.554760409108751795e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.120156607805302684e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,0.000000000000000000e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,5.372298770081858337e+07,3.047688272904121309e-02,4.686696560367184516e-02,2.405167967833692133e+08,2.204150002444209065e+06,7.330202209931380115e+06,5.490090259747488797e+07,2.519439780214915743e+02,1.494007214435860515e+08,5.908559800753594754e+04,1.305135189792471705e+06,4.092434029800318673e-01,9.126336218237806053e-01,9.126336218237806053e-01,8.777071654942010248e-01,9.771957042722749509e-02,2.457326407857148010e-02,4.551306650349414284e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.120156607805302684e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,3.712691304329515249e+07,3.048062451244109086e-02,5.421738737932997598e-02,1.561136207118311822e+08,7.115007929654394975e+05,4.758440654194972478e+06,3.563822683413066715e+07,1.000000000000000036e-10,1.045553307544761449e+08,2.168698851068365184e+04,4.234556409411614877e+05,3.537292733879668916e-01,9.367594853748506534e-01,9.367594853748506534e-01,9.152841883541334989e-01,6.974925366896320145e-02,1.496655797690329970e-02,3.788488345293117843e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.263013750662445389e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,1.428571428571428603e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,3.753101332305236906e+07,3.048104829957902842e-02,5.418872677213204536e-02,1.576519898730074167e+08,7.144517913926173933e+05,4.805397917843882926e+06,3.598979858083214611e+07,1.000000000000000036e-10,1.056231995717807263e+08,2.177723956115913097e+04,4.253925660299870069e+05,3.534930819022925608e-01,9.369271357173242221e-01,9.369271357173242221e-01,9.155227220214511297e-01,6.957881681347084790e-02,1.489846116507802243e-02,3.785107588108839738e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.263013750662445389e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,0.000000000000000000e+00,3.047631028830692645e-02,1.569038251410762586e-01,2.777801771430924535e+08,4.321413590537177515e+05,8.465714870553748682e+06,6.340580453221147507e+07,1.075745030729680138e+03,8.125855491546905041e+07,1.284340393123540707e+04,8.781194441766716773e+04,8.296313874106676645e-01,9.620543581966045643e-01,9.620543581966045643e-01,8.640385996317030415e-01,2.737202605223928303e-02,1.085893743160576685e-01,9.497807539632161511e-01,3.282239605501299229e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.405870893519588449e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,2.857142857142857206e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,0.000000000000000000e+00,3.047729600856674895e-02,7.689026946249120920e-02,1.973878739484425485e+08,6.019043619181523100e+06,6.015848662828344852e+06,4.505667043366006017e+07,8.581788068735063462e+02,7.132336378352877498e+07,1.448233395906902151e+05,1.925117378400437767e+06,7.451517512306661262e-01,8.513363802104920719e-01,8.513363802104920719e-01,8.918549149420866851e-01,6.495789997032303149e-03,1.016492950608810092e-01,8.336944603717626467e-01,2.489688227078970806e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.405870893519588449e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,1.819878248199357465e+07,3.049081778248079883e-02,5.559012584660563000e-02,7.767462638727240264e+07,5.020645302830127766e+05,2.368362879496597685e+06,1.773645095354810357e+07,1.000000000000000036e-10,5.205663399557533115e+07,1.530835810790615142e+04,2.946959899973713909e+05,3.479342081173184553e-01,9.255856335059282625e-01,9.255856335059282625e-01,9.023619787086929467e-01,7.990303955518943124e-02,1.773498173611762208e-02,3.767267595297725258e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.548728036376731154e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,4.285714285714285587e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,1.839934676801636070e+07,3.049165180462859448e-02,5.553828561575121364e-02,7.844576629722307622e+07,5.033402354435547022e+05,2.391940991482194979e+06,1.791291406062675640e+07,1.000000000000000036e-10,5.258666020143881440e+07,1.534767519840464411e+04,2.957032131651387899e+05,3.476628678784763893e-01,9.258380572815765319e-01,9.258380572815765319e-01,9.020451077779181315e-01,8.002779390483547028e-02,1.792709831724639824e-02,3.765444605366858877e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.548728036376731154e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.000000000000000000e+02,5.714285714285714413e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,1.268955881409660541e+07,3.049919538660177815e-02,5.635196910931812575e-02,5.464786746742636710e+07,4.178138984167031012e+05,1.666715987350155599e+06,1.248110395249643549e+07,1.000000000000000036e-10,3.662769966921515763e+07,1.274298772304881641e+04,2.435653933128157805e+05,3.445415748390506239e-01,9.195918712485195989e-01,9.195918712485195989e-01,8.931722699848135827e-01,8.713120202309519724e-02,1.969652799209122007e-02,3.759951645637757411e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.691585179233874214e+01,7.878845782697848335e+03,9.980246927554528025e-01
2.100000000000000000e+02,5.714285714285714413e+00,2.999999999999999889e-02,1.000000000000000021e-08,6.000000000000029132e+01,1.283024413182064146e+07,3.050033711303593020e-02,5.631914688211304976e-02,5.523146095589342713e+07,4.204309989433009177e+05,1.684578178400231292e+06,1.261475673611238040e+07,1.000000000000000036e-10,3.701971588242074847e+07,1.282328720054113001e+04,2.451864948302753910e+05,3.445958604116644008e-01,9.197535936491990638e-01,9.197535936491990638e-01,8.932050682371630579e-01,8.725093640545232565e-02,1.954399535738461646e-02,3.760287292525069103e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.691585179233874214e+01,7.878845782697848335e+03,9.980246927554528025e-01
