# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB),sigma2,T_turb
2.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,4.732094282610797842e-02,7.128678499063419161e-02,6.809550465227217972e+07,6.635393435002646595e+07,3.222343482365141623e+06,2.171501113965553418e+07,6.077841260029858677e+05,2.926057853978858516e+07,2.016166424844064517e+06,2.850866946961953864e+07,5.448364859534250426e-01,5.032384727215599707e-01,5.032384727215599707e-01,6.938118920270859302e-01,1.408585579560467094e-01,1.653295500168673604e-01,7.359020075083995138e-01,2.432150539847328652e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.346313475443945862e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.428571428571428603e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,5.090930864003739320e+06,5.592671445936917701e-02,7.582231538766168177e-02,7.722302656166268885e+07,4.551239731342334300e+06,4.318830156202390790e+06,2.786423172683301568e+07,1.839732159889005590e+06,5.078329658431220055e+07,2.148763851731022878e+05,2.885840161992216017e+06,3.291887218562427608e-01,8.046554121180207186e-01,8.046554121180207186e-01,8.488024073257355306e-01,1.142214885543773734e-01,3.697610411988709600e-02,3.743704898316331797e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.489170618301088567e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,2.857142857142857206e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,1.378225286904177628e+06,6.166320873907577688e-02,8.087858248034140995e-02,4.426926209730520099e+07,7.149422325160952285e+06,2.729784749430986121e+06,1.715230725682100281e+07,1.441975981381229823e+06,2.873360706122122705e+07,3.608317360453422298e+05,4.526798368778542615e+06,3.293029167903095411e-01,7.133334949896300570e-01,7.133334949896300570e-01,8.527104089238388696e-01,1.088950546977614509e-01,3.839453637839967959e-02,3.734133041982989898e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.632027761158231627e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,4.285714285714285587e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,6.499535186578693502e-02,1.253253367028679399e-01,1.847918175588513538e+07,1.911538755250610411e+07,1.201060920415584929e+06,7.437455881295721978e+06,6.447604894951810129e+05,9.183785969745704904e+06,1.181528232113385573e+06,9.525723964120145887e+06,3.923928255806479193e-01,4.957689942706640096e-01,4.957689942706640096e-01,6.747381092413687886e-01,2.872482110926637411e-01,3.801367966596747028e-02,4.190294403424250635e-01,3.817523975881489395e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.774884904015374332e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,5.714285714285714413e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,6.229936205835043261e-02,1.125702405708580572e-01,8.436239667819660157e+06,3.951352559366691113e+07,5.255723494765149662e+05,3.293057572818313260e+06,2.030022889719764644e+05,3.282839897145754658e+06,1.748208523161779158e+06,1.575770169869209081e+07,6.163649472239727256e-01,3.160351295322446630e-01,3.160351295322446630e-01,6.654815847721939903e-01,3.172615091784554697e-01,1.725690604935053996e-02,7.649510296201182946e-01,3.382197986674071455e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.917742046872517392e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,7.142857142857143238e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,8.654643172895566672e-02,1.430406537292965852e-01,7.801952528480006382e+06,1.248470226190266944e+07,6.752311518586479360e+05,3.844878094098041765e+06,4.344938951109140180e+05,4.018426706967869308e+06,9.424972357473326847e+05,6.676484148872877471e+06,3.832908461126377508e-01,4.415028538535891722e-01,4.415028538535891722e-01,9.316404708781220734e-01,6.644858413311131862e-02,1.910944988766608010e-03,3.969257026043164771e-01,2.031465050885328805e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.060599189729660097e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,8.571428571428571175e+00,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,7.204010176073971650e-02,1.004592461492691824e-01,6.644498993747143075e+06,2.565482075451743603e+07,4.786703836586768157e+05,2.878727816698540468e+06,2.039268416891843081e+05,2.307063246732050553e+06,9.139799200633403379e+05,9.272079719412069768e+06,8.045606859456859716e-01,3.372728540696067756e-01,3.372728540696067756e-01,8.757195653333929020e-01,7.823266891913845111e-02,4.604776574746864692e-02,9.093278127384614162e-01,1.053847343149868221e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.203456332586802802e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.000000000000000000e+01,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,9.688850293544808145e-02,1.477962756371976327e-01,6.458602378107841127e+06,1.008762658367777057e+07,6.257643154701935127e+05,3.439223252395053394e+06,4.464146148927906179e+05,2.480527785231537651e+06,5.680622515244990354e+05,3.908484776018123142e+06,5.892706142680288472e-01,4.444926504970983516e-01,4.444926504970983516e-01,6.234392748573375220e-01,3.328537395922725461e-01,4.370698555038993183e-02,8.340402953200025671e-01,2.081909532902107007e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.346313475443945862e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.142857142857142883e+01,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,1.324061034192666464e-01,2.006117772321845127e-01,5.250181827267110348e+06,4.786135553483135067e+06,6.951561179910833016e+05,3.434880179987190291e+06,6.896579311948751565e+05,2.084299820565166883e+06,3.737394867737005115e+05,1.895463131721396232e+06,4.582040108716873283e-01,5.115653614519776182e-01,5.115653614519776182e-01,6.329703595533781035e-01,1.006579284288499493e-01,2.663717120177719333e-01,6.901863794649081285e-01,2.119702882423404044e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.489170618301088922e+01,1.320934874419686093e+04,9.881662176351238003e-01
2.000000000000000000e+02,1.285714285714285765e+01,4.000000000000000083e-02,1.000000000000000082e-05,3.999999999999993605e+01,0.000000000000000000e+00,1.599746246301925467e-01,2.427259100161534289e-01,3.341627734202501364e+06,4.412618738278262317e+06,5.345756424328859430e+05,2.458531296722230967e+06,5.448123046788806096e+05,1.329853577772574499e+06,4.260754780125085963e+05,1.786341133067019284e+06,4.530640102145576664e-01,4.653045615054770545e-01,4.653045615054770545e-01,6.282012845035099824e-01,3.501801848674792605e-01,2.161853062901075706e-02,6.619592092257116089e-01,1.062892370798290964e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.632027761158231272e+01,1.320934874419686093e+04,9.881662176351238003e-01
