# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,8.094858489957588911e+07,2.483026268767975567e-02,4.707370695512603370e-02,3.060906681737838387e+08,9.061356996142441640e+05,7.600311697002470493e+06,5.956678015757554024e+07,5.917895300218193370e+03,1.934952293288113177e+08,2.249958745210615962e+04,5.055416859681549831e+05,4.102784945361192537e-01,9.483984878417380804e-01,9.483984878417380804e-01,9.346122017070629395e-01,5.290080910029593131e-02,1.248698919264112916e-02,4.333224121045938237e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.100000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,8.171824461093278229e+07,2.483139233468987725e-02,4.709126094486099090e-02,3.090937156442470551e+08,9.104396488937977701e+05,7.675227321349369362e+06,6.015333310010172427e+07,6.301549737508460566e+03,1.953828287527213991e+08,2.260748411873919758e+04,5.077082024833275354e+05,4.104793922138808560e-01,9.485212988227451625e-01,9.485212988227451625e-01,9.349980432986955137e-01,5.281656809395231938e-02,1.218538860735216695e-02,4.333674688504569605e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.200000000000000000e+02,0.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,2.484352193574954418e-02,5.000000000000000000e-01,2.222649893037494123e+08,1.110183967209531693e+06,5.521845137316836044e+06,4.327198413624664396e+07,1.137990500775863438e+04,1.409050274484400749e+08,2.758087974208745800e+04,1.000000000000000036e-10,3.019569541861555906e-01,9.339907893371706127e-01,9.339907893371706127e-01,9.328043623104707027e-01,6.073001066120635623e-03,6.112263662340865905e-02,3.218712209092525200e-01,2.822451702453931399e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.015453748339971440e+01
2.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,2.482503979821624671e-02,6.808606824905480415e-02,2.048861968434979320e+08,3.740860214562112838e+07,5.086307990745004267e+06,3.986530859006568044e+07,3.186084902187088574e+03,5.598654518865188956e+07,6.734722660925895907e+05,9.998333944848954678e+06,7.978224966155413878e-01,7.006252469228535507e-01,7.006252469228535507e-01,8.722425932113944125e-01,7.001823131084254637e-02,5.773917547776304116e-02,8.746861052564551819e-01,4.982133833945383561e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.215453748339971440e+01
2.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,4.999687922766744345e+07,2.484899389879675555e-02,4.797306203882522463e-02,1.908637764698536992e+08,7.139898461101108696e+05,4.742772817000702024e+06,3.716500748395780474e+07,6.679348888011713825e+03,1.206677215166258365e+08,1.774192932979298348e+04,3.939374283634045860e+05,4.067760585971317844e-01,9.423628599516576942e-01,9.423628599516576942e-01,9.283368249355831159e-01,5.764647531239288497e-02,1.401669975202399915e-02,4.319675793252287788e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.215453748339971440e+01
2.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,5.040883825651670992e+07,2.485084915395368438e-02,4.794164399613437544e-02,1.923829146565325856e+08,7.169208727798683103e+05,4.780878791927436367e+06,3.746300615964925289e+07,7.194485371601068437e+03,1.216271438333218843e+08,1.781609246477332636e+04,3.957917284010422882e+05,4.067414370492671849e-01,9.424668134156766186e-01,9.424668134156766186e-01,9.282383094524665479e-01,5.758660432965334586e-02,1.417508621788010625e-02,4.319825766002124423e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.215453748339971440e+01
2.000000000000000000e+02,4.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,2.914547303928119317e+07,2.486662447813879975e-02,4.335524217187573109e-02,1.211575794481231123e+08,1.426862058908209903e+06,3.012780030816744547e+06,2.360492942759209871e+07,7.056175964751080755e+03,7.103226743259829283e+07,3.258938671889608304e+04,7.877527207351480611e+05,4.505133857134178132e-01,9.021025028722655659e-01,9.021025028722655659e-01,8.682048231437682340e-01,1.019475657492575904e-01,2.984761110697417563e-02,5.067124856826166202e-01,1.038098518470953330e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.415453748339971440e+01
2.100000000000000000e+02,4.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,2.486121203414282804e-02,1.385980413642753373e-01,1.638723195669922829e+08,6.746205250012446777e+04,4.074064483281807974e+06,3.192152485082836077e+07,1.123520532043077219e+04,6.716559463024756312e+07,1.677188391464069355e+03,1.464578579934966183e+04,5.116738813396037866e-01,9.801137247916880124e-01,9.801137247916880124e-01,6.171173188772308693e-01,2.009401794695122867e-01,1.819425016532568440e-01,6.900927827124134772e-01,4.270209856591203890e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.415453748339971440e+01
2.200000000000000000e+02,4.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,3.071108021370223537e+07,2.488017963896164975e-02,4.893960655988129071e-02,1.185457628851603121e+08,5.566877743646784220e+05,2.949439876020541415e+06,2.310593961109889299e+07,7.490040252916216559e+03,7.493097742562213540e+07,1.385049182900695087e+04,3.039615753268999979e+05,4.027011684256640578e-01,9.358676354586497048e-01,9.358676354586497048e-01,9.187617641648427869e-01,6.512585624381188321e-02,1.611237959134532993e-02,4.312201467824680612e-01,1.000000000000002137e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.415453748339971440e+01
2.000000000000000000e+02,6.000000000000000000e+00,2.000000000000000042e-02,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,2.496953884010342031e-02,5.000000000000000000e-01,1.681528646784611046e+07,1.209714104777986743e+07,4.198699485663489322e+05,3.286714031069527380e+06,3.655437435792866836e+03,1.000000000000000036e-10,3.020600332467487315e+05,1.000000000000000036e-10,2.753111345015359368e-01,5.410721477635790366e-01,5.410721477635790366e-01,6.581666630166861376e-01,1.159563512709448629e-01,2.258769857123689995e-01,3.558248807452246143e-01,3.546080889270301073e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-02,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.615453748339971440e+01
