# dt (s),ls (dB),QBERI,Pec,maxElev (deg),SKL (b),QBER,phiX,nX,nZ,mX,lambdaEC,sX0,sX1,vZ1,sZ1,mean photon no.,PxA,PxB,P1,P2,P3,mu1,mu2,mu3,eps_c,eps_s,Pap,NoPass,fs (Hz),minElev (deg),shiftElev (deg),SysLoss (dB)
2.000000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.843612065226233006e+08,5.512405686263028778e-03,1.784535932765412419e-02,5.311958016290420890e+08,6.971894547639086377e+05,2.928166757418979425e+06,3.037242065109179541e+07,4.005767333421980311e+03,2.465794746963540316e+08,3.843191114843190007e+03,2.465487901198824984e+05,6.935792957071976739e-01,9.650382925607857709e-01,9.650382925607857709e-01,9.624576281195091898e-01,2.764327909386590787e-02,9.899092786624902329e-03,7.177614344930226542e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.013851991281286757e+01
2.100000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.860883505110687912e+08,5.513118497084290408e-03,1.778787748554160400e-02,5.357033290801678300e+08,7.045694951505693607e+05,2.953395932501506060e+06,3.063346951010132581e+07,4.374848514248176798e+03,2.487671524398774207e+08,3.884375116195945338e+03,2.498244212371136819e+05,6.932325433822567051e-01,9.650031872994763171e-01,9.650031872994763171e-01,9.624641989393081243e-01,2.758971134094068134e-02,9.946089719751194380e-03,7.174018244097857266e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.013851991281286757e+01
2.200000000000000000e+02,0.000000000000000000e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.875904793542278409e+08,5.513848024620947655e-03,1.770955326953549056e-02,5.393949126988222599e+08,7.106025983921942534e+05,2.974141573874989524e+06,3.084798884717488661e+07,4.757442874179762839e+03,2.506067656624252796e+08,3.918154733435314029e+03,2.529713405898666242e+05,6.926334880171612918e-01,9.649751641568684590e-01,9.649751641568684590e-01,9.621269008666422096e-01,2.785285860724782958e-02,1.002024052610996085e-02,7.170033407599882835e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.013851991281286757e+01
2.000000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.307614930301363468e+08,5.519308082148740614e-03,1.827778333233688601e-02,3.778542424979305863e+08,5.929017767733625369e+05,2.085493974493018351e+06,2.162741451196732372e+07,4.278622606720293334e+03,1.754895656012547612e+08,3.272407568465568602e+03,2.071926758871824422e+05,6.895702348086600875e-01,9.618971161226096411e-01,9.618971161226096411e-01,9.587437455000170639e-01,3.030505944050344846e-02,1.095119505947948768e-02,7.160826154923767284e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.156709134138429462e+01
2.100000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.319891860465349406e+08,5.520304850543237586e-03,1.822750457029873733e-02,3.810998081033909321e+08,5.967790010710296920e+05,2.103787119214246050e+06,2.181648427034900710e+07,4.655472058902561002e+03,1.770617628182093203e+08,3.294402014314752705e+03,2.090636826708271983e+05,6.891961554290879644e-01,9.619343850069029811e-01,9.619343850069029811e-01,9.586305628385272115e-01,3.035704610525228470e-02,1.101239105622050379e-02,7.157715155532134998e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.156709134138429462e+01
2.200000000000000000e+02,1.428571428571428603e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.330568953434951752e+08,5.521312987087559701e-03,1.821522003363930733e-02,3.839801506990464926e+08,5.982548891389329219e+05,2.120074592838483863e+06,2.198473732831860706e+07,5.013086032894918390e+03,1.784697198639273047e+08,3.303152488991418068e+03,2.097217628463485744e+05,6.888870232542196881e-01,9.620269080936907358e-01,9.620269080936907358e-01,9.586761042478094685e-01,3.033568883070260694e-02,1.098820692148792452e-02,7.154172836187249196e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.156709134138429462e+01
2.000000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,9.261189194848503172e+07,5.529013654480912331e-03,1.873378898534538983e-02,2.681562362227064371e+08,5.008163497900763759e+05,1.482639491609552875e+06,1.537119867977570184e+07,4.557367767389313485e+03,1.247258361734645069e+08,2.769020436376620182e+03,1.731313990786831419e+05,6.843873320921218806e-01,9.585741880882615584e-01,9.585741880882615584e-01,9.542430342806137444e-01,3.355408560442580540e-02,1.220288011496045016e-02,7.136881266784375066e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.299566276995572522e+01
2.100000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,9.348312623307980597e+07,5.530320911993067898e-03,1.873542807818022460e-02,2.710445808326981664e+08,5.091324894281121087e+05,1.498963513461466180e+06,1.553984255878822133e+07,4.894894995665545139e+03,1.259279666837233901e+08,2.815666053259378259e+03,1.758127821674048027e+05,6.857159714202254452e-01,9.584597669338666970e-01,9.584597669338666970e-01,9.549987428059708572e-01,3.287248178876506916e-02,1.212877540526407366e-02,7.145859912194664210e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.299566276995572522e+01
2.200000000000000000e+02,2.857142857142857206e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,9.424077115576654673e+07,5.531722890753332407e-03,1.874688764000718294e-02,2.732133109456363916e+08,5.071892741412595497e+05,1.511340326216484886e+06,1.566751081464419514e+07,5.288666493185830404e+03,1.269597409888051003e+08,2.805630517711772882e+03,1.751253489569536468e+05,6.855088884732822851e-01,9.586939113892480879e-01,9.586939113892480879e-01,9.549320794039145577e-01,3.283546016911566279e-02,1.223246042696977953e-02,7.144228968433312676e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.299566276995572522e+01
2.000000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,6.548286257008436322e+07,5.542344110283330474e-03,1.932021454130430221e-02,1.910931458439369798e+08,4.300785096885615494e+05,1.059103971383657539e+06,1.097593303467454389e+07,4.791221997534918955e+03,8.865357282877264917e+07,2.383643095131831615e+03,1.461994558441406116e+05,6.829316621323729963e-01,9.547079622468322979e-01,9.547079622468322979e-01,9.503430897604158156e-01,3.606573843605511559e-02,1.359117180352906878e-02,7.148208848028002604e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.442423419852715227e+01
2.100000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,6.609984160050792247e+07,5.544277553855572749e-03,1.933832835552612428e-02,1.928380437163689733e+08,4.297132780868395348e+05,1.069147637306084158e+06,1.107939389881083928e+07,5.169316500156290203e+03,8.949917942079102993e+07,2.382449682290562123e+03,1.459948618858486880e+05,6.826770265747676980e-01,9.549223679225115058e-01,9.549223679225115058e-01,9.505585767595010616e-01,3.581154732479004121e-02,1.362987591570889723e-02,7.144176997038504950e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.442423419852715227e+01
2.200000000000000000e+02,4.285714285714285587e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,6.663625721837908775e+07,5.546373437948777345e-03,1.928818998947707739e-02,1.937943586040981114e+08,4.300069837791169412e+05,1.074855882986089913e+06,1.113786571387477964e+07,5.537074317602875453e+03,9.015894101455233991e+07,2.384979312964965175e+03,1.465177330506238504e+05,6.806119332182218873e-01,9.550140446620956070e-01,9.550140446620956070e-01,9.505542738096173228e-01,3.588678929863294703e-02,1.355893689174973021e-02,7.122405031908329853e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.442423419852715227e+01
2.000000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,4.621070190337969363e+07,5.561185374650965373e-03,1.995933949322607065e-02,1.355125472244839370e+08,3.661291693168903003e+05,7.536103957064982969e+05,7.805684530197938904e+06,4.994852210130557978e+03,6.289289063784813136e+07,2.036112181638198308e+03,1.224723024853138049e+05,6.785895196464309942e-01,9.505893729294332406e-01,9.505893729294332406e-01,9.460275064957950342e-01,3.897719814129037980e-02,1.499529536291458603e-02,7.131841254081980885e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.585280562709858287e+01
2.100000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,4.664647851173181832e+07,5.563850567289255894e-03,1.994241500286172628e-02,1.367910188486663699e+08,3.680824387715400662e+05,7.610847878212276846e+05,7.882490206918161362e+06,5.340333718357296675e+03,6.348232661601231992e+07,2.047955685768246440e+03,1.232280966163113480e+05,6.787093583191774471e-01,9.506848530887587190e-01,9.506848530887587190e-01,9.459940461234633835e-01,3.916211832198066706e-02,1.484383555455594944e-02,7.133164835996345099e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.585280562709858287e+01
2.200000000000000000e+02,5.714285714285714413e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,0.000000000000000000e+00,5.580425085810463738e-03,5.000000000000000000e-01,1.266599526791234761e+08,2.456744811070453579e+03,7.068163772981469519e+05,7.316908562444990501e+06,6.729284011989109786e+03,6.138692674629056454e+07,1.370968037313224741e+01,1.000000000000000036e-10,5.684834681138699608e-01,9.956151789681719766e-01,9.956151789681719766e-01,9.601127014916019942e-01,2.720468081744723682e-02,1.268261769095076902e-02,5.834927548076630499e-01,3.037956243694381886e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.585280562709858287e+01
2.000000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,3.253596362223279849e+07,5.587521642814906146e-03,2.068311614555633920e-02,9.604495762048016489e+07,3.104199455865896889e+05,5.366532793876733631e+05,5.554248731784396805e+06,5.167780725394093679e+03,4.455771235601329058e+07,1.734478164326495289e+03,1.021184721534654236e+05,6.743382485943637539e-01,9.462072442508288050e-01,9.462072442508288050e-01,9.405877262487323254e-01,4.297081152220946776e-02,1.644146222905820687e-02,7.123643534180614800e-01,1.000000000000002415e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.728137705567000992e+01
2.100000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,3.284267102379482612e+07,5.591415139863736665e-03,2.062534337541901963e-02,9.677306652732840180e+07,3.121690142440453055e+05,5.410983893119446002e+05,5.599622136146730743e+06,5.570116922335915660e+03,4.495224134462467581e+07,1.745466552440493615e+03,1.029940720957638550e+05,6.732828810661178887e-01,9.462564327126635755e-01,9.462564327126635755e-01,9.407505406426012184e-01,4.263342495878991861e-02,1.661603439860886294e-02,7.111550933717771805e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.728137705567000992e+01
2.200000000000000000e+02,7.142857142857143238e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,3.310868240802588686e+07,5.595249649445205135e-03,2.065322310122586630e-02,9.752653630499793589e+07,3.125760965698133805e+05,5.456853180721447570e+05,5.646462708656257950e+06,5.909022018417944309e+03,4.532595629402907193e+07,1.748941294757198648e+03,1.030406703388785390e+05,6.730314328813977731e-01,9.464202706990191283e-01,9.464202706990191283e-01,9.409857882307232080e-01,4.267601854982424475e-02,1.633819321945254727e-02,7.107055594153554035e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.728137705567000992e+01
2.000000000000000000e+02,8.571428571428571175e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,2.284596029202982038e+07,5.624879868804746191e-03,2.145665284993117372e-02,6.773160841682174802e+07,2.619616101988995215e+05,3.809821606655467767e+05,3.938824690413083881e+06,5.370755400379154707e+03,3.148856261557962745e+07,1.473502587607465557e+03,8.492937025951809483e+04,6.673353603902776321e-01,9.414508260662526329e-01,9.414508260662526329e-01,9.345138203304714786e-01,4.718541964899937435e-02,1.830076002052914708e-02,7.090497796929926544e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.870994848424143697e+01
2.100000000000000000e+02,8.571428571428571175e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,2.306075344667592645e+07,5.630081137222748243e-03,2.140366680683702949e-02,6.835379253540489078e+07,2.655434114645539084e+05,3.848373980112201534e+05,3.978085533764549531e+06,5.722008073948934907e+03,3.177596180101799220e+07,1.495030952000363868e+03,8.626139754723610531e+04,6.675946665740003505e-01,9.413284397968444406e-01,9.413284397968444406e-01,9.348377014812812025e-01,4.702936315214899243e-02,1.813293536656980509e-02,7.090981987658516728e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.870994848424143697e+01
2.200000000000000000e+02,8.571428571428571175e+00,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,2.324677291967214271e+07,5.635382385147337178e-03,2.139686499113618162e-02,6.890878677838765085e+07,2.669218966875233455e+05,3.883273631927995011e+05,4.013548137239030562e+06,6.099441107804760577e+03,3.203444334574579075e+07,1.504206954802986274e+03,8.676662899201591790e+04,6.676822211857396105e-01,9.414087161698881934e-01,9.414087161698881934e-01,9.350211475480704193e-01,4.684541619261042844e-02,1.813343625931915226e-02,7.090723897583216528e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,2.870994848424143697e+01
2.000000000000000000e+02,1.000000000000000000e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.598993343287955970e+07,5.676711519988348470e-03,2.229014527610349156e-02,4.780950086933024228e+07,2.266528163574102218e+05,2.714007443498199573e+05,2.801727595667681191e+06,5.525601445477082962e+03,2.220909959757847339e+07,1.286642653653914294e+03,7.237041628902676166e+04,6.626327769586499716e-01,9.355822670367378580e-01,9.355822670367378580e-01,9.287967073912828386e-01,5.087855239667619933e-02,2.032474021204096204e-02,7.079535451474983088e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.013851991281286757e+01
2.100000000000000000e+02,1.000000000000000000e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.613945865453111194e+07,5.683994420562440281e-03,2.233827783645332341e-02,4.829077478952854127e+07,2.266551825662380434e+05,2.744844944683176000e+05,2.832971173389983363e+06,5.892998978982343033e+03,2.242932840698542073e+07,1.288306793098058733e+03,7.229763110187373240e+04,6.628673954887238651e-01,9.358831236602509485e-01,9.358831236602509485e-01,9.288502443497125283e-01,5.095290912760117030e-02,2.019684652268630143e-02,7.081573252278891006e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.013851991281286757e+01
2.200000000000000000e+02,1.000000000000000000e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.626862377410034649e+07,5.691412766361859249e-03,2.234416379831504276e-02,4.868767986809867620e+07,2.275375353421486798e+05,2.771016827658360708e+05,2.859376764565567952e+06,6.260271629166320963e+03,2.261372352285292000e+07,1.295010033472818122e+03,7.261543704766438168e+04,6.629478744495280740e-01,9.360120185487370570e-01,9.360120185487370570e-01,9.288736962664453367e-01,5.105388754703289733e-02,2.007241618652176596e-02,7.082152162764270287e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.013851991281286757e+01
2.000000000000000000e+02,1.142857142857142883e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.114751952078864537e+07,5.749461320260569781e-03,2.335993465977732886e-02,3.370439278198465705e+07,1.933850125101412705e+05,1.937821026228903211e+05,1.996312362144210842e+06,5.663494124271984219e+03,1.563932824628005922e+07,1.111859649345163689e+03,6.061389439941176533e+04,6.573497800941155988e-01,9.295861942332594996e-01,9.295861942332594996e-01,9.218357777381688267e-01,5.566878945895952641e-02,2.249543280287164687e-02,7.070488224566904290e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.156709134138429818e+01
2.100000000000000000e+02,1.142857142857142883e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.125070894576707855e+07,5.759912660712669316e-03,2.332866170841169443e-02,3.399839663988009840e+07,1.943357924814481812e+05,1.958277952499764506e+05,2.016789850394636858e+06,6.043646394496286121e+03,1.578291782146780752e+07,1.119357191543523868e+03,6.105935142906406691e+04,6.569515644210027761e-01,9.297098286606600981e-01,9.297098286606600981e-01,9.216521804038376731e-01,5.587906163768858320e-02,2.246875795847374374e-02,7.067347879238214947e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.156709134138429818e+01
2.200000000000000000e+02,1.142857142857142883e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,1.133953416341569647e+07,5.770055615750862253e-03,2.339246717376064488e-02,3.431381967317904532e+07,1.950335758245275647e+05,1.979926479030891787e+05,2.038500559473354137e+06,6.404686828056891500e+03,1.592054918558434770e+07,1.125354579446286607e+03,6.118264759214937658e+04,6.576381195390856860e-01,9.298942377172129126e-01,9.298942377172129126e-01,9.219757560031583976e-01,5.575371413406975812e-02,2.227052986277184427e-02,7.072450049580749631e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.156709134138429818e+01
2.000000000000000000e+02,1.285714285714285765e+01,5.000000000000000104e-03,4.999999999999999774e-08,9.000000000000000000e+01,7.734103383556487970e+06,5.851724904929416111e-03,2.453986628196818537e-02,2.369074111423191056e+07,1.659503959604898992e+05,1.386316997943861352e+05,1.424059487996833166e+06,5.789573574591934630e+03,1.097730672809310257e+07,9.710960650248966886e+02,5.117273294242269185e+04,6.513739406702734325e-01,9.227688094812235287e-01,9.227688094812235287e-01,9.137820010296632267e-01,6.121024739176380430e-02,2.500775157857296899e-02,7.061344119319666879e-01,1.000000000000002276e-01,0.000000000000000000e+00,1.000000000000000078e-15,1.000000000000000062e-09,1.000000000000000021e-03,1.000000000000000000e+00,5.000000000000000000e+08,1.000000000000000000e+01,0.000000000000000000e+00,3.299566276995572878e+01
